EnsEMBL_Gene_ID	21PT
ENSG00000176371	12.7132168802
ENSG00000176378	0.0000000000
ENSG00000176381	1.6140667016
ENSG00000078687	51.7355458909
ENSG00000176383	16.7668305291
ENSG00000176386	80.4697672685
ENSG00000176387	50.9615474429
ENSG00000176390	27.4294293513
ENSG00000176393	1004.8341403878
ENSG00000176395	0.0000000000
ENSG00000176396	23.8262706496
ENSG00000176399	3.5731303174
ENSG00000176401	16.9340326602
ENSG00000176402	5.0634338218
ENSG00000078699	25.7564176076
ENSG00000176405	0.0000000000
ENSG00000176406	27.4750375668
ENSG00000176407	98.6843025880
ENSG00000176410	122.7125721905
ENSG00000176422	116.8169880118
ENSG00000176424	3.7808874211
ENSG00000176428	4.3504407648
ENSG00000176433	0.0000000000
ENSG00000176435	0.0000000000
ENSG00000176438	37.4131373197
ENSG00000078725	4.1182925309
ENSG00000176444	259.4179639907
ENSG00000176454	365.4471773957
ENSG00000176463	135.4315019794
ENSG00000176472	5.5680711670
ENSG00000176473	47.7379421824
ENSG00000176476	124.3750310750
ENSG00000176485	2.9609006049
ENSG00000176490	1.2729788957
ENSG00000176495	0.0000000000
ENSG00000176510	0.0000000000
ENSG00000078747	54.2127719046
ENSG00000176515	0.0000000000
ENSG00000176525	0.0000000000
ENSG00000176531	13.4857522959
ENSG00000176532	104.9023118637
ENSG00000176533	1.2647781993
ENSG00000176534	190.6992177159
ENSG00000176540	0.0000000000
ENSG00000176542	10.0299313457
ENSG00000176547	0.0000000000
ENSG00000176555	0.0000000000
ENSG00000078795	0.0000000000
ENSG00000176562	2.6683370203
ENSG00000176563	0.0000000000
ENSG00000176566	0.0000000000
ENSG00000176567	0.0000000000
ENSG00000176571	0.0000000000
ENSG00000176584	0.0460247343
ENSG00000176593	3.8422253536
ENSG00000176595	0.0000000000
ENSG00000176597	69.9519417779
ENSG00000176601	0.0000000000
ENSG00000078804	27.5071886599
ENSG00000176605	0.0000000000
ENSG00000176607	0.3686448639
ENSG00000176619	1166.2448169055
ENSG00000176623	26.7116855078
ENSG00000176624	42.2762301964
ENSG00000176635	0.0000000000
ENSG00000176641	0.0000000000
ENSG00000176654	0.0000000000
ENSG00000176658	149.2711156351
ENSG00000176659	0.0000000000
ENSG00000078808	955.2161099921
ENSG00000176668	0.0000000000
ENSG00000176678	58.6537480673
ENSG00000176679	0.0000000000
ENSG00000176681	4.9709152766
ENSG00000176692	0.0000000000
ENSG00000176695	0.0000000000
ENSG00000176697	6.6979345801
ENSG00000176700	8.8087386410
ENSG00000176705	0.0000000000
ENSG00000176714	0.8878795236
ENSG00000078814	1.5910322815
ENSG00000176715	134.0064590848
ENSG00000176716	0.0000000000
ENSG00000176720	200.5980464791
ENSG00000176723	1.2141903815
ENSG00000176728	0.0000000000
ENSG00000176731	12.5066097734
ENSG00000176732	2.0980522973
ENSG00000176734	3.7507251798
ENSG00000176742	0.0000000000
ENSG00000176746	2.4748980288
ENSG00000078872	184.0321838921
ENSG00000176748	0.0000000000
ENSG00000176749	19.1098112953
ENSG00000176752	0.0000000000
ENSG00000176753	0.7512348458
ENSG00000176754	0.0000000000
ENSG00000176761	0.0000000000
ENSG00000176769	0.0000000000
ENSG00000176771	0.0000000000
ENSG00000176774	0.0000000000
ENSG00000176782	0.0000000000
ENSG00000006606	1.8800585314
ENSG00000078898	0.1888891975
ENSG00000176783	75.3065139083
ENSG00000176787	0.0000000000
ENSG00000176788	165.0947261662
ENSG00000176797	0.0000000000
ENSG00000176798	0.0000000000
ENSG00000176809	3.2387205245
ENSG00000176812	0.0000000000
ENSG00000176824	0.3281344393
ENSG00000176826	0.8955962908
ENSG00000176834	42.5648381799
ENSG00000078900	23.9601944631
ENSG00000176840	0.0000000000
ENSG00000176842	49.3419444756
ENSG00000176845	36.0131259095
ENSG00000176853	73.0708730842
ENSG00000176855	0.1392085500
ENSG00000176857	0.9420264445
ENSG00000176868	0.0000000000
ENSG00000176871	673.4859703003
ENSG00000176876	138.8111649431
ENSG00000176879	0.0000000000
ENSG00000078902	165.8364777310
ENSG00000176882	0.0000000000
ENSG00000176884	1.5330309990
ENSG00000176887	26.9678482112
ENSG00000176890	849.9093986057
ENSG00000176893	0.0000000000
ENSG00000176894	332.9601649420
ENSG00000176895	0.0000000000
ENSG00000176896	1.0862588043
ENSG00000176900	0.0000000000
ENSG00000176903	270.0463011689
ENSG00000078967	136.1044383387
ENSG00000176904	0.0000000000
ENSG00000176907	1.5500906220
ENSG00000176909	1.9956429098
ENSG00000176912	37.7183336959
ENSG00000176915	168.5108856074
ENSG00000176919	3.9894239729
ENSG00000176920	8.7675831319
ENSG00000176922	0.0000000000
ENSG00000176923	0.0000000000
ENSG00000176925	0.0000000000
ENSG00000079101	0.1797005054
ENSG00000176927	0.2448812375
ENSG00000176928	1.5802325979
ENSG00000176933	24.0252626991
ENSG00000176936	0.0000000000
ENSG00000176937	0.0000000000
ENSG00000176938	0.0000000000
ENSG00000176945	1.2065798263
ENSG00000176946	2.7440210167
ENSG00000176951	0.0000000000
ENSG00000176953	158.8201321323
ENSG00000079102	0.0000000000
ENSG00000176956	0.0000000000
ENSG00000176970	0.0000000000
ENSG00000176971	0.0000000000
ENSG00000176973	203.6636840839
ENSG00000176974	211.8884191541
ENSG00000176978	276.0962971020
ENSG00000176979	0.0000000000
ENSG00000176984	0.0000000000
ENSG00000176986	358.3116477008
ENSG00000176988	0.0000000000
ENSG00000079112	0.0000000000
ENSG00000176992	0.0000000000
ENSG00000176993	0.5634006411
ENSG00000176994	143.7645278572
ENSG00000176998	15.8102640985
ENSG00000177000	13.2543629584
ENSG00000177021	1.4316550538
ENSG00000177023	0.0000000000
ENSG00000177025	1.5563972314
ENSG00000177030	99.9091685528
ENSG00000177034	9.0303126953
ENSG00000079134	23.7814386677
ENSG00000177042	21.3152057393
ENSG00000177045	48.0743559116
ENSG00000177047	0.0000000000
ENSG00000177050	0.0000000000
ENSG00000177051	86.3047992431
ENSG00000177054	14.7606550401
ENSG00000177058	11.6074149315
ENSG00000177074	0.0000000000
ENSG00000177076	10.7780753370
ENSG00000177082	92.9312398974
ENSG00000079150	5.9744358876
ENSG00000177083	0.0000000000
ENSG00000177084	133.6735376682
ENSG00000177093	0.5215761394
ENSG00000177096	1.0711175242
ENSG00000177098	0.1187896410
ENSG00000177103	0.0000000000
ENSG00000177105	454.5477373097
ENSG00000177106	384.2497034850
ENSG00000177108	0.0000000000
ENSG00000177112	0.6114723682
ENSG00000079156	4.8919420751
ENSG00000177117	0.0000000000
ENSG00000177119	63.3432041925
ENSG00000177121	0.0000000000
ENSG00000177125	15.0628477695
ENSG00000177133	0.0000000000
ENSG00000177138	0.5210134634
ENSG00000177143	0.0000000000
ENSG00000177144	0.0000000000
ENSG00000177150	49.8092617859
ENSG00000177151	0.0000000000
ENSG00000006607	30.2449489122
ENSG00000079215	46.7943386854
ENSG00000177152	0.2398412368
ENSG00000177156	704.3915643207
ENSG00000177169	79.7427768061
ENSG00000177173	6.8846486532
ENSG00000177174	0.0000000000
ENSG00000177181	0.0000000000
ENSG00000177182	6.8185673595
ENSG00000177186	0.0000000000
ENSG00000177189	45.5843534647
ENSG00000177191	0.8523086211
ENSG00000079246	303.2102165503
ENSG00000177192	572.4928007482
ENSG00000177197	1.1411554387
ENSG00000177200	19.9536129255
ENSG00000177201	0.0000000000
ENSG00000177202	5.3390278136
ENSG00000177212	0.0000000000
ENSG00000177214	0.0000000000
ENSG00000177225	73.7486668009
ENSG00000177233	0.0000000000
ENSG00000177234	1.3115064285
ENSG00000079257	18.6355596677
ENSG00000177236	42.4444229985
ENSG00000177238	0.4184222655
ENSG00000177239	164.2534669470
ENSG00000177242	24.5833598800
ENSG00000177243	0.0000000000
ENSG00000177246	0.0000000000
ENSG00000177257	0.0000000000
ENSG00000177261	0.0000000000
ENSG00000177272	0.0000000000
ENSG00000177275	0.0000000000
ENSG00000079263	0.5440123599
ENSG00000177283	45.4089245540
ENSG00000177287	0.0000000000
ENSG00000177291	0.0000000000
ENSG00000177294	0.6530792365
ENSG00000177300	0.0000000000
ENSG00000177301	0.0000000000
ENSG00000177302	131.2336858690
ENSG00000177303	108.4449708654
ENSG00000177306	0.0000000000
ENSG00000177311	153.5179423178
ENSG00000079277	125.9877025681
ENSG00000177324	0.0381584602
ENSG00000177329	0.0000000000
ENSG00000177335	0.1837552860
ENSG00000177337	13.6542982438
ENSG00000177338	0.0000000000
ENSG00000177340	1.4578931784
ENSG00000177350	0.0000000000
ENSG00000177352	271.5456113338
ENSG00000177354	0.0000000000
ENSG00000177359	0.7759582806
ENSG00000079308	0.1303912886
ENSG00000177363	0.6656558091
ENSG00000177369	0.4470955654
ENSG00000177370	227.9291330613
ENSG00000177374	8.5568788258
ENSG00000177380	14.9086866657
ENSG00000177383	420.5962610812
ENSG00000177398	0.0000000000
ENSG00000177400	0.0000000000
ENSG00000177406	17.9457169631
ENSG00000177409	0.1507035502
ENSG00000079313	253.5825955591
ENSG00000177410	181.5544321269
ENSG00000177414	0.0000000000
ENSG00000177418	0.0000000000
ENSG00000177425	113.0780909369
ENSG00000177426	138.6354933091
ENSG00000177427	63.2830704425
ENSG00000177428	4.5646217548
ENSG00000177432	0.0000000000
ENSG00000177433	0.0000000000
ENSG00000177447	0.0000000000
ENSG00000079332	88.3118676754
ENSG00000177452	0.0000000000
ENSG00000177453	0.1549839134
ENSG00000177455	0.0000000000
ENSG00000177459	0.0000000000
ENSG00000177460	0.4758603025
ENSG00000177461	0.0000000000
ENSG00000177462	0.0000000000
ENSG00000177463	69.6893705550
ENSG00000177464	0.3555965674
ENSG00000177465	13.7140064693
ENSG00000079335	7.8875354513
ENSG00000177468	0.0000000000
ENSG00000177469	567.8493599396
ENSG00000177476	0.0000000000
ENSG00000177479	223.1798968178
ENSG00000177483	0.2222290490
ENSG00000177485	10.8858867972
ENSG00000177489	0.0000000000
ENSG00000177494	4.0057308008
ENSG00000177504	0.0000000000
ENSG00000177508	194.7772194786
ENSG00000079337	56.7852912548
ENSG00000177511	0.0000000000
ENSG00000177519	0.6089782593
ENSG00000177529	0.0000000000
ENSG00000177535	0.0000000000
ENSG00000177542	173.8018746993
ENSG00000177548	136.6800831452
ENSG00000177551	0.0472558889
ENSG00000177553	0.0667348408
ENSG00000177556	1395.7151500623
ENSG00000177558	0.0000000000
ENSG00000006611	0.0000000000
ENSG00000079385	17.8893010020
ENSG00000177565	181.9207991602
ENSG00000177570	2.4121178335
ENSG00000177575	0.0000000000
ENSG00000177576	30.1869190614
ENSG00000177584	9.6156258741
ENSG00000177586	0.0000000000
ENSG00000177590	0.0000000000
ENSG00000177595	76.2303883133
ENSG00000177596	0.0000000000
ENSG00000177599	0.1269297937
ENSG00000079387	33.2263689984
ENSG00000177600	15925.1117950759
ENSG00000177602	108.5590030640
ENSG00000177606	301.2379823477
ENSG00000177613	73.1182650613
ENSG00000177614	1.6995822386
ENSG00000177622	0.0000000000
ENSG00000177627	0.4375125858
ENSG00000177628	497.4502996266
ENSG00000177640	0.0000000000
ENSG00000177646	314.0186673970
ENSG00000079393	19.8065742698
ENSG00000177663	55.3171558236
ENSG00000177664	0.0000000000
ENSG00000177665	0.3931700940
ENSG00000177666	630.9001729729
ENSG00000177669	0.7238844601
ENSG00000177672	0.0000000000
ENSG00000177673	0.0000000000
ENSG00000177674	746.3204147849
ENSG00000177675	23.8967129472
ENSG00000177679	6.3572793209
ENSG00000079432	151.2115802330
ENSG00000177683	23.7394580486
ENSG00000177684	0.0000000000
ENSG00000177685	56.4152542538
ENSG00000177688	2.3473863405
ENSG00000177689	0.0000000000
ENSG00000177692	0.2462920500
ENSG00000177693	0.0000000000
ENSG00000177694	0.0747284271
ENSG00000177697	2524.6917239595
ENSG00000177699	0.1885909514
ENSG00000079435	5.3456740368
ENSG00000177700	2025.7957642557
ENSG00000177706	218.2923991230
ENSG00000177707	23.6512960751
ENSG00000177710	0.2983537117
ENSG00000177721	4.6671887807
ENSG00000177725	0.2913193559
ENSG00000177728	262.9361234652
ENSG00000177731	2665.5266467314
ENSG00000177732	79.5986636530
ENSG00000177733	417.1727641162
ENSG00000079459	489.5856247168
ENSG00000177736	0.0000000000
ENSG00000177738	0.6777858911
ENSG00000177747	0.0000000000
ENSG00000177752	0.0000000000
ENSG00000177757	2.2803993186
ENSG00000177764	50.3328150098
ENSG00000177769	26.4632612596
ENSG00000177770	0.0000000000
ENSG00000177776	0.0000000000
ENSG00000177788	0.0000000000
ENSG00000079462	655.3885099931
ENSG00000177791	0.0000000000
ENSG00000177799	0.0000000000
ENSG00000177800	0.4118652963
ENSG00000177803	0.0000000000
ENSG00000177807	0.1619239992
ENSG00000177820	286.5452106141
ENSG00000177822	33.4339321948
ENSG00000177830	372.4239504527
ENSG00000177839	9.0436651121
ENSG00000177842	4.8506762290
ENSG00000079482	3.3107202384
ENSG00000177848	0.5504190595
ENSG00000177853	7.4985257887
ENSG00000177854	69.4103863446
ENSG00000177855	0.0000000000
ENSG00000177868	34.3337119606
ENSG00000177873	9.5021587573
ENSG00000177875	0.0000000000
ENSG00000177879	87.2482319979
ENSG00000177885	506.7588664730
ENSG00000177886	1.1143575514
ENSG00000079557	0.0000000000
ENSG00000177888	11.5047636300
ENSG00000177889	196.2473744013
ENSG00000177910	0.0000000000
ENSG00000177917	111.3025686447
ENSG00000177932	4.9638388608
ENSG00000177938	0.3327045569
ENSG00000177943	9.5381551078
ENSG00000177946	145.6388249591
ENSG00000177947	0.2521429651
ENSG00000177951	48.5659435976
ENSG00000079616	696.2810849647
ENSG00000177954	4380.4110574047
ENSG00000177962	0.0000000000
ENSG00000177963	479.4930547770
ENSG00000177970	0.0000000000
ENSG00000177971	225.6687975806
ENSG00000177981	40.7854393466
ENSG00000177984	0.0000000000
ENSG00000177989	7.5446815670
ENSG00000177990	1.8440071684
ENSG00000177992	0.0000000000
ENSG00000001617	296.0589761865
ENSG00000006625	432.4530711376
ENSG00000079689	0.0000000000
ENSG00000177993	0.0000000000
ENSG00000177994	0.0000000000
ENSG00000178001	0.0000000000
ENSG00000178006	0.9473174032
ENSG00000178015	1.2093635501
ENSG00000178021	0.0000000000
ENSG00000178026	10.2490327141
ENSG00000178028	145.8768653090
ENSG00000178029	0.0000000000
ENSG00000178031	6.7128493929
ENSG00000079691	51.9788311861
ENSG00000178033	0.3544742304
ENSG00000178035	1658.6057283660
ENSG00000178038	80.9284746924
ENSG00000178042	9.0864712257
ENSG00000178053	17.7735603804
ENSG00000178055	0.0000000000
ENSG00000178057	614.7755299553
ENSG00000178067	0.0000000000
ENSG00000178069	0.0000000000
ENSG00000178074	44.5018605763
ENSG00000079739	931.4491579619
ENSG00000178075	0.9713990758
ENSG00000178078	491.3614553843
ENSG00000178081	0.0000000000
ENSG00000178082	0.0000000000
ENSG00000178084	0.0000000000
ENSG00000178093	30.1571999757
ENSG00000178096	93.2250793494
ENSG00000178104	29.0452457657
ENSG00000178105	16.3640062408
ENSG00000178107	2.5092633596
ENSG00000079782	0.0000000000
ENSG00000178110	5.3354422915
ENSG00000178115	0.3634105555
ENSG00000178125	0.0000000000
ENSG00000178127	294.3712518880
ENSG00000178130	0.0000000000
ENSG00000178137	10.4373954563
ENSG00000178146	0.0000000000
ENSG00000178149	110.9194454173
ENSG00000178150	4.2107115633
ENSG00000178158	0.0000000000
ENSG00000079785	149.7401589895
ENSG00000178161	0.0000000000
ENSG00000178162	0.0000000000
ENSG00000178163	0.0000000000
ENSG00000178171	0.0000000000
ENSG00000178172	0.0000000000
ENSG00000178175	0.3225668153
ENSG00000178177	1.0510032016
ENSG00000178184	5.4501347406
ENSG00000178187	0.4543948649
ENSG00000178188	93.6339637221
ENSG00000079805	853.7281392363
ENSG00000178189	0.0000000000
ENSG00000178193	0.8413703573
ENSG00000178199	0.2479170718
ENSG00000178201	3.1880330932
ENSG00000178202	18.1926078621
ENSG00000178206	0.0000000000
ENSG00000178209	2061.6010666173
ENSG00000178217	0.0412909435
ENSG00000178222	0.0000000000
ENSG00000178226	2.2580373450
ENSG00000079819	160.4762892576
ENSG00000178229	17.1692753482
ENSG00000178233	0.8759401897
ENSG00000178234	55.6420556622
ENSG00000178235	0.0000000000
ENSG00000178243	0.0000000000
ENSG00000178248	0.0000000000
ENSG00000178252	461.7742145115
ENSG00000178257	0.0000000000
ENSG00000178279	0.0000000000
ENSG00000178287	0.0000000000
ENSG00000079841	0.0000000000
ENSG00000178295	19.3946668725
ENSG00000178297	3.6605109361
ENSG00000178301	7.0643274375
ENSG00000178306	0.0000000000
ENSG00000178307	473.8791261663
ENSG00000178338	2.7569900429
ENSG00000178342	2.1674204865
ENSG00000178343	45.8397651942
ENSG00000178351	0.0000000000
ENSG00000178358	0.0000000000
ENSG00000079931	0.0684007429
ENSG00000178363	0.0000000000
ENSG00000178370	0.0000000000
ENSG00000178372	9.9953035385
ENSG00000178381	218.3111779982
ENSG00000178382	0.0000000000
ENSG00000178385	11.0136660112
ENSG00000178386	5.6797376624
ENSG00000178394	0.0000000000
ENSG00000178395	1.0490674642
ENSG00000178397	93.1024704791
ENSG00000079950	41.4759000004
ENSG00000178401	38.7123721873
ENSG00000178403	0.8632393529
ENSG00000178404	0.6857852780
ENSG00000178409	74.7132226889
ENSG00000178412	0.6509042829
ENSG00000178424	1.0122113213
ENSG00000178425	86.0458274518
ENSG00000178429	0.2262138938
ENSG00000178430	0.0000000000
ENSG00000178440	3.7359884960
ENSG00000006634	47.7942466494
ENSG00000079974	23.0212443792
ENSG00000178445	4.3987522173
ENSG00000178449	497.1788196446
ENSG00000178457	0.0000000000
ENSG00000178458	21.3095774214
ENSG00000178459	7.2063974954
ENSG00000178460	0.0000000000
ENSG00000178462	0.1987369982
ENSG00000178464	13.0516109164
ENSG00000178467	73.9714460932
ENSG00000178473	0.0000000000
ENSG00000079999	966.7068976915
ENSG00000178498	88.6252469018
ENSG00000178502	17.7589658086
ENSG00000178503	0.0000000000
ENSG00000178510	1.0477275080
ENSG00000178521	0.0000000000
ENSG00000178522	0.0000000000
ENSG00000178531	114.7170382335
ENSG00000178537	94.4010611914
ENSG00000178538	1.2563602194
ENSG00000178543	0.0000000000
ENSG00000080007	0.0000000000
ENSG00000178550	57.1674576439
ENSG00000178556	0.9019553970
ENSG00000178558	368.2992873513
ENSG00000178562	0.0000000000
ENSG00000178567	96.8593991182
ENSG00000178568	0.0000000000
ENSG00000178573	0.3353303700
ENSG00000178585	90.1412230756
ENSG00000178586	0.0000000000
ENSG00000178591	0.0000000000
ENSG00000080031	6.1477819538
ENSG00000178596	0.0000000000
ENSG00000178597	0.0000000000
ENSG00000178602	0.0000000000
ENSG00000178604	7.1853559104
ENSG00000178605	266.9250103188
ENSG00000178606	0.0000000000
ENSG00000178607	99.8569883272
ENSG00000178608	0.0000000000
ENSG00000178620	0.0000000000
ENSG00000178623	1.5407743495
ENSG00000080166	0.2951588202
ENSG00000178631	1.1709895678
ENSG00000178636	0.0000000000
ENSG00000178642	2.6265586082
ENSG00000178645	0.0000000000
ENSG00000178654	0.0000000000
ENSG00000178660	0.2095455016
ENSG00000178662	0.0000000000
ENSG00000178665	1.3176120012
ENSG00000178672	2.2256075015
ENSG00000178685	2.6966362525
ENSG00000080189	195.9740837678
ENSG00000178690	0.0883874711
ENSG00000178691	46.8372197608
ENSG00000178694	9.5895289075
ENSG00000178695	17.7822105435
ENSG00000178700	14.9410175374
ENSG00000178715	0.0000000000
ENSG00000178718	57.7904046474
ENSG00000178719	1216.6738144278
ENSG00000178722	0.1242025722
ENSG00000178723	0.0000000000
ENSG00000080200	5.1036758601
ENSG00000178726	12.8782984895
ENSG00000178729	0.0730972680
ENSG00000178732	0.2011354520
ENSG00000178734	0.0000000000
ENSG00000178741	396.8568785754
ENSG00000178750	2.6313311105
ENSG00000178752	21.5425924425
ENSG00000178761	40.9857389340
ENSG00000178762	0.0000000000
ENSG00000178764	73.4604859760
ENSG00000080224	0.4922469689
ENSG00000178769	0.6128813479
ENSG00000178772	0.0000000000
ENSG00000178773	52.8512568991
ENSG00000178775	6.9191805232
ENSG00000178776	2.6365996447
ENSG00000178789	0.0000000000
ENSG00000178795	0.0000000000
ENSG00000178796	0.0000000000
ENSG00000178802	97.6032953466
ENSG00000178803	0.9003085622
ENSG00000080293	0.0000000000
ENSG00000178804	0.0000000000
ENSG00000178809	0.2654243020
ENSG00000178811	0.0000000000
ENSG00000178814	37.0465167227
ENSG00000178821	2.4301209086
ENSG00000178826	0.9053177910
ENSG00000178828	0.0000000000
ENSG00000178836	0.0000000000
ENSG00000178852	0.0909679634
ENSG00000178860	0.1741967952
ENSG00000080298	16.0426041161
ENSG00000178863	7.5730343573
ENSG00000178878	13.5241679400
ENSG00000178882	0.0000000000
ENSG00000178894	0.0000000000
ENSG00000178896	913.4100341634
ENSG00000178904	12.2129775547
ENSG00000178913	165.5382690019
ENSG00000178917	4.7930796499
ENSG00000178919	0.0000000000
ENSG00000178921	226.5477543769
ENSG00000006638	2.4274920919
ENSG00000080345	29.9587996881
ENSG00000178922	176.4650748083
ENSG00000178927	249.0949976343
ENSG00000178928	0.1948465512
ENSG00000178932	4.1724464338
ENSG00000178934	0.0000000000
ENSG00000178935	12.6956777122
ENSG00000178947	0.0000000000
ENSG00000178950	326.1297202428
ENSG00000178951	208.0899281974
ENSG00000178952	5763.1713139328
ENSG00000080371	58.8609730680
ENSG00000178957	0.0000000000
ENSG00000178965	0.0000000000
ENSG00000178966	9.3805146013
ENSG00000178971	128.0794117982
ENSG00000178972	6.1584652020
ENSG00000178974	100.8091426023
ENSG00000178977	10.6963532137
ENSG00000178980	1835.0660045008
ENSG00000178982	2939.0706820575
ENSG00000178987	0.0000000000
ENSG00000080493	0.0688288144
ENSG00000178988	321.7228459731
ENSG00000178996	32.3008844052
ENSG00000178997	1.3239530755
ENSG00000178999	2638.0525069338
ENSG00000179002	0.0000000000
ENSG00000179008	0.0000000000
ENSG00000179010	1051.6377316362
ENSG00000179020	0.0000000000
ENSG00000179021	26.5591465389
ENSG00000179023	0.1378960199
ENSG00000080503	79.1478309082
ENSG00000179028	0.0000000000
ENSG00000179029	43.1517111363
ENSG00000179031	0.2267493113
ENSG00000179036	2.5244117849
ENSG00000179038	0.9952465499
ENSG00000179041	604.4985458738
ENSG00000179044	1.1566632587
ENSG00000179046	0.0000000000
ENSG00000179051	801.0838117791
ENSG00000179055	0.0000000000
ENSG00000080511	0.0000000000
ENSG00000179057	0.2272468339
ENSG00000179058	0.0000000000
ENSG00000179059	0.1996585213
ENSG00000179061	0.0000000000
ENSG00000179066	1.1029103978
ENSG00000179071	1.9090132493
ENSG00000179073	0.0000000000
ENSG00000179074	0.0000000000
ENSG00000179082	0.3418023603
ENSG00000179083	30.4842920674
ENSG00000080546	13.0580020066
ENSG00000179085	376.1333331622
ENSG00000179087	0.4457083721
ENSG00000179088	0.0000000000
ENSG00000179090	0.0000000000
ENSG00000179091	3537.4830425871
ENSG00000179093	0.4935575864
ENSG00000179094	585.2974400821
ENSG00000179097	0.0000000000
ENSG00000179101	1.7769867523
ENSG00000179104	51.5301970840
ENSG00000080561	20.2800869575
ENSG00000179111	87.9195860337
ENSG00000179115	1088.9136942150
ENSG00000179119	23.5301192795
ENSG00000179131	0.0000000000
ENSG00000179133	0.0000000000
ENSG00000179134	350.6622431300
ENSG00000179136	0.0000000000
ENSG00000179141	0.3314734577
ENSG00000179142	0.0000000000
ENSG00000179144	0.0000000000
ENSG00000080572	0.0892593682
ENSG00000179148	69.1685340293
ENSG00000179151	115.7534176200
ENSG00000179152	9.1806113432
ENSG00000179157	0.0000000000
ENSG00000179163	64.7954138393
ENSG00000179165	0.0000000000
ENSG00000179168	4.3683903896
ENSG00000179170	0.8080357877
ENSG00000179172	290.6563333462
ENSG00000179178	14.9399329771
ENSG00000080573	0.0000000000
ENSG00000179191	0.0000000000
ENSG00000179195	75.6217445954
ENSG00000179209	0.8825684920
ENSG00000179213	0.0000000000
ENSG00000179218	6870.8406844056
ENSG00000179219	1.5751189641
ENSG00000179222	339.0111245448
ENSG00000179225	0.0000000000
ENSG00000179240	3.6810742620
ENSG00000179241	147.5170792766
ENSG00000080603	499.9542032363
ENSG00000179242	0.4721405647
ENSG00000179251	0.7372897279
ENSG00000179253	0.0861352903
ENSG00000179256	0.1670304109
ENSG00000179262	1419.2047832974
ENSG00000179263	2.9814365724
ENSG00000179270	0.0254346116
ENSG00000179271	1064.7233859374
ENSG00000179272	0.0000000000
ENSG00000179277	89.1213137225
ENSG00000006652	501.4406820146
ENSG00000080608	279.8861589766
ENSG00000179284	1.3535545622
ENSG00000179292	0.7659463398
ENSG00000179294	70.1194373766
ENSG00000179295	323.5390654348
ENSG00000179296	0.4529997570
ENSG00000179299	16.9958744522
ENSG00000179300	0.0000000000
ENSG00000179304	5.9562564735
ENSG00000179308	0.3078374637
ENSG00000179314	0.2463122927
ENSG00000080618	0.0000000000
ENSG00000179326	0.1188467024
ENSG00000179331	0.0000000000
ENSG00000179335	159.4442603328
ENSG00000179342	0.0000000000
ENSG00000179344	1.6779972626
ENSG00000179348	56.6467307631
ENSG00000179360	0.0000000000
ENSG00000179361	37.6679921829
ENSG00000179362	0.2475106036
ENSG00000179363	0.0000000000
ENSG00000080644	2.0440146841
ENSG00000179364	148.3943869872
ENSG00000179368	1.9688066360
ENSG00000179381	0.0000000000
ENSG00000179387	7.8458369170
ENSG00000179388	1.0334644893
ENSG00000179393	4.2120596708
ENSG00000179397	0.0000000000
ENSG00000179399	0.1704675584
ENSG00000179403	109.2613930360
ENSG00000179406	11.0800979825
ENSG00000080709	0.0000000000
ENSG00000179407	0.0000000000
ENSG00000179408	0.8128784974
ENSG00000179409	805.4637403687
ENSG00000179412	12.1409742553
ENSG00000179418	1.0164624299
ENSG00000179420	0.0000000000
ENSG00000179428	0.2638606832
ENSG00000179431	137.5409668039
ENSG00000179437	0.0000000000
ENSG00000179443	0.0000000000
ENSG00000080802	20.0183305304
ENSG00000179447	0.0000000000
ENSG00000179449	0.0000000000
ENSG00000179452	0.0000000000
ENSG00000179454	9.3677636683
ENSG00000179455	110.3012247760
ENSG00000179456	89.9978421018
ENSG00000179460	18.8200292366
ENSG00000179467	0.8125233736
ENSG00000179468	0.0000000000
ENSG00000179476	0.9840645694
ENSG00000080815	51.3489509471
ENSG00000179477	2.9340622209
ENSG00000179487	0.3928978155
ENSG00000179520	0.0000000000
ENSG00000179522	1.5597521652
ENSG00000179523	47.2252576606
ENSG00000179526	308.5734393333
ENSG00000179528	13.1470147761
ENSG00000179532	9.9938091869
ENSG00000179542	0.0000000000
ENSG00000179546	20.3338542860
ENSG00000080819	105.6192017446
ENSG00000179562	37.5639663923
ENSG00000179564	14.3554809983
ENSG00000179571	14.0192779412
ENSG00000179576	0.3281344393
ENSG00000179577	0.0000000000
ENSG00000179580	0.9117628696
ENSG00000179583	11.9879575219
ENSG00000179588	21.0576965668
ENSG00000179593	0.2653598345
ENSG00000179598	44.7647895394
ENSG00000080822	106.0723953567
ENSG00000179600	0.0000000000
ENSG00000179603	0.0807761063
ENSG00000179604	468.5248539029
ENSG00000179611	25.4335525843
ENSG00000179615	0.0000000000
ENSG00000179626	0.0000000000
ENSG00000179627	35.7553587110
ENSG00000179630	6.1140012026
ENSG00000179632	911.8480370825
ENSG00000179636	0.0000000000
ENSG00000080823	117.1439948414
ENSG00000179639	0.0000000000
ENSG00000179640	0.0000000000
ENSG00000179673	25.5637519127
ENSG00000179674	10.4245787265
ENSG00000179676	0.0000000000
ENSG00000179695	0.0000000000
ENSG00000179698	2.6008768097
ENSG00000179709	0.0887481046
ENSG00000179715	496.6126951503
ENSG00000179724	520.0030285506
ENSG00000080824	3218.0437959398
ENSG00000179743	14.1660211132
ENSG00000179750	26.6837679984
