EnsEMBL_Gene_ID	MDAMB453
ENSG00000175756	64.6439164677
ENSG00000175764	10.7018702998
ENSG00000175766	0.0000000000
ENSG00000175768	576.6945753150
ENSG00000078304	141.0520592264
ENSG00000175772	0.7699075721
ENSG00000175773	1.1540990734
ENSG00000175779	0.0000000000
ENSG00000175782	23.4844072978
ENSG00000175785	77.0844672297
ENSG00000175787	1.7295897698
ENSG00000175792	499.1120985630
ENSG00000175793	1851.0049180837
ENSG00000175800	0.0000000000
ENSG00000175806	61.3723835211
ENSG00000078319	35.1140548564
ENSG00000175809	0.0000000000
ENSG00000175816	0.0000000000
ENSG00000175818	0.0000000000
ENSG00000175820	0.0000000000
ENSG00000175826	386.2925595366
ENSG00000175827	28.8735528158
ENSG00000175832	3.5217533073
ENSG00000175841	0.0000000000
ENSG00000175854	147.7905506660
ENSG00000175857	0.0000000000
ENSG00000078328	0.0000000000
ENSG00000175860	1.3877031514
ENSG00000175866	186.1918348118
ENSG00000175868	0.0000000000
ENSG00000175873	11.2778708012
ENSG00000175874	0.0000000000
ENSG00000175877	3.2704156243
ENSG00000175879	0.9246219441
ENSG00000175885	6.6570412400
ENSG00000175886	0.0000000000
ENSG00000175892	0.0000000000
ENSG00000078369	1803.9748005062
ENSG00000175893	10.5908419475
ENSG00000175894	0.2378857274
ENSG00000175895	336.6089237331
ENSG00000175898	4.8643938738
ENSG00000175899	0.0000000000
ENSG00000175901	64.8222121946
ENSG00000175906	57.7184710792
ENSG00000175911	11.2603694351
ENSG00000175913	0.0000000000
ENSG00000175920	1.3282500731
ENSG00000006555	0.0000000000
ENSG00000078399	0.0000000000
ENSG00000175928	33.0918886695
ENSG00000175931	342.5697586316
ENSG00000175938	118.6308491421
ENSG00000175946	9.8898434531
ENSG00000175967	0.0000000000
ENSG00000175970	82.6633006206
ENSG00000175984	1.4418846270
ENSG00000175985	10.9941109264
ENSG00000176007	0.8091932896
ENSG00000176009	0.0000000000
ENSG00000078401	73.7125353455
ENSG00000176014	9.2480785569
ENSG00000176018	17.6953863047
ENSG00000176020	129.7317175316
ENSG00000176022	88.8529550284
ENSG00000176024	31.2549811899
ENSG00000176029	0.1817526088
ENSG00000176034	0.0000000000
ENSG00000176040	0.0000000000
ENSG00000176043	3.3304001833
ENSG00000176046	5124.6741835182
ENSG00000078403	34.7973571919
ENSG00000176049	0.0000000000
ENSG00000176050	0.0000000000
ENSG00000176054	4.9956002749
ENSG00000176055	18.3403100076
ENSG00000176057	0.0000000000
ENSG00000176058	322.4309925501
ENSG00000176062	0.0000000000
ENSG00000176070	0.0000000000
ENSG00000176075	0.0000000000
ENSG00000176076	0.0000000000
ENSG00000078487	15.9968240642
ENSG00000176082	0.4974281924
ENSG00000176083	0.0000000000
ENSG00000176087	400.3053378197
ENSG00000176092	34.5299377342
ENSG00000176095	177.3021169879
ENSG00000176101	1969.4958042333
ENSG00000176102	88.8837585175
ENSG00000176105	20.9742626892
ENSG00000176108	195.5128525706
ENSG00000176115	0.0000000000
ENSG00000078549	0.0000000000
ENSG00000176120	0.0000000000
ENSG00000176124	84.4314585288
ENSG00000176125	4.7117503778
ENSG00000176127	14.2610626500
ENSG00000176134	0.0000000000
ENSG00000176136	0.0000000000
ENSG00000176142	69.9751263969
ENSG00000176148	19.4946487299
ENSG00000176153	1.8308482683
ENSG00000176155	31.6829070968
ENSG00000078579	0.0000000000
ENSG00000176160	0.0000000000
ENSG00000176165	0.0000000000
ENSG00000176170	375.5465436297
ENSG00000176171	568.2201391018
ENSG00000176177	0.0000000000
ENSG00000176182	67.6571025299
ENSG00000176183	0.0000000000
ENSG00000176194	0.0000000000
ENSG00000176198	0.0000000000
ENSG00000176200	0.0000000000
ENSG00000078589	0.0000000000
ENSG00000176201	0.0000000000
ENSG00000176204	0.0000000000
ENSG00000176205	0.0000000000
ENSG00000176208	8.6019432908
ENSG00000176209	59.0420333532
ENSG00000176213	0.0000000000
ENSG00000176219	0.0000000000
ENSG00000176222	0.5689132634
ENSG00000176225	16.6827145878
ENSG00000176227	0.0000000000
ENSG00000078596	0.0000000000
ENSG00000176228	0.0000000000
ENSG00000176230	0.0000000000
ENSG00000176231	0.0000000000
ENSG00000176232	4.4069051247
ENSG00000176236	1.6331209305
ENSG00000176239	0.0000000000
ENSG00000176243	0.0000000000
ENSG00000176244	27.5882120446
ENSG00000176246	0.0000000000
ENSG00000176248	755.8664570367
ENSG00000078618	240.5850636597
ENSG00000176253	0.0000000000
ENSG00000176256	0.0000000000
ENSG00000176261	80.7447212378
ENSG00000176265	1.0454170979
ENSG00000176268	3.3206148991
ENSG00000176269	0.0000000000
ENSG00000176273	1.4442316453
ENSG00000176274	2.1198250530
ENSG00000176276	0.0000000000
ENSG00000176281	0.0000000000
ENSG00000078668	481.1627943985
ENSG00000176289	0.9633388960
ENSG00000176290	0.0000000000
ENSG00000176293	0.0000000000
ENSG00000176294	0.0000000000
ENSG00000176299	0.0000000000
ENSG00000176302	0.0000000000
ENSG00000176305	6.8652986234
ENSG00000176309	1.9775977562
ENSG00000176312	0.0000000000
ENSG00000176318	0.0000000000
ENSG00000006576	12.0254228730
ENSG00000078674	23.2650299949
ENSG00000176320	1.4020049205
ENSG00000176340	6352.5079859650
ENSG00000176343	0.0000000000
ENSG00000176349	0.0000000000
ENSG00000176354	3.5755830189
ENSG00000176358	7.2392382931
ENSG00000176366	6.5100008616
ENSG00000176371	3.3226904630
ENSG00000176378	0.7997342545
ENSG00000176381	0.0000000000
ENSG00000078687	91.3861735340
ENSG00000176383	1.6981326019
ENSG00000176386	61.2008797112
ENSG00000176387	59.9699296441
ENSG00000176390	20.5327256487
ENSG00000176393	1811.8664206506
ENSG00000176395	0.0000000000
ENSG00000176396	53.3285206957
ENSG00000176399	0.0000000000
ENSG00000176401	22.2297179225
ENSG00000176402	30.2376913706
ENSG00000078699	60.1718126172
ENSG00000176405	0.0000000000
ENSG00000176406	0.0000000000
ENSG00000176407	50.1505897197
ENSG00000176410	119.9270779174
ENSG00000176422	93.0271304587
ENSG00000176424	0.5274389430
ENSG00000176428	19.9883021894
ENSG00000176433	0.0000000000
ENSG00000176435	0.0000000000
ENSG00000176438	4.2584030146
ENSG00000078725	0.1989146867
ENSG00000176444	682.5817676159
ENSG00000176454	232.0597023606
ENSG00000176463	5.2208628882
ENSG00000176472	16.7338456885
ENSG00000176473	96.7672445107
ENSG00000176476	411.5805221664
ENSG00000176485	4.7719588358
ENSG00000176490	0.0000000000
ENSG00000176495	0.0000000000
ENSG00000176510	0.0000000000
ENSG00000078747	39.9801192811
ENSG00000176515	0.0000000000
ENSG00000176525	0.0000000000
ENSG00000176531	59.1351025132
ENSG00000176532	215.1299116261
ENSG00000176533	0.2470739656
ENSG00000176534	169.4601993169
ENSG00000176540	0.0000000000
ENSG00000176542	17.2834070797
ENSG00000176547	0.0000000000
ENSG00000176555	0.0000000000
ENSG00000078795	0.0000000000
ENSG00000176562	3.4566309836
ENSG00000176563	43.8521462871
ENSG00000176566	0.0000000000
ENSG00000176567	0.0000000000
ENSG00000176571	0.0000000000
ENSG00000176584	0.7326533862
ENSG00000176593	3.7566363756
ENSG00000176595	0.3126903302
ENSG00000176597	4.7440916577
ENSG00000176601	0.0000000000
ENSG00000078804	133.4161958996
ENSG00000176605	0.0000000000
ENSG00000176607	0.0000000000
ENSG00000176619	619.1289535354
ENSG00000176623	64.8179049860
ENSG00000176624	82.4701013802
ENSG00000176635	0.0000000000
ENSG00000176641	70.5740464452
ENSG00000176654	0.2028752548
ENSG00000176658	176.2439915006
ENSG00000176659	0.0000000000
ENSG00000078808	1050.7721400738
ENSG00000176668	0.0000000000
ENSG00000176678	0.0000000000
ENSG00000176679	0.0000000000
ENSG00000176681	2.6367199620
ENSG00000176692	0.0000000000
ENSG00000176695	0.0000000000
ENSG00000176697	0.0000000000
ENSG00000176700	10.7346369212
ENSG00000176705	0.0000000000
ENSG00000176714	4.8210916486
ENSG00000078814	1.4345424359
ENSG00000176715	119.0761617256
ENSG00000176716	0.0000000000
ENSG00000176720	122.3298414606
ENSG00000176723	0.0000000000
ENSG00000176728	0.0000000000
ENSG00000176731	15.6253361983
ENSG00000176732	1.5846617854
ENSG00000176734	179.3866283258
ENSG00000176742	0.0000000000
ENSG00000176746	0.0000000000
ENSG00000078872	147.6868144973
ENSG00000176748	0.0000000000
ENSG00000176749	11.3986437642
ENSG00000176752	0.0000000000
ENSG00000176753	1.4810485521
ENSG00000176754	0.0000000000
ENSG00000176761	0.0000000000
ENSG00000176769	0.0000000000
ENSG00000176771	8.3097029007
ENSG00000176774	0.0000000000
ENSG00000176782	0.0000000000
ENSG00000006606	0.0000000000
ENSG00000078898	15.0746046362
ENSG00000176783	135.5196390371
ENSG00000176787	0.0000000000
ENSG00000176788	1.1650913824
ENSG00000176797	0.0000000000
ENSG00000176798	0.0000000000
ENSG00000176809	7.8566927032
ENSG00000176812	0.0000000000
ENSG00000176824	2.4270122793
ENSG00000176826	0.0000000000
ENSG00000176834	19.3758883001
ENSG00000078900	135.5932995674
ENSG00000176840	0.0000000000
ENSG00000176842	613.7399901717
ENSG00000176845	44.4436709384
ENSG00000176853	52.6565768750
ENSG00000176855	0.5291213639
ENSG00000176857	0.0000000000
ENSG00000176868	0.0000000000
ENSG00000176871	378.6412356272
ENSG00000176876	164.5462281703
ENSG00000176879	0.0000000000
ENSG00000078902	244.2191873020
ENSG00000176882	0.0000000000
ENSG00000176884	37.0024471840
ENSG00000176887	4.1172339173
ENSG00000176890	280.7888141311
ENSG00000176893	0.0000000000
ENSG00000176894	228.1919249921
ENSG00000176895	0.0000000000
ENSG00000176896	7.1118531799
ENSG00000176900	0.0000000000
ENSG00000176903	203.6490691915
ENSG00000078967	62.9128355156
ENSG00000176904	0.0000000000
ENSG00000176907	0.0000000000
ENSG00000176909	5.3684865017
ENSG00000176912	10.7197840700
ENSG00000176915	180.8613306061
ENSG00000176919	25.9996747968
ENSG00000176920	14.2170744666
ENSG00000176922	0.0000000000
ENSG00000176923	0.0000000000
ENSG00000176925	0.0000000000
ENSG00000079101	0.0000000000
ENSG00000176927	0.2052183212
ENSG00000176928	0.0000000000
ENSG00000176933	2.8200969294
ENSG00000176936	0.0000000000
ENSG00000176937	0.0000000000
ENSG00000176938	0.0000000000
ENSG00000176945	27.7207766339
ENSG00000176946	4.5413841618
ENSG00000176951	0.0000000000
ENSG00000176953	390.0981912927
ENSG00000079102	0.0000000000
ENSG00000176956	0.0000000000
ENSG00000176970	0.0000000000
ENSG00000176971	0.0000000000
ENSG00000176973	219.6494317329
ENSG00000176974	221.2114962346
ENSG00000176978	1886.8096208390
ENSG00000176979	0.0000000000
ENSG00000176984	0.1614072018
ENSG00000176986	637.5664464926
ENSG00000176988	0.0000000000
ENSG00000079112	0.0000000000
ENSG00000176992	0.0000000000
ENSG00000176993	0.0000000000
ENSG00000176994	160.7047448315
ENSG00000176998	2.4465652483
ENSG00000177000	61.0019640811
ENSG00000177021	15.3242379558
ENSG00000177023	0.0000000000
ENSG00000177025	0.0000000000
ENSG00000177030	283.6829085315
ENSG00000177034	8.4417375189
ENSG00000079134	12.7126684955
ENSG00000177042	169.9652574341
ENSG00000177045	145.0090962240
ENSG00000177047	0.0000000000
ENSG00000177050	0.0000000000
ENSG00000177051	89.3230072724
ENSG00000177054	24.5341173214
ENSG00000177058	4.6922517526
ENSG00000177074	0.0000000000
ENSG00000177076	5.8654009286
ENSG00000177082	69.9284012168
ENSG00000079150	0.0000000000
ENSG00000177083	0.0000000000
ENSG00000177084	450.3665523029
ENSG00000177093	0.9912360922
ENSG00000177096	75.5873721067
ENSG00000177098	0.0000000000
ENSG00000177103	0.0000000000
ENSG00000177105	183.9374248901
ENSG00000177106	1450.5130565466
ENSG00000177108	0.0000000000
ENSG00000177112	0.0000000000
ENSG00000079156	50.8306308446
ENSG00000177117	0.0000000000
ENSG00000177119	63.6617815333
ENSG00000177121	0.0000000000
ENSG00000177125	13.8589084413
ENSG00000177133	0.0000000000
ENSG00000177138	0.0000000000
ENSG00000177143	0.0000000000
ENSG00000177144	0.0000000000
ENSG00000177150	20.7612271381
ENSG00000177151	0.0000000000
ENSG00000006607	30.1874891015
ENSG00000079215	3.1095580980
ENSG00000177152	1.8725141593
ENSG00000177156	1571.9951420681
ENSG00000177169	344.1389556116
ENSG00000177173	0.3092211545
ENSG00000177174	0.0000000000
ENSG00000177181	6.4782610048
ENSG00000177182	30.9257136637
ENSG00000177186	0.0000000000
ENSG00000177189	7.3045628812
ENSG00000177191	36.6721166668
ENSG00000079246	525.9263147157
ENSG00000177192	106.3028991898
ENSG00000177197	0.7424459007
ENSG00000177200	22.2915949335
ENSG00000177201	0.0000000000
ENSG00000177202	0.7202719243
ENSG00000177212	0.0000000000
ENSG00000177214	0.0000000000
ENSG00000177225	272.2112178176
ENSG00000177233	0.0000000000
ENSG00000177234	7.1440485859
ENSG00000079257	0.0000000000
ENSG00000177236	106.4965863049
ENSG00000177238	0.4914979564
ENSG00000177239	568.5415990403
ENSG00000177242	24.3480737084
ENSG00000177243	0.0000000000
ENSG00000177246	0.0000000000
ENSG00000177257	0.0000000000
ENSG00000177261	0.0000000000
ENSG00000177272	0.0000000000
ENSG00000177275	0.0000000000
ENSG00000079263	0.1957962034
ENSG00000177283	24.4025921349
ENSG00000177287	0.0000000000
ENSG00000177291	0.0000000000
ENSG00000177294	0.0000000000
ENSG00000177300	0.0000000000
ENSG00000177301	0.0000000000
ENSG00000177302	170.6271151904
ENSG00000177303	431.3692886743
ENSG00000177306	0.0000000000
ENSG00000177311	9.8781814706
ENSG00000079277	86.3455060843
ENSG00000177324	0.2193889066
ENSG00000177329	0.0000000000
ENSG00000177335	0.1815944521
ENSG00000177337	0.0000000000
ENSG00000177338	0.0000000000
ENSG00000177340	2.8862140344
ENSG00000177350	0.0000000000
ENSG00000177352	197.5835304555
ENSG00000177354	0.0000000000
ENSG00000177359	1.1825949557
ENSG00000079308	7.2925642418
ENSG00000177363	0.5722898980
ENSG00000177369	2.3850039474
ENSG00000177370	90.4574358579
ENSG00000177374	0.7651872609
ENSG00000177380	203.4386905183
ENSG00000177383	852.8224667903
ENSG00000177398	5.3152717067
ENSG00000177400	0.0000000000
ENSG00000177406	3.4197251803
ENSG00000177409	0.0000000000
ENSG00000079313	162.3712141887
ENSG00000177410	400.3420008538
ENSG00000177414	0.0000000000
ENSG00000177418	2.7107908469
ENSG00000177425	97.8294374003
ENSG00000177426	50.0358757878
ENSG00000177427	156.3106582774
ENSG00000177428	28.8381618284
ENSG00000177432	13.9602439937
ENSG00000177433	0.0000000000
ENSG00000177447	0.0000000000
ENSG00000079332	100.7657625985
ENSG00000177452	0.0000000000
ENSG00000177453	0.0000000000
ENSG00000177455	0.0000000000
ENSG00000177459	0.0000000000
ENSG00000177460	0.3095989546
ENSG00000177461	0.3137658315
ENSG00000177462	0.0000000000
ENSG00000177463	56.9427573299
ENSG00000177464	1.8371357628
ENSG00000177465	76.0074855520
ENSG00000079335	2.1744081855
ENSG00000177468	0.0000000000
ENSG00000177469	1.9621670899
ENSG00000177476	0.0000000000
ENSG00000177479	232.7705933101
ENSG00000177483	0.1748460096
ENSG00000177485	13.6543513592
ENSG00000177489	0.0000000000
ENSG00000177494	0.6332713510
ENSG00000177504	0.0000000000
ENSG00000177508	602.7167466833
ENSG00000079337	153.9443580070
ENSG00000177511	0.0000000000
ENSG00000177519	0.0000000000
ENSG00000177529	0.0000000000
ENSG00000177535	0.0000000000
ENSG00000177542	453.4743270857
ENSG00000177548	544.7631755481
ENSG00000177551	0.0000000000
ENSG00000177553	0.1318760844
ENSG00000177556	1674.2773101866
ENSG00000177558	0.5960925057
ENSG00000006611	0.0000000000
ENSG00000079385	0.3502258771
ENSG00000177565	285.1317603204
ENSG00000177570	13.1149917971
ENSG00000177575	0.0000000000
ENSG00000177576	84.3623054146
ENSG00000177584	29.8514826800
ENSG00000177586	0.0000000000
ENSG00000177590	0.0000000000
ENSG00000177595	328.6274298563
ENSG00000177596	0.0000000000
ENSG00000177599	0.2477449658
ENSG00000079387	22.4671316450
ENSG00000177600	17671.4493188457
ENSG00000177602	42.0031157790
ENSG00000177606	153.0435492789
ENSG00000177613	98.3852073505
ENSG00000177614	0.0000000000
ENSG00000177622	0.0000000000
ENSG00000177627	0.0000000000
ENSG00000177628	655.7581359010
ENSG00000177640	0.0000000000
ENSG00000177646	258.1893558839
ENSG00000079393	0.0000000000
ENSG00000177663	100.1353502777
ENSG00000177664	0.0000000000
ENSG00000177665	1.5751892759
ENSG00000177666	1697.1558184254
ENSG00000177669	0.0000000000
ENSG00000177672	0.0000000000
ENSG00000177673	0.0000000000
ENSG00000177674	354.9485433646
ENSG00000177675	0.3054078771
ENSG00000177679	0.0000000000
ENSG00000079432	363.5444128159
ENSG00000177683	5.7853026979
ENSG00000177684	0.0000000000
ENSG00000177685	2448.7405244391
ENSG00000177688	38.1570393196
ENSG00000177689	1.1944771455
ENSG00000177692	2.5934097121
ENSG00000177693	0.0000000000
ENSG00000177694	9.5344380199
ENSG00000177697	4757.4742287872
ENSG00000177699	0.0000000000
ENSG00000079435	32.0950440869
ENSG00000177700	6069.6192460015
ENSG00000177706	77.8423446063
ENSG00000177707	1.6713904266
ENSG00000177710	0.5785036034
ENSG00000177721	82.3389783938
ENSG00000177725	0.0000000000
ENSG00000177728	598.2525492802
ENSG00000177731	1879.6222682483
ENSG00000177732	416.0729622244
ENSG00000177733	710.4770334905
ENSG00000079459	867.8583001679
ENSG00000177736	1.7016643272
ENSG00000177738	24.8705209811
ENSG00000177747	0.0000000000
ENSG00000177752	0.0000000000
ENSG00000177757	1.0792963557
ENSG00000177764	77.2630070230
ENSG00000177769	19.2624837668
ENSG00000177770	0.0000000000
ENSG00000177776	0.0000000000
ENSG00000177788	2.6302547292
ENSG00000079462	1843.9203106920
ENSG00000177791	0.2272202854
ENSG00000177799	0.0000000000
ENSG00000177800	0.4654098260
ENSG00000177803	0.0000000000
ENSG00000177807	0.4725567828
ENSG00000177820	8.8105203255
ENSG00000177822	0.0000000000
ENSG00000177830	358.5392423908
ENSG00000177839	2.3227358473
ENSG00000177842	45.2831814445
ENSG00000079482	15.3542716721
ENSG00000177848	4.8273839669
ENSG00000177853	4.2249311604
ENSG00000177854	171.5408756330
ENSG00000177855	0.0000000000
ENSG00000177868	72.2402461233
ENSG00000177873	27.9698094257
ENSG00000177875	0.0000000000
ENSG00000177879	123.0619266651
ENSG00000177885	1754.1772341425
ENSG00000177886	0.0000000000
ENSG00000079557	0.0000000000
ENSG00000177888	25.7198669111
ENSG00000177889	207.6521384355
ENSG00000177910	0.0000000000
ENSG00000177917	58.7398611095
ENSG00000177932	13.0451623593
ENSG00000177938	0.0000000000
ENSG00000177943	130.0598707089
ENSG00000177946	31.6035014468
ENSG00000177947	0.0000000000
ENSG00000177951	43.6178929793
ENSG00000079616	1183.1894976935
ENSG00000177954	8842.7815774666
ENSG00000177962	0.0000000000
ENSG00000177963	789.8802082000
ENSG00000177970	0.0000000000
ENSG00000177971	171.2408203085
ENSG00000177981	145.0482796066
ENSG00000177984	0.9057501534
ENSG00000177989	75.4995733880
ENSG00000177990	0.0000000000
ENSG00000177992	0.0000000000
ENSG00000001617	1520.3483053421
ENSG00000006625	381.3264305967
ENSG00000079689	0.0000000000
ENSG00000177993	0.0000000000
ENSG00000177994	0.0000000000
ENSG00000178001	0.0000000000
ENSG00000178006	2.3021259485
ENSG00000178015	0.0000000000
ENSG00000178021	0.0000000000
ENSG00000178026	204.9954618386
ENSG00000178028	336.1569981301
ENSG00000178029	0.0000000000
ENSG00000178031	0.1231599035
ENSG00000079691	49.8492529044
ENSG00000178033	0.0000000000
ENSG00000178035	4244.3066426235
ENSG00000178038	21.9406759843
ENSG00000178042	7.3375881268
ENSG00000178053	13.6402370694
ENSG00000178055	0.3964762123
ENSG00000178057	416.6345903017
ENSG00000178067	0.0000000000
ENSG00000178069	1.6302658240
ENSG00000178074	39.1094455042
ENSG00000079739	248.2599708995
ENSG00000178075	2.3730457332
ENSG00000178078	245.7573778341
ENSG00000178081	0.0000000000
ENSG00000178082	0.0000000000
ENSG00000178084	0.0000000000
ENSG00000178093	14.9508999340
ENSG00000178096	169.7462061029
ENSG00000178104	95.1342295454
ENSG00000178105	32.4076558673
ENSG00000178107	0.0000000000
ENSG00000079782	0.0000000000
ENSG00000178110	3.5998126625
ENSG00000178115	0.3546572203
ENSG00000178125	0.0000000000
ENSG00000178127	348.8789721278
ENSG00000178130	0.0000000000
ENSG00000178137	13.7400577510
ENSG00000178146	0.0000000000
ENSG00000178149	543.4585412610
ENSG00000178150	18.9554866566
ENSG00000178158	0.0000000000
ENSG00000079785	152.5477085729
ENSG00000178161	0.0000000000
ENSG00000178162	0.0000000000
ENSG00000178163	0.0000000000
ENSG00000178171	0.0000000000
ENSG00000178172	0.0000000000
ENSG00000178175	0.0000000000
ENSG00000178177	2.1865160632
ENSG00000178184	12.9117571039
ENSG00000178187	2.2245853856
ENSG00000178188	227.8110168719
ENSG00000079805	708.7605344851
ENSG00000178189	0.0000000000
ENSG00000178193	0.1829890211
ENSG00000178199	0.0000000000
ENSG00000178201	3.6177128069
ENSG00000178202	6.2447780436
ENSG00000178206	0.0000000000
ENSG00000178209	561.6288515943
ENSG00000178217	0.1611855355
ENSG00000178222	0.0000000000
ENSG00000178226	5.7896674805
ENSG00000079819	33.1027864978
ENSG00000178229	9.7592719254
ENSG00000178233	1.6373212813
ENSG00000178234	134.6623493254
ENSG00000178235	0.0000000000
ENSG00000178243	0.0000000000
ENSG00000178248	2.0817187825
ENSG00000178252	1175.4254808580
ENSG00000178257	0.0000000000
ENSG00000178279	0.0000000000
ENSG00000178287	0.0000000000
ENSG00000079841	0.0324962382
ENSG00000178295	13.1045225233
ENSG00000178297	1.4771209189
ENSG00000178301	27.8400355621
ENSG00000178306	0.0000000000
ENSG00000178307	295.1089531271
ENSG00000178338	7.6488304329
ENSG00000178342	1.2447244007
ENSG00000178343	0.0000000000
ENSG00000178351	0.0000000000
ENSG00000178358	0.0000000000
ENSG00000079931	0.1334837325
ENSG00000178363	16.0547623436
ENSG00000178370	0.0000000000
ENSG00000178372	4112.4593504580
ENSG00000178381	109.3657033072
ENSG00000178382	0.0000000000
ENSG00000178385	9.2107570858
ENSG00000178386	8.9039303146
ENSG00000178394	0.0000000000
ENSG00000178395	0.0000000000
ENSG00000178397	42.7656632833
ENSG00000079950	50.5770504920
ENSG00000178401	40.3796515253
ENSG00000178403	0.0000000000
ENSG00000178404	0.0000000000
ENSG00000178409	26.5193632544
ENSG00000178412	0.0000000000
ENSG00000178424	0.0000000000
ENSG00000178425	73.9209717859
ENSG00000178429	0.0000000000
ENSG00000178430	1.4043856195
ENSG00000178440	6.7632254832
ENSG00000006634	22.8564880495
ENSG00000079974	52.9281755025
ENSG00000178445	0.0000000000
ENSG00000178449	487.4297615654
ENSG00000178457	0.0000000000
ENSG00000178458	134.9912398532
ENSG00000178459	4.5351646918
ENSG00000178460	0.0000000000
ENSG00000178462	2.9066994331
ENSG00000178464	36.8096862363
ENSG00000178467	436.3601067896
ENSG00000178473	0.0000000000
ENSG00000079999	737.1051085716
ENSG00000178498	347.8438246734
ENSG00000178502	17.3873619104
ENSG00000178503	0.0000000000
ENSG00000178510	0.0000000000
ENSG00000178521	0.0000000000
ENSG00000178522	0.0000000000
ENSG00000178531	287.2103260098
ENSG00000178537	29.0971805487
ENSG00000178538	102.9940030111
ENSG00000178543	0.0000000000
ENSG00000080007	0.0000000000
ENSG00000178550	0.0000000000
ENSG00000178556	1.7254540423
ENSG00000178558	741.8049573839
ENSG00000178562	0.0000000000
ENSG00000178567	216.3661702188
ENSG00000178568	1.5208896598
ENSG00000178573	5.5165518964
ENSG00000178585	103.0665579331
ENSG00000178586	0.0000000000
ENSG00000178591	0.0000000000
ENSG00000080031	0.0000000000
ENSG00000178596	0.0000000000
ENSG00000178597	0.0000000000
ENSG00000178602	0.0000000000
ENSG00000178604	1.1523753123
ENSG00000178605	313.0691536165
ENSG00000178606	0.0000000000
ENSG00000178607	62.9557795809
ENSG00000178608	0.0000000000
ENSG00000178620	0.0000000000
ENSG00000178623	3.7041193697
ENSG00000080166	0.0000000000
ENSG00000178631	2.2855687532
ENSG00000178636	0.1667582352
ENSG00000178642	3.1610578011
ENSG00000178645	0.0000000000
ENSG00000178654	0.0000000000
ENSG00000178660	0.8179930275
ENSG00000178662	0.0000000000
ENSG00000178665	8.6179525904
ENSG00000178672	2.1529474869
ENSG00000178685	552.1636094247
ENSG00000080189	259.0614052082
ENSG00000178690	0.0000000000
ENSG00000178691	67.7935205894
ENSG00000178694	11.9374966775
ENSG00000178695	0.3900207564
ENSG00000178700	21.3510065547
ENSG00000178715	0.0000000000
ENSG00000178718	74.3874985096
ENSG00000178719	4398.2314521757
ENSG00000178722	0.4911404765
ENSG00000178723	0.0000000000
ENSG00000080200	3.1268690369
ENSG00000178726	106.0630035058
ENSG00000178729	0.0713366012
ENSG00000178732	0.1962907770
ENSG00000178734	0.0000000000
ENSG00000178741	423.6615599655
ENSG00000178750	0.0000000000
ENSG00000178752	3.0048411698
ENSG00000178761	80.8485500738
ENSG00000178762	0.0000000000
ENSG00000178764	121.8323347014
ENSG00000080224	0.5794399656
ENSG00000178769	0.2768741245
ENSG00000178772	0.0000000000
ENSG00000178773	54.3278827910
ENSG00000178775	1.8421073138
ENSG00000178776	0.0000000000
ENSG00000178789	0.0000000000
ENSG00000178795	0.0000000000
ENSG00000178796	0.0000000000
ENSG00000178802	188.9661682059
ENSG00000178803	2.9757579263
ENSG00000080293	0.0000000000
ENSG00000178804	0.0000000000
ENSG00000178809	0.0000000000
ENSG00000178811	0.0000000000
ENSG00000178814	191.9631535728
ENSG00000178821	21.7347100459
ENSG00000178826	4.3621635007
ENSG00000178828	0.0000000000
ENSG00000178836	0.0000000000
ENSG00000178852	0.1775537036
ENSG00000178860	0.0000000000
ENSG00000080298	1.1620432636
ENSG00000178863	23.0355488386
ENSG00000178878	4.4963066706
ENSG00000178882	11.8458389492
ENSG00000178894	0.0000000000
ENSG00000178896	892.3305510553
ENSG00000178904	16.2118767828
ENSG00000178913	223.2524036957
ENSG00000178917	9.8874828724
ENSG00000178919	0.2027200112
ENSG00000178921	47.3679910019
ENSG00000006638	4.1274452545
ENSG00000080345	15.3534474322
ENSG00000178922	256.5654302381
ENSG00000178927	330.8049148730
ENSG00000178928	0.0000000000
ENSG00000178932	6.5251838627
ENSG00000178934	0.0000000000
ENSG00000178935	23.5968556219
ENSG00000178947	0.0000000000
ENSG00000178950	275.1763196354
ENSG00000178951	213.4194933242
ENSG00000178952	3582.3253237858
ENSG00000080371	59.3445845574
ENSG00000178957	0.0000000000
ENSG00000178965	0.0000000000
ENSG00000178966	17.2786726476
ENSG00000178971	47.0491682560
ENSG00000178972	29.6161266299
ENSG00000178974	88.9535896066
ENSG00000178977	2.3576451928
ENSG00000178980	1117.8474505812
ENSG00000178982	1936.4344751696
ENSG00000178987	0.0000000000
ENSG00000080493	0.0000000000
ENSG00000178988	274.6815153664
ENSG00000178996	55.3271070387
ENSG00000178997	2.9173433967
ENSG00000178999	276.1280830467
ENSG00000179002	0.0000000000
ENSG00000179008	0.4974281924
ENSG00000179010	1404.4813885191
ENSG00000179020	0.0000000000
ENSG00000179021	27.1972557959
ENSG00000179023	10.8111188818
ENSG00000080503	128.3202490441
ENSG00000179028	0.0000000000
ENSG00000179029	26.5113681909
ENSG00000179031	0.0000000000
ENSG00000179036	0.7811437511
ENSG00000179038	0.8668124075
ENSG00000179041	278.1545326355
ENSG00000179044	7.9051606081
ENSG00000179046	0.0000000000
ENSG00000179051	1143.9924309173
ENSG00000179055	0.0000000000
