EnsEMBL_Gene_ID	ZR7530
ENSG00000176265	0.3337075331
ENSG00000176268	2.8329331125
ENSG00000176269	0.0000000000
ENSG00000176273	15.5862836125
ENSG00000176274	0.9931720075
ENSG00000176276	3.8845028297
ENSG00000176281	0.0000000000
ENSG00000078668	600.2116584437
ENSG00000176289	14.7441684369
ENSG00000176290	0.0000000000
ENSG00000176293	0.2216250890
ENSG00000176294	0.0000000000
ENSG00000176299	0.0000000000
ENSG00000176302	0.0000000000
ENSG00000176305	0.0000000000
ENSG00000176309	2.1322859565
ENSG00000176312	0.0000000000
ENSG00000176318	0.1441719985
ENSG00000006576	50.6219558368
ENSG00000078674	81.0078034765
ENSG00000176320	2.6791963051
ENSG00000176340	1613.3865948822
ENSG00000176343	0.7604178235
ENSG00000176349	0.0000000000
ENSG00000176354	4.0728589571
ENSG00000176358	6.5800100107
ENSG00000176366	19.1499608283
ENSG00000176371	20.5865381303
ENSG00000176378	0.0000000000
ENSG00000176381	0.0000000000
ENSG00000078687	56.8062581554
ENSG00000176383	2.4187003911
ENSG00000176386	119.3704238217
ENSG00000176387	6.9484480712
ENSG00000176390	13.5354808256
ENSG00000176393	528.6753277283
ENSG00000176395	0.0000000000
ENSG00000176396	71.5143692747
ENSG00000176399	0.0000000000
ENSG00000176401	0.4593628388
ENSG00000176402	18.3191097286
ENSG00000078699	44.4736618631
ENSG00000176405	5.7979957123
ENSG00000176406	6.8741334117
ENSG00000176407	83.5401956343
ENSG00000176410	38.6866607166
ENSG00000176422	65.2596108209
ENSG00000176424	0.0000000000
ENSG00000176428	15.5189606426
ENSG00000176433	0.0000000000
ENSG00000176435	0.1943650950
ENSG00000176438	8.2007949192
ENSG00000078725	0.0618246106
ENSG00000176444	188.2557211902
ENSG00000176454	17.5973145080
ENSG00000176463	0.6507537273
ENSG00000176472	5.3377999496
ENSG00000176473	37.9001310458
ENSG00000176476	85.4347815997
ENSG00000176485	561.6083983623
ENSG00000176490	2.1770249353
ENSG00000176495	0.0000000000
ENSG00000176510	0.0000000000
ENSG00000078747	84.4863457422
ENSG00000176515	0.0000000000
ENSG00000176525	0.0000000000
ENSG00000176531	21.5382253168
ENSG00000176532	64.2679762024
ENSG00000176533	0.4178645076
ENSG00000176534	1148.3350201696
ENSG00000176540	0.0000000000
ENSG00000176542	39.0880099344
ENSG00000176547	0.0000000000
ENSG00000176555	0.0000000000
ENSG00000078795	0.0000000000
ENSG00000176562	0.0000000000
ENSG00000176563	3.9677938544
ENSG00000176566	0.1879211613
ENSG00000176567	0.0000000000
ENSG00000176571	0.0000000000
ENSG00000176584	0.5250308549
ENSG00000176593	3.9146394689
ENSG00000176595	14.4231031650
ENSG00000176597	0.0000000000
ENSG00000176601	0.1450619491
ENSG00000078804	310.9122928449
ENSG00000176605	0.0000000000
ENSG00000176607	2.2726372024
ENSG00000176619	160.2372555419
ENSG00000176623	67.0784514314
ENSG00000176624	47.6037321692
ENSG00000176635	0.0000000000
ENSG00000176641	19.8637987722
ENSG00000176654	0.5249861015
ENSG00000176658	112.9353748188
ENSG00000176659	0.0000000000
ENSG00000078808	304.9549672006
ENSG00000176668	1.6879265021
ENSG00000176678	0.0000000000
ENSG00000176679	0.0000000000
ENSG00000176681	1.2955717545
ENSG00000176692	0.0000000000
ENSG00000176695	0.0000000000
ENSG00000176697	0.3605334751
ENSG00000176700	20.0826611749
ENSG00000176705	0.0000000000
ENSG00000176714	5.9145222725
ENSG00000078814	0.3533594284
ENSG00000176715	22.7974142674
ENSG00000176716	0.2188728820
ENSG00000176720	59.0996037748
ENSG00000176723	0.5042854697
ENSG00000176728	0.0000000000
ENSG00000176731	210.1214931430
ENSG00000176732	1.4458029808
ENSG00000176734	102.8211183636
ENSG00000176742	0.0000000000
ENSG00000176746	0.0000000000
ENSG00000078872	63.6534925762
ENSG00000176748	0.0000000000
ENSG00000176749	0.9192553524
ENSG00000176752	0.0000000000
ENSG00000176753	0.0000000000
ENSG00000176754	0.2898597125
ENSG00000176761	0.0000000000
ENSG00000176769	0.3408402132
ENSG00000176771	27.7748878347
ENSG00000176774	0.0000000000
ENSG00000176782	0.0000000000
ENSG00000006606	0.0000000000
ENSG00000078898	1428.9418484424
ENSG00000176783	112.9052563707
ENSG00000176787	0.0000000000
ENSG00000176788	0.4909523959
ENSG00000176797	0.0000000000
ENSG00000176798	0.2354961389
ENSG00000176809	22.9790119553
ENSG00000176812	0.0000000000
ENSG00000176824	1.2212701730
ENSG00000176826	0.9187357597
ENSG00000176834	47.6302698779
ENSG00000078900	6.9614193211
ENSG00000176840	0.0000000000
ENSG00000176842	112.0051667681
ENSG00000176845	72.3233095030
ENSG00000176853	293.8533723938
ENSG00000176855	0.3423664882
ENSG00000176857	1.1688499458
ENSG00000176868	0.5930733955
ENSG00000176871	492.4728851152
ENSG00000176876	156.1547877792
ENSG00000176879	3.6703601389
ENSG00000078902	210.5709785433
ENSG00000176882	0.0000000000
ENSG00000176884	2.2435568011
ENSG00000176887	0.8669647854
ENSG00000176890	120.3887561866
ENSG00000176893	1.4112455333
ENSG00000176894	70.3359148676
ENSG00000176895	0.8930013586
ENSG00000176896	7.5645656777
ENSG00000176900	2.3003556124
ENSG00000176903	39.5373718273
ENSG00000078967	70.1597097435
ENSG00000176904	4.4111040707
ENSG00000176907	4.7259687284
ENSG00000176909	1.7706147490
ENSG00000176912	1.8398604504
ENSG00000176915	104.3338059721
ENSG00000176919	0.5000007607
ENSG00000176920	9.0376747803
ENSG00000176922	6.6214735511
ENSG00000176923	0.0000000000
ENSG00000176925	3.9052537548
ENSG00000079101	4.2442078111
ENSG00000176927	0.0436718192
ENSG00000176928	0.8435937393
ENSG00000176933	5.9934566989
ENSG00000176936	0.0000000000
ENSG00000176937	3.7897140314
ENSG00000176938	0.0000000000
ENSG00000176945	29.2942679334
ENSG00000176946	1.6666692023
ENSG00000176951	3.8222191055
ENSG00000176953	91.8434845157
ENSG00000079102	0.0000000000
ENSG00000176956	1.4129768332
ENSG00000176970	0.0000000000
ENSG00000176971	0.0000000000
ENSG00000176973	106.2739957018
ENSG00000176974	34.6205330086
ENSG00000176978	169.0173904928
ENSG00000176979	0.0000000000
ENSG00000176984	0.0000000000
ENSG00000176986	517.9421114162
ENSG00000176988	0.0000000000
ENSG00000079112	2.2231911021
ENSG00000176992	0.4537608529
ENSG00000176993	0.7020450932
ENSG00000176994	33.0065535836
ENSG00000176998	0.0000000000
ENSG00000177000	33.3758627558
ENSG00000177021	3.4170286004
ENSG00000177023	0.0000000000
ENSG00000177025	0.2407790548
ENSG00000177030	180.7909033882
ENSG00000177034	9.4225193755
ENSG00000079134	23.2497987413
ENSG00000177042	74.6842599642
ENSG00000177045	38.7003370971
ENSG00000177047	0.0000000000
ENSG00000177050	0.0000000000
ENSG00000177051	25.0101955955
ENSG00000177054	56.5502812664
ENSG00000177058	29.6993675028
ENSG00000177074	0.0000000000
ENSG00000177076	28.5790302900
ENSG00000177082	110.7950055173
ENSG00000079150	13.5657710101
ENSG00000177083	0.0000000000
ENSG00000177084	82.6436994392
ENSG00000177093	0.6328248347
ENSG00000177096	0.6679010590
ENSG00000177098	0.0995320284
ENSG00000177103	0.0000000000
ENSG00000177105	136.5496649206
ENSG00000177106	375.8829598475
ENSG00000177108	0.0000000000
ENSG00000177112	3.4036954513
ENSG00000079156	8.9883378504
ENSG00000177117	0.0000000000
ENSG00000177119	201.7270252595
ENSG00000177121	0.0000000000
ENSG00000177125	17.2551585508
ENSG00000177133	0.0000000000
ENSG00000177138	0.0000000000
ENSG00000177143	0.0000000000
ENSG00000177144	0.0000000000
ENSG00000177150	11.6566251220
ENSG00000177151	0.0000000000
ENSG00000006607	21.4202709776
ENSG00000079215	0.3388280053
ENSG00000177152	1.1954502792
ENSG00000177156	1740.5920200739
ENSG00000177169	131.0715508770
ENSG00000177173	4.7537034687
ENSG00000177174	0.0000000000
ENSG00000177181	9.9972420307
ENSG00000177182	60.9152802652
ENSG00000177186	0.0000000000
ENSG00000177189	43.2702014092
ENSG00000177191	1.4099394115
ENSG00000079246	563.0569658923
ENSG00000177192	57.2466763267
ENSG00000177197	0.9292742375
ENSG00000177200	77.7664991435
ENSG00000177201	0.0000000000
ENSG00000177202	0.6776529362
ENSG00000177212	0.0000000000
ENSG00000177214	0.2864019752
ENSG00000177225	48.3428344421
ENSG00000177233	0.0000000000
ENSG00000177234	0.2338924459
ENSG00000079257	14.3760888076
ENSG00000177236	18.2468682027
ENSG00000177238	0.9343421463
ENSG00000177239	118.8166746585
ENSG00000177242	6.3423391945
ENSG00000177243	0.0000000000
ENSG00000177246	0.0000000000
ENSG00000177257	0.0000000000
ENSG00000177261	0.0000000000
ENSG00000177272	0.0857582075
ENSG00000177275	0.0000000000
ENSG00000079263	0.2500003803
ENSG00000177283	16.8422454915
ENSG00000177287	0.0000000000
ENSG00000177291	0.0000000000
ENSG00000177294	0.0000000000
ENSG00000177300	0.0000000000
ENSG00000177301	0.0000000000
ENSG00000177302	38.7492237966
ENSG00000177303	50.1541852043
ENSG00000177306	0.0000000000
ENSG00000177311	64.0067317066
ENSG00000079277	50.7721412378
ENSG00000177324	0.2376621739
ENSG00000177329	0.3292777871
ENSG00000177335	0.5922009010
ENSG00000177337	22.3734445165
ENSG00000177338	0.0000000000
ENSG00000177340	2.2067698862
ENSG00000177350	0.0000000000
ENSG00000177352	94.8210617668
ENSG00000177354	0.0000000000
ENSG00000177359	0.8012388897
ENSG00000079308	10.4889043394
ENSG00000177363	1.7232872403
ENSG00000177369	4.0582441974
ENSG00000177370	61.8721767161
ENSG00000177374	0.2088360521
ENSG00000177380	17.9750856590
ENSG00000177383	132.3784481505
ENSG00000177398	3.3593328736
ENSG00000177400	0.0000000000
ENSG00000177406	23.0211428928
ENSG00000177409	17.6835051032
ENSG00000079313	30.6825259418
ENSG00000177410	210.6255071934
ENSG00000177414	0.0000000000
ENSG00000177418	0.0000000000
ENSG00000177425	125.3360359884
ENSG00000177426	69.0001464758
ENSG00000177427	46.1496075682
ENSG00000177428	0.9417477172
ENSG00000177432	4.1132656288
ENSG00000177433	0.0000000000
ENSG00000177447	0.4044390211
ENSG00000079332	363.1762484880
ENSG00000177452	0.0000000000
ENSG00000177453	0.0965615656
ENSG00000177455	0.0000000000
ENSG00000177459	0.0000000000
ENSG00000177460	3.5421700636
ENSG00000177461	0.5007858673
ENSG00000177462	0.0000000000
ENSG00000177463	53.8512538489
ENSG00000177464	0.1438143108
ENSG00000177465	23.7505345997
ENSG00000079335	0.2524980279
ENSG00000177468	0.0000000000
ENSG00000177469	10.8519430961
ENSG00000177476	0.0000000000
ENSG00000177479	226.4340803564
ENSG00000177483	1.1133141938
ENSG00000177485	50.7141057595
ENSG00000177489	0.0000000000
ENSG00000177494	0.1020806308
ENSG00000177504	0.0000000000
ENSG00000177508	134.3437377494
ENSG00000079337	66.5293211206
ENSG00000177511	0.0000000000
ENSG00000177519	0.0000000000
ENSG00000177529	0.2999918889
ENSG00000177535	0.0000000000
ENSG00000177542	47.8126636170
ENSG00000177548	140.7605759917
ENSG00000177551	0.0296323785
ENSG00000177553	0.3448424956
ENSG00000177556	654.3261230264
ENSG00000177558	0.0000000000
ENSG00000006611	0.0000000000
ENSG00000079385	35.9081368145
ENSG00000177565	350.2492119483
ENSG00000177570	92.0481783173
ENSG00000177575	0.0000000000
ENSG00000177576	177.7008555970
ENSG00000177584	0.0000000000
ENSG00000177586	0.0000000000
ENSG00000177590	0.0000000000
ENSG00000177595	14.6414739407
ENSG00000177596	0.0000000000
ENSG00000177599	2.2829914293
ENSG00000079387	29.2491263061
ENSG00000177600	3897.0137888599
ENSG00000177602	9.3890918674
ENSG00000177606	140.5786743249
ENSG00000177613	76.9762133338
ENSG00000177614	0.0000000000
ENSG00000177622	6.5181880212
ENSG00000177627	0.0000000000
ENSG00000177628	280.6753407063
ENSG00000177640	0.5906093641
ENSG00000177646	120.1996883842
ENSG00000079393	16.9150898368
ENSG00000177663	71.4586069563
ENSG00000177664	0.0000000000
ENSG00000177665	0.0000000000
ENSG00000177666	724.4388133937
ENSG00000177669	8.0736865255
ENSG00000177672	0.0000000000
ENSG00000177673	0.0000000000
ENSG00000177674	61.4414967505
ENSG00000177675	9.4513244227
ENSG00000177679	0.6638518992
ENSG00000079432	82.1395594617
ENSG00000177683	33.5655842715
ENSG00000177684	0.0000000000
ENSG00000177685	247.2575615812
ENSG00000177688	25.8354163185
ENSG00000177689	0.5625328579
ENSG00000177692	2.6992173932
ENSG00000177693	0.0000000000
ENSG00000177694	15.5531519208
ENSG00000177697	2394.0076403729
ENSG00000177699	0.2303621926
ENSG00000079435	40.1535983297
ENSG00000177700	2124.9238288914
ENSG00000177706	45.5273389118
ENSG00000177707	0.0000000000
ENSG00000177710	0.9294352192
ENSG00000177721	7.2116586989
ENSG00000177725	0.0000000000
ENSG00000177728	110.5375023477
ENSG00000177731	673.5285168732
ENSG00000177732	51.0765176244
ENSG00000177733	157.9522181527
ENSG00000079459	460.3523036939
ENSG00000177736	0.0000000000
ENSG00000177738	3.9339593268
ENSG00000177747	0.0000000000
ENSG00000177752	0.0000000000
ENSG00000177757	0.7978407200
ENSG00000177764	53.5873957105
ENSG00000177769	3.4890359204
ENSG00000177770	0.0000000000
ENSG00000177776	0.0000000000
ENSG00000177788	0.6734550216
ENSG00000079462	272.7837524939
ENSG00000177791	3.3287899896
ENSG00000177799	0.0000000000
ENSG00000177800	1.2236225512
ENSG00000177803	0.0000000000
ENSG00000177807	0.0000000000
ENSG00000177820	12.8403849399
ENSG00000177822	0.0000000000
ENSG00000177830	160.2387265295
ENSG00000177839	17.8437117977
ENSG00000177842	9.3044266198
ENSG00000079482	24.8193149704
ENSG00000177848	4.4491235122
ENSG00000177853	36.8274143559
ENSG00000177854	25.7530046454
ENSG00000177855	0.0000000000
ENSG00000177868	78.0531261405
ENSG00000177873	17.9279032318
ENSG00000177875	0.1932066981
ENSG00000177879	194.1365579222
ENSG00000177885	195.7223896417
ENSG00000177886	0.4653472426
ENSG00000079557	0.0000000000
ENSG00000177888	37.7220083570
ENSG00000177889	277.0494238435
ENSG00000177910	0.0000000000
ENSG00000177917	16.9048214053
ENSG00000177932	0.3355721684
ENSG00000177938	0.0000000000
ENSG00000177943	1.0781626334
ENSG00000177946	20.9759578382
ENSG00000177947	0.3162186114
ENSG00000177951	13.7688433414
ENSG00000079616	126.4290151036
ENSG00000177954	4569.8263296868
ENSG00000177962	0.0000000000
ENSG00000177963	354.5202749798
ENSG00000177970	0.0000000000
ENSG00000177971	161.7322172092
ENSG00000177981	139.3103900360
ENSG00000177984	0.0000000000
ENSG00000177989	2.8403968833
ENSG00000177990	0.1607409396
ENSG00000177992	0.0000000000
ENSG00000001617	169.4314727548
ENSG00000006625	581.4426379004
ENSG00000079689	23.2527509227
ENSG00000177993	0.0000000000
ENSG00000177994	0.0000000000
ENSG00000178001	0.0000000000
ENSG00000178006	4.1198839942
ENSG00000178015	0.0000000000
ENSG00000178021	0.7147212820
ENSG00000178026	42.8951581514
ENSG00000178028	79.9112364398
ENSG00000178029	0.0000000000
ENSG00000178031	0.0000000000
ENSG00000079691	98.5396680312
ENSG00000178033	0.1262014356
ENSG00000178035	584.1497300655
ENSG00000178038	26.2744440167
ENSG00000178042	35.6263404253
ENSG00000178053	13.5650952115
ENSG00000178055	0.0000000000
ENSG00000178057	126.0340906781
ENSG00000178067	0.0000000000
ENSG00000178069	1.0202521349
ENSG00000178074	25.2199721682
ENSG00000079739	15.6054924918
ENSG00000178075	11.3983784976
ENSG00000178078	43.2000575855
ENSG00000178081	0.0000000000
ENSG00000178082	0.8336917445
ENSG00000178084	0.0000000000
ENSG00000178093	5.6715538132
ENSG00000178096	53.8889615840
ENSG00000178104	159.6686088324
ENSG00000178105	21.9658734993
ENSG00000178107	0.0000000000
ENSG00000079782	0.0000000000
ENSG00000178110	0.2302736871
ENSG00000178115	4.5105291746
ENSG00000178125	0.4138097120
ENSG00000178127	307.6753200145
ENSG00000178130	0.0000000000
ENSG00000178137	0.0000000000
ENSG00000178146	0.1340842881
ENSG00000178149	132.3438354608
ENSG00000178150	1.8096412391
ENSG00000178158	0.0000000000
ENSG00000079785	420.0798353689
ENSG00000178161	0.0000000000
ENSG00000178162	0.0000000000
ENSG00000178163	15.2986554117
ENSG00000178171	0.0695378537
ENSG00000178172	1.2993632907
ENSG00000178175	0.0000000000
ENSG00000178177	9.7868007406
ENSG00000178184	13.7474902202
ENSG00000178187	3.0435100651
ENSG00000178188	33.1847875676
ENSG00000079805	217.0156516090
ENSG00000178189	0.3720838994
ENSG00000178193	0.5841191513
ENSG00000178199	0.0000000000
ENSG00000178201	1.2613013539
ENSG00000178202	13.5284056684
ENSG00000178206	0.0000000000
ENSG00000178209	1295.3717141668
ENSG00000178217	0.0000000000
ENSG00000178222	0.0000000000
ENSG00000178226	3.0618871565
ENSG00000079819	23.4461823348
ENSG00000178229	17.9789333902
ENSG00000178233	0.3152677720
ENSG00000178234	88.3523705170
ENSG00000178235	0.0843492322
ENSG00000178243	0.0000000000
ENSG00000178248	0.0000000000
ENSG00000178252	360.2705290771
ENSG00000178257	0.0000000000
ENSG00000178279	0.0000000000
ENSG00000178287	0.0000000000
ENSG00000079841	14.4898870664
ENSG00000178295	20.1793121452
ENSG00000178297	0.3981851746
ENSG00000178301	2.4754022414
ENSG00000178306	0.0000000000
ENSG00000178307	83.7102737982
ENSG00000178338	13.2119043146
ENSG00000178342	0.4780521192
ENSG00000178343	0.0000000000
ENSG00000178351	0.0000000000
ENSG00000178358	0.0000000000
ENSG00000079931	0.0000000000
ENSG00000178363	0.0000000000
ENSG00000178370	0.0000000000
ENSG00000178372	167.3214856414
ENSG00000178381	76.8753341586
ENSG00000178382	0.0000000000
ENSG00000178385	8.5592068623
ENSG00000178386	46.9412808701
ENSG00000178394	0.0000000000
ENSG00000178395	0.2183377405
ENSG00000178397	85.5397049910
ENSG00000079950	82.6661301014
ENSG00000178401	13.6088724926
ENSG00000178403	0.0000000000
ENSG00000178404	0.5340917216
ENSG00000178409	6.0304960879
ENSG00000178412	0.0000000000
ENSG00000178424	0.0000000000
ENSG00000178425	95.8242235237
ENSG00000178429	5.0293637121
ENSG00000178430	0.8965877094
ENSG00000178440	19.3084369186
ENSG00000006634	18.4791361250
ENSG00000079974	20.3591155977
ENSG00000178445	5.5159045326
ENSG00000178449	372.7160412505
ENSG00000178457	0.0000000000
ENSG00000178458	1.6295645230
ENSG00000178459	2.2889645213
ENSG00000178460	2.7215662444
ENSG00000178462	59.4946481953
ENSG00000178464	8.2295667838
ENSG00000178467	184.5795557065
ENSG00000178473	0.6123248752
ENSG00000079999	301.6635466887
ENSG00000178498	83.0304676216
ENSG00000178502	12.1342589806
ENSG00000178503	0.0000000000
ENSG00000178510	1.7006604821
ENSG00000178521	0.0000000000
ENSG00000178522	0.0000000000
ENSG00000178531	15.3064305195
ENSG00000178537	114.6202724196
ENSG00000178538	73.6697235806
ENSG00000178543	0.0000000000
ENSG00000080007	0.0000000000
ENSG00000178550	0.0000000000
ENSG00000178556	1.1164000570
ENSG00000178558	487.6777206590
ENSG00000178562	0.0000000000
ENSG00000178567	53.1179348141
ENSG00000178568	0.2378565662
ENSG00000178573	0.1016899260
ENSG00000178585	70.8113064446
ENSG00000178586	0.0000000000
ENSG00000178591	0.0000000000
ENSG00000080031	0.3431487891
ENSG00000178596	0.0000000000
ENSG00000178597	0.0000000000
ENSG00000178602	0.0000000000
ENSG00000178604	1.4078850248
ENSG00000178605	58.9212995301
ENSG00000178606	0.0000000000
ENSG00000178607	23.7576055708
ENSG00000178608	0.0000000000
ENSG00000178620	0.7934180996
ENSG00000178623	0.9168154671
ENSG00000080166	0.0000000000
ENSG00000178631	2.1695294444
ENSG00000178636	0.5211023665
ENSG00000178642	0.5012013275
ENSG00000178645	0.0000000000
ENSG00000178654	0.0000000000
ENSG00000178660	0.0000000000
ENSG00000178662	0.0000000000
ENSG00000178665	6.1529686761
ENSG00000178672	0.9244320482
ENSG00000178685	65.6348915812
ENSG00000080189	106.3337786087
ENSG00000178690	0.2188274173
ENSG00000178691	41.9598138929
ENSG00000178694	16.1081691059
ENSG00000178695	0.0000000000
ENSG00000178700	40.0941836559
ENSG00000178715	0.0000000000
ENSG00000178718	15.3098994810
ENSG00000178719	2852.0347315448
ENSG00000178722	1.3800495013
ENSG00000178723	1.5977286852
ENSG00000080200	0.0464814365
ENSG00000178726	0.5390309977
ENSG00000178729	0.4943780471
ENSG00000178732	0.0000000000
ENSG00000178734	0.0000000000
ENSG00000178741	956.2046510929
ENSG00000178750	1.5374806753
ENSG00000178752	1.6296713040
ENSG00000178761	152.9770219718
ENSG00000178762	0.0000000000
ENSG00000178764	144.0724978072
ENSG00000080224	0.0000000000
ENSG00000178769	4.2616685316
ENSG00000178772	0.1435768367
ENSG00000178773	49.1537255152
ENSG00000178775	5.4916309298
ENSG00000178776	0.4126623653
ENSG00000178789	0.1946384827
ENSG00000178795	0.0000000000
ENSG00000178796	0.6342339195
ENSG00000178802	163.0955711161
ENSG00000178803	1.6709824417
ENSG00000080293	0.1200270643
ENSG00000178804	0.0000000000
ENSG00000178809	0.0000000000
ENSG00000178811	0.0000000000
ENSG00000178814	66.7609346948
ENSG00000178821	0.3196139437
ENSG00000178826	187.4919600503
ENSG00000178828	0.0000000000
ENSG00000178836	0.0000000000
ENSG00000178852	1.6399015810
ENSG00000178860	0.0000000000
ENSG00000080298	12.4646967465
ENSG00000178863	0.0000000000
ENSG00000178878	8.4404419101
ENSG00000178882	0.0000000000
ENSG00000178894	0.0000000000
ENSG00000178896	382.6033707603
ENSG00000178904	119.4142295528
ENSG00000178913	475.9588252692
ENSG00000178917	10.7851276899
ENSG00000178919	0.0000000000
ENSG00000178921	17.1847863543
ENSG00000006638	2.9762195197
ENSG00000080345	29.4953422184
ENSG00000178922	40.3153658220
ENSG00000178927	168.0017443978
ENSG00000178928	0.0000000000
ENSG00000178932	3.1504102668
ENSG00000178934	0.0000000000
ENSG00000178935	244.3836360424
ENSG00000178947	0.0000000000
ENSG00000178950	170.1133477561
ENSG00000178951	70.6211800764
ENSG00000178952	770.2986999855
ENSG00000080371	174.7563564676
ENSG00000178957	0.4622160241
ENSG00000178965	0.0000000000
ENSG00000178966	30.4081355687
ENSG00000178971	27.5761305347
ENSG00000178972	3.6186649256
ENSG00000178974	76.7977166620
ENSG00000178977	1.5065956319
ENSG00000178980	2369.8112171034
ENSG00000178982	1191.2332542920
ENSG00000178987	0.0000000000
ENSG00000080493	0.0857665538
ENSG00000178988	525.9842363356
ENSG00000178996	51.6029490073
ENSG00000178997	5.4712523552
ENSG00000178999	39.9547796617
ENSG00000179002	0.0000000000
ENSG00000179008	0.0000000000
ENSG00000179010	1208.0026450206
ENSG00000179020	1.5924932653
ENSG00000179021	66.3869298265
ENSG00000179023	113.0925089813
ENSG00000080503	226.0861200857
ENSG00000179028	0.0000000000
ENSG00000179029	7.6398272199
ENSG00000179031	0.8586551525
ENSG00000179036	0.9908335998
ENSG00000179038	0.8935892224
ENSG00000179041	172.8921350995
ENSG00000179044	1.2211027008
ENSG00000179046	0.0000000000
ENSG00000179051	181.9312571659
ENSG00000179055	0.0000000000
ENSG00000080511	0.0000000000
ENSG00000179057	11.1546180612
ENSG00000179058	0.0000000000
ENSG00000179059	1.4887352581
ENSG00000179061	2.4238424854
ENSG00000179066	0.2300364139
ENSG00000179071	0.7937789854
ENSG00000179073	0.0000000000
ENSG00000179074	0.0000000000
ENSG00000179082	5.8600645592
ENSG00000179083	0.0000000000
ENSG00000080546	24.9411625530
ENSG00000179085	177.4639958735
ENSG00000179087	0.0606216296
ENSG00000179088	0.0000000000
ENSG00000179090	3.2875238552
ENSG00000179091	1929.5954190956
ENSG00000179093	1.2300294195
ENSG00000179094	17.8233099497
ENSG00000179097	0.0000000000
ENSG00000179101	2.7767455180
ENSG00000179104	7.9084323500
ENSG00000080561	72.7169160201
ENSG00000179111	0.0000000000
ENSG00000179115	165.3420283956
ENSG00000179119	79.9692151896
ENSG00000179131	0.0000000000
ENSG00000179133	0.0000000000
ENSG00000179134	174.4745440731
ENSG00000179136	0.0000000000
ENSG00000179141	0.1983698670
ENSG00000179142	0.0000000000
ENSG00000179144	0.0000000000
ENSG00000080572	0.3424551842
ENSG00000179148	7.5359833568
ENSG00000179151	87.3353555825
ENSG00000179152	26.8034502853
ENSG00000179157	0.6644355347
ENSG00000179163	131.6827954280
ENSG00000179165	0.0000000000
ENSG00000179168	2.2781716944
ENSG00000179170	0.7724925247
ENSG00000179172	24.4385525232
ENSG00000179178	257.6503461953
ENSG00000080573	0.0000000000
ENSG00000179191	0.0000000000
ENSG00000179195	289.8051896289
ENSG00000179209	15.1939886330
ENSG00000179213	0.0000000000
ENSG00000179218	3871.5134518333
ENSG00000179219	1.9830627813
ENSG00000179222	1195.5488583518
ENSG00000179225	5.2655267183
ENSG00000179240	3.0538172878
ENSG00000179241	159.2865278796
ENSG00000080603	164.8917679522
ENSG00000179242	0.0000000000
ENSG00000179251	0.0000000000
ENSG00000179253	0.6535947444
ENSG00000179256	0.2122151518
ENSG00000179262	315.1517952535
ENSG00000179263	0.0000000000
ENSG00000179270	0.0000000000
ENSG00000179271	158.8743164046
ENSG00000179272	0.0000000000
ENSG00000179277	14.8025357477
ENSG00000006652	33.6070227629
ENSG00000080608	45.0333411230
ENSG00000179284	3.5954455210
ENSG00000179292	0.3491013912
ENSG00000179294	27.9400254371
ENSG00000179295	327.7928251847
ENSG00000179296	0.3750795845
ENSG00000179299	23.3690743264
ENSG00000179300	0.0000000000
ENSG00000179304	6.4581266651
ENSG00000179308	0.0000000000
ENSG00000179314	0.0000000000
ENSG00000080618	0.5056632835
ENSG00000179326	0.4442792829
ENSG00000179331	0.0000000000
ENSG00000179335	95.8936368383
ENSG00000179342	0.0000000000
ENSG00000179344	2.9342604000
ENSG00000179348	83.2182358186
ENSG00000179360	0.0000000000
ENSG00000179361	10.1001391576
ENSG00000179362	0.5170990217
ENSG00000179363	0.0000000000
ENSG00000080644	0.2071608472
ENSG00000179364	111.7302134962
ENSG00000179368	7.7634046682
ENSG00000179381	0.0000000000
ENSG00000179387	62.7620300152
ENSG00000179388	0.2060455373
ENSG00000179393	0.6671657516
ENSG00000179397	0.2781342703
ENSG00000179399	13.5485755601
ENSG00000179403	50.2607477982
ENSG00000179406	13.7085761721
ENSG00000080709	0.0656777416
ENSG00000179407	0.0892677614
ENSG00000179408	31.4751696388
ENSG00000179409	45.9156839956
ENSG00000179412	14.2945228811
ENSG00000179418	1.2830479290
ENSG00000179420	0.0000000000
ENSG00000179428	0.3287928419
ENSG00000179431	26.9627893649
ENSG00000179437	2.8162313487
ENSG00000179443	0.0000000000
ENSG00000080802	31.3267157775
ENSG00000179447	3.1115544823
ENSG00000179449	0.0000000000
ENSG00000179452	0.0000000000
ENSG00000179454	13.7082096835
ENSG00000179455	0.0000000000
ENSG00000179456	0.1153450476
ENSG00000179460	27.0767194346
ENSG00000179467	0.0000000000
ENSG00000179468	0.0000000000
ENSG00000179476	12.8781166330
ENSG00000080815	124.9168759417
ENSG00000179477	0.2665121960
ENSG00000179487	3.3948790684
ENSG00000179520	0.0000000000
ENSG00000179522	0.5012935875
ENSG00000179523	23.0994669611
ENSG00000179526	363.0952650003
ENSG00000179528	1.0885575144
ENSG00000179532	17.4865431506
ENSG00000179542	0.2624930507
ENSG00000179546	0.0000000000
ENSG00000080819	8.5845377539
ENSG00000179562	71.7310005604
ENSG00000179564	8.8330123916
ENSG00000179571	96.8386445549
ENSG00000179576	0.0000000000
ENSG00000179577	0.0000000000
ENSG00000179580	0.0000000000
ENSG00000179583	0.8315558412
ENSG00000179588	3.9667287554
