EnsEMBL_Gene_ID	BT483
ENSG00000184735	0.0000000000
ENSG00000184741	0.0000000000
ENSG00000184743	144.6411118093
ENSG00000184750	0.0000000000
ENSG00000184752	661.0889653165
ENSG00000184761	0.0000000000
ENSG00000184771	82.4712581875
ENSG00000184774	4.1645729173
ENSG00000184779	0.0000000000
ENSG00000084710	16.1286755972
ENSG00000184785	2.1225532550
ENSG00000184786	0.7722496262
ENSG00000184787	234.6820635274
ENSG00000184788	20.6645546959
ENSG00000184789	0.0000000000
ENSG00000184792	28.3271287105
ENSG00000184795	1.7822113150
ENSG00000184809	3.0172668869
ENSG00000184811	0.0534733473
ENSG00000184814	0.9511780616
ENSG00000084731	39.5736190304
ENSG00000184823	0.0000000000
ENSG00000184824	0.0000000000
ENSG00000184825	3.2830836996
ENSG00000184828	54.9124482728
ENSG00000184831	99.2284618232
ENSG00000184837	0.0000000000
ENSG00000184838	0.0000000000
ENSG00000184840	2112.3717573321
ENSG00000184844	0.2523313876
ENSG00000184845	0.1680254777
ENSG00000007001	0.1608449661
ENSG00000084733	260.0941189293
ENSG00000184856	0.0000000000
ENSG00000184857	125.9503177210
ENSG00000184860	16.0399892786
ENSG00000184863	57.4392168548
ENSG00000184867	3.7436780538
ENSG00000184878	0.0000000000
ENSG00000184879	0.0000000000
ENSG00000184881	0.0000000000
ENSG00000184886	85.1785479816
ENSG00000184887	552.5712123564
ENSG00000084734	0.0000000000
ENSG00000184895	0.0000000000
ENSG00000184897	777.8111625081
ENSG00000184898	12.3481437646
ENSG00000184900	557.5522253100
ENSG00000184902	0.0000000000
ENSG00000184903	30.7680241391
ENSG00000184905	0.1656087476
ENSG00000184906	0.0000000000
ENSG00000184908	0.1964900230
ENSG00000184909	0.0000000000
ENSG00000084754	518.3623803281
ENSG00000184911	0.0000000000
ENSG00000184916	226.4262795027
ENSG00000184922	44.4019383118
ENSG00000184923	1.9617096342
ENSG00000184924	139.6035820891
ENSG00000184925	1.4310805742
ENSG00000184933	0.0000000000
ENSG00000184935	2.5309725475
ENSG00000184936	0.0000000000
ENSG00000184937	4.2845223626
ENSG00000084764	103.2750073824
ENSG00000184939	66.6650195438
ENSG00000184943	0.0000000000
ENSG00000184945	0.0000000000
ENSG00000184949	4.1631282664
ENSG00000184954	0.0000000000
ENSG00000184956	1.1619634738
ENSG00000184957	0.0000000000
ENSG00000184961	1.8907044275
ENSG00000184965	0.0000000000
ENSG00000184967	358.5286191496
ENSG00000084774	145.3819490311
ENSG00000184979	303.1589487952
ENSG00000184983	261.1833648132
ENSG00000184984	0.0000000000
ENSG00000184985	16.6166898403
ENSG00000184986	91.9170919786
ENSG00000184988	1.1659435181
ENSG00000184990	257.1343402177
ENSG00000184991	0.0000000000
ENSG00000184992	173.6761705738
ENSG00000184995	0.0000000000
ENSG00000085063	110.8209104329
ENSG00000184999	0.1631651735
ENSG00000185000	14.0799627822
ENSG00000185002	0.0000000000
ENSG00000185005	0.0000000000
ENSG00000185008	18.1504776175
ENSG00000185009	103.2609588986
ENSG00000185010	4.4886546649
ENSG00000185013	22.2354769793
ENSG00000185015	1.7676859632
ENSG00000185019	62.6927130519
ENSG00000085117	391.5475439125
ENSG00000185020	0.0000000000
ENSG00000185022	20.2231883468
ENSG00000185023	0.0000000000
ENSG00000185024	278.5726920148
ENSG00000185028	0.2432513054
ENSG00000185031	0.1329807448
ENSG00000185033	134.9066208633
ENSG00000185036	0.0000000000
ENSG00000185037	0.0000000000
ENSG00000185038	0.2377036385
ENSG00000085185	14.8279551314
ENSG00000185040	0.5878489471
ENSG00000185041	0.3188891491
ENSG00000185043	618.4088205238
ENSG00000185044	37.2415730419
ENSG00000185046	5.9974456484
ENSG00000185049	149.5290770133
ENSG00000185051	0.6018471265
ENSG00000185052	353.6689493053
ENSG00000185053	0.0000000000
ENSG00000185055	0.5239513813
ENSG00000085224	3.6078655616
ENSG00000185056	0.1532192485
ENSG00000185057	91.6675832387
ENSG00000185061	4.7469380437
ENSG00000185065	51.1294141481
ENSG00000185068	212.5842131665
ENSG00000185069	0.0000000000
ENSG00000185070	0.0000000000
ENSG00000185074	4.3408363153
ENSG00000185078	632.6800308648
ENSG00000185085	109.4991608152
ENSG00000085231	187.0682555460
ENSG00000185087	0.0000000000
ENSG00000185088	67.5764033917
ENSG00000185090	218.8491234749
ENSG00000185095	0.3981162669
ENSG00000185097	0.0000000000
ENSG00000185100	26.6529348049
ENSG00000185101	53.7822808244
ENSG00000185102	0.0000000000
ENSG00000185104	207.4812097889
ENSG00000185105	3.5810963981
ENSG00000007038	0.0000000000
ENSG00000085265	0.0000000000
ENSG00000185112	10.8406681240
ENSG00000185115	51.5433828852
ENSG00000185116	0.0000000000
ENSG00000185122	238.9111922429
ENSG00000185127	37.1249042732
ENSG00000185128	0.0000000000
ENSG00000185129	54.6805049487
ENSG00000185130	23.1393165001
ENSG00000185133	37.8349119606
ENSG00000185141	0.0000000000
ENSG00000085274	47.4388862920
ENSG00000185149	0.0000000000
ENSG00000185155	0.0000000000
ENSG00000185156	0.8721130731
ENSG00000185158	21.9315887921
ENSG00000185162	0.0000000000
ENSG00000185163	164.4389326874
ENSG00000185164	71.7846281458
ENSG00000185168	4.5159052005
ENSG00000185176	0.1158078752
ENSG00000185177	0.0931187201
ENSG00000085276	4.4020252751
ENSG00000185182	0.0000000000
ENSG00000185186	0.3233676850
ENSG00000185187	205.4006146160
ENSG00000185189	108.8689683137
ENSG00000185198	0.0000000000
ENSG00000185201	187.1031909872
ENSG00000185203	16.5700326502
ENSG00000185208	5.9902623565
ENSG00000185214	268.2483552362
ENSG00000185215	62.8648822515
ENSG00000085365	77.4226481150
ENSG00000185219	20.5883081811
ENSG00000185220	67.8020713794
ENSG00000185221	0.0000000000
ENSG00000185222	33.2791714654
ENSG00000185231	0.1017869857
ENSG00000185236	331.7198309125
ENSG00000185238	40.8558195765
ENSG00000185245	2.9410789171
ENSG00000185246	76.0449084527
ENSG00000185247	0.0000000000
ENSG00000085377	123.8703215584
ENSG00000185250	5.0617841542
ENSG00000185251	6.5575452277
ENSG00000185252	176.9928272785
ENSG00000185254	0.0000000000
ENSG00000185261	3.1632303079
ENSG00000185262	258.8837729764
ENSG00000185264	0.0000000000
ENSG00000185267	4.5342455816
ENSG00000185269	1.8954228372
ENSG00000185271	0.0000000000
ENSG00000085382	5.9620153866
ENSG00000185272	16.7611662375
ENSG00000185274	0.0000000000
ENSG00000185275	1392.5297931868
ENSG00000185278	12.6516746362
ENSG00000185290	1.2671787865
ENSG00000185291	3.1415702703
ENSG00000185294	0.0000000000
ENSG00000185295	6.1454812359
ENSG00000185296	0.0000000000
ENSG00000185298	213.4836521786
ENSG00000085415	111.3004585695
ENSG00000185303	0.3383900694
ENSG00000185304	0.1659581331
ENSG00000185305	20.9089837054
ENSG00000185306	0.0000000000
ENSG00000185313	0.0000000000
ENSG00000185319	0.0000000000
ENSG00000185321	0.0000000000
ENSG00000185324	155.7022791855
ENSG00000185332	9.4881918585
ENSG00000185338	10.2432959935
ENSG00000085433	31.3727033149
ENSG00000185339	4.2126788327
ENSG00000185340	80.7475036545
ENSG00000185344	60.6880742119
ENSG00000185345	1.6530499566
ENSG00000185347	177.2135634008
ENSG00000185351	0.0000000000
ENSG00000185352	51.4063982698
ENSG00000185359	650.1912362728
ENSG00000185361	36.6985120962
ENSG00000185372	0.0000000000
ENSG00000085449	91.7868958785
ENSG00000185379	66.3331141594
ENSG00000185385	0.0000000000
ENSG00000185386	386.1740168029
ENSG00000185389	0.0000000000
ENSG00000185390	0.0000000000
ENSG00000185404	11.2412855215
ENSG00000185408	0.0000000000
ENSG00000185409	0.0000000000
ENSG00000185414	88.5034635951
ENSG00000185418	15.7147960569
ENSG00000085465	5.7731385432
ENSG00000185420	107.5419394260
ENSG00000185432	82.8644890650
ENSG00000185433	0.0000000000
ENSG00000185436	19.5770568266
ENSG00000185437	12.2079392818
ENSG00000185442	113.0661889793
ENSG00000185448	0.0000000000
ENSG00000185453	16.6180243976
ENSG00000185467	6.7503764412
ENSG00000185469	0.0000000000
ENSG00000007047	95.5329570561
ENSG00000085491	141.1508508655
ENSG00000185475	301.8022082359
ENSG00000185477	0.1513618993
ENSG00000185479	1.0120534575
ENSG00000185480	17.7480094439
ENSG00000185482	1.9880721449
ENSG00000185483	0.0583758825
ENSG00000185485	78.7253348076
ENSG00000185495	4.3742661401
ENSG00000185499	3823.8652950505
ENSG00000185504	195.0120730247
ENSG00000085511	25.9847296395
ENSG00000185507	126.6699929649
ENSG00000185513	18.6097858558
ENSG00000185515	78.8420494800
ENSG00000185518	0.4674881207
ENSG00000185519	15.9696082337
ENSG00000185520	0.0000000000
ENSG00000185522	12.5974022473
ENSG00000185523	0.7467578910
ENSG00000185527	2.3733570119
ENSG00000185532	1.1070004464
ENSG00000085514	0.4332950582
ENSG00000185551	201.6199652649
ENSG00000185554	0.0000000000
ENSG00000185559	0.0000000000
ENSG00000185561	28.6831434826
ENSG00000185565	0.0000000000
ENSG00000185567	5.8985803892
ENSG00000185585	24.1898504620
ENSG00000185591	231.0879642285
ENSG00000185594	0.0000000000
ENSG00000185596	151.4683880725
ENSG00000085552	206.9998433978
ENSG00000185602	84.5893137222
ENSG00000185607	0.0000000000
ENSG00000185608	144.8075452269
ENSG00000185610	0.0000000000
ENSG00000185614	4.2437019978
ENSG00000185615	6.9893842488
ENSG00000185619	152.4015411644
ENSG00000185621	26.1293437234
ENSG00000185624	2857.1519450487
ENSG00000185627	550.5961291145
ENSG00000085563	0.1576795055
ENSG00000185630	1342.2681051544
ENSG00000185631	0.0000000000
ENSG00000185633	0.2739176025
ENSG00000185634	1.6858520142
ENSG00000185636	0.0000000000
ENSG00000185638	0.0000000000
ENSG00000185640	1.2069239346
ENSG00000185641	0.0000000000
ENSG00000185647	0.0000000000
ENSG00000185650	123.3331382352
ENSG00000085644	110.2407481475
ENSG00000185651	1096.0895431964
ENSG00000185652	0.0000000000
ENSG00000185654	13.8239156745
ENSG00000185658	41.5138767335
ENSG00000185662	0.0000000000
ENSG00000185664	31.9107597964
ENSG00000185666	0.1224778070
ENSG00000185668	0.3887267323
ENSG00000185669	12.5088743893
ENSG00000185670	28.1136379505
ENSG00000085662	1.3719994042
ENSG00000185671	0.0000000000
ENSG00000185672	3.6024283784
ENSG00000185674	0.0000000000
ENSG00000185681	1.3646071297
ENSG00000185684	14.6545866264
ENSG00000185685	0.0000000000
ENSG00000185686	22.1204115229
ENSG00000185689	0.1026642589
ENSG00000185694	0.0000000000
ENSG00000185697	45.0781414332
ENSG00000085719	397.1009857298
ENSG00000185700	0.0000000000
ENSG00000185701	0.0000000000
ENSG00000185710	0.0000000000
ENSG00000185716	8.4455786503
ENSG00000185721	206.2189878950
ENSG00000185722	105.9321402150
ENSG00000185728	408.9302313031
ENSG00000185730	54.4519360252
ENSG00000185736	0.0967176469
ENSG00000185737	5.4948506821
ENSG00000085721	180.5815309866
ENSG00000185739	0.6818349758
ENSG00000185742	0.0000000000
ENSG00000185745	345.0704658730
ENSG00000185751	0.0000000000
ENSG00000185753	18.7877387588
ENSG00000185758	0.3126669218
ENSG00000185760	2.5695461201
ENSG00000185761	32.8351348263
ENSG00000185774	2.8182278696
ENSG00000185775	0.0939621693
ENSG00000085733	1057.5001753194
ENSG00000185785	1.1245038417
ENSG00000185787	652.3036665574
ENSG00000185790	0.0000000000
ENSG00000185792	0.0000000000
ENSG00000185796	65.3634139393
ENSG00000185798	54.1957234875
ENSG00000185800	84.7219992696
ENSG00000185803	758.9735106589
ENSG00000185808	54.5910133133
ENSG00000185811	4.3019221737
ENSG00000001629	137.9241130897
ENSG00000007062	1.1995033587
ENSG00000085741	15.6928683498
ENSG00000185813	222.1812925557
ENSG00000185818	88.8830979528
ENSG00000185821	0.0000000000
ENSG00000185823	0.0917420867
ENSG00000185825	1206.4050576891
ENSG00000185829	9.8138682151
ENSG00000185834	0.9638604357
ENSG00000185837	0.0000000000
ENSG00000185838	15.9743207307
ENSG00000185839	0.0000000000
ENSG00000085760	75.1841684728
ENSG00000185842	1.3502040203
ENSG00000185847	0.0000000000
ENSG00000185860	0.0563405089
ENSG00000185862	0.0000000000
ENSG00000185863	15.1911079058
ENSG00000185864	2.8939564947
ENSG00000185869	8.9411160063
ENSG00000185871	99.3065654173
ENSG00000185873	0.0000000000
ENSG00000185875	28.6721620456
ENSG00000085788	145.3937736667
ENSG00000185880	0.2006157088
ENSG00000185883	2256.5455662226
ENSG00000185885	640.9671897485
ENSG00000185888	0.0000000000
ENSG00000185894	0.0000000000
ENSG00000185896	963.3619779804
ENSG00000185897	0.0000000000
ENSG00000185899	0.0000000000
ENSG00000185900	130.5115492211
ENSG00000185903	0.0000000000
ENSG00000085831	280.8061386312
ENSG00000185904	8.5101432545
ENSG00000185905	0.0000000000
ENSG00000185909	76.0152096017
ENSG00000185915	0.0000000000
ENSG00000185917	24.3759057820
ENSG00000185918	0.0000000000
ENSG00000185920	3.3297090897
ENSG00000185924	103.9720831430
ENSG00000185926	0.0000000000
ENSG00000185928	122.5112815052
ENSG00000085832	64.9461135097
ENSG00000185932	0.0000000000
ENSG00000185933	4.7113690680
ENSG00000185940	2.2453919153
ENSG00000185942	0.0000000000
ENSG00000185945	0.0000000000
ENSG00000185946	9.0663122234
ENSG00000185947	26.6242101672
ENSG00000185950	11.4508520216
ENSG00000185955	4.0300332289
ENSG00000185956	0.0000000000
ENSG00000085840	32.3401746479
ENSG00000185958	0.0000000000
ENSG00000185960	0.6914005714
ENSG00000185962	0.0000000000
ENSG00000185963	109.6872538862
ENSG00000185966	0.0000000000
ENSG00000185972	0.0000000000
ENSG00000185973	25.0407437431
ENSG00000185974	0.1754472235
ENSG00000185978	0.0000000000
ENSG00000185982	0.0000000000
ENSG00000085871	124.0491990725
ENSG00000185984	16.0201499518
ENSG00000185985	0.0000000000
ENSG00000185986	41.3354091768
ENSG00000185988	1.8717491519
ENSG00000185989	38.2119827928
ENSG00000185990	0.6559073005
ENSG00000186001	65.8810463805
ENSG00000186007	0.0000000000
ENSG00000186008	0.0000000000
ENSG00000186009	0.0000000000
ENSG00000085872	120.0574672975
ENSG00000186010	3.8956843883
ENSG00000186017	12.7100880240
ENSG00000186019	29.6630380071
ENSG00000186020	13.8856414403
ENSG00000186026	6.6937764058
ENSG00000186031	37.3398429627
ENSG00000186038	0.0000000000
ENSG00000186047	0.7822760143
ENSG00000186049	0.2526808895
ENSG00000186051	0.9886383389
ENSG00000085978	236.2986454236
ENSG00000186056	5.4908462921
ENSG00000186060	82.3338892862
ENSG00000186063	182.4484087131
ENSG00000186073	10.0575527074
ENSG00000186074	0.0000000000
ENSG00000186075	0.0000000000
ENSG00000186076	0.0000000000
ENSG00000186081	0.8320056697
ENSG00000186082	0.1465022611
ENSG00000186086	6.6543838248
ENSG00000085982	61.2138866196
ENSG00000186088	21.1027859687
ENSG00000186090	0.0000000000
ENSG00000186092	0.0000000000
ENSG00000186094	1.5892045878
ENSG00000186103	0.5752617741
ENSG00000186104	23.0386920471
ENSG00000186105	0.4121975497
ENSG00000186106	61.0813460853
ENSG00000186110	0.0000000000
ENSG00000186111	88.4619343719
ENSG00000007080	562.1479876114
ENSG00000085998	213.8334561303
ENSG00000186113	0.0000000000
ENSG00000186115	0.6344087747
ENSG00000186117	0.0000000000
ENSG00000186118	0.0000000000
ENSG00000186119	0.0000000000
ENSG00000186124	0.0000000000
ENSG00000186130	48.2401875505
ENSG00000186132	34.2604002137
ENSG00000186136	0.0000000000
ENSG00000186141	178.4216209088
ENSG00000085999	28.0276044722
ENSG00000186143	0.0000000000
ENSG00000186146	0.0000000000
ENSG00000186148	0.0000000000
ENSG00000186150	0.0000000000
ENSG00000186152	0.8945523357
ENSG00000186153	67.9202116697
ENSG00000186160	1.7966707193
ENSG00000186162	50.5945764472
ENSG00000186163	0.0000000000
ENSG00000186166	45.4666278743
ENSG00000086015	137.7423961289
ENSG00000186172	0.0000000000
ENSG00000186174	230.4922329292
ENSG00000186184	110.8982833079
ENSG00000186185	84.8428981385
ENSG00000186187	167.7643545563
ENSG00000186188	2.2537324894
ENSG00000186190	0.0000000000
ENSG00000186191	0.0000000000
ENSG00000186193	341.1703836382
ENSG00000186197	2.6682394045
ENSG00000086061	889.2963745301
ENSG00000186198	1.6230538161
ENSG00000186204	0.8303708195
ENSG00000186205	73.8413748284
ENSG00000186207	0.0000000000
ENSG00000186210	0.0000000000
ENSG00000186212	12.3192653233
ENSG00000186213	0.0000000000
ENSG00000186222	96.9322675196
ENSG00000186223	0.0000000000
ENSG00000186226	0.8902322080
ENSG00000086062	547.0278051562
ENSG00000186230	26.5720181001
ENSG00000186231	0.0000000000
ENSG00000186232	0.0000000000
ENSG00000186234	2.0330631403
ENSG00000186235	0.1516483887
ENSG00000186244	0.0000000000
ENSG00000186260	126.3720858488
ENSG00000186261	676.1787815572
ENSG00000186265	0.0000000000
ENSG00000186268	0.0000000000
ENSG00000086065	474.2398770792
ENSG00000186269	0.0000000000
ENSG00000186272	32.5752344670
ENSG00000186275	3.4980969377
ENSG00000186280	3.2226450042
ENSG00000186281	4.5788589867
ENSG00000186283	233.3561722191
ENSG00000186288	0.0000000000
ENSG00000186297	0.0000000000
ENSG00000186298	475.9854091338
ENSG00000186300	9.7691394179
ENSG00000086102	129.8587431258
ENSG00000186301	4.5200657678
ENSG00000186306	0.0000000000
ENSG00000186310	0.3643239047
ENSG00000186312	22.8066647521
ENSG00000186314	11.6322228446
ENSG00000186316	0.0000000000
ENSG00000186318	55.3870202383
ENSG00000186322	14.6054601568
ENSG00000186326	4.2812938678
ENSG00000186328	0.0000000000
ENSG00000086159	2.4084216755
ENSG00000186329	7.7527624485
ENSG00000186334	0.0000000000
ENSG00000186335	2.5129421891
ENSG00000186340	0.5932517042
ENSG00000186350	326.2827345229
ENSG00000186352	30.5187212317
ENSG00000186354	3.6438934635
ENSG00000186364	17.5685165867
ENSG00000186367	0.0000000000
ENSG00000186369	0.1960144311
ENSG00000086189	74.2172535498
ENSG00000186376	23.7413082164
ENSG00000186377	16.3771383986
ENSG00000186381	2.8689908282
ENSG00000186384	0.2774511113
ENSG00000186393	0.0000000000
ENSG00000186395	164.5337685294
ENSG00000186399	0.0000000000
ENSG00000186400	0.0000000000
ENSG00000186406	0.0000000000
ENSG00000186407	0.0000000000
ENSG00000086200	70.7504701490
ENSG00000186409	4.0657261186
ENSG00000186416	38.8428144213
ENSG00000186417	0.1125820591
ENSG00000186431	1.4702332544
ENSG00000186432	212.8594776235
ENSG00000186439	0.0000000000
ENSG00000186440	0.0000000000
ENSG00000186442	0.0000000000
ENSG00000186445	0.0000000000
ENSG00000186446	12.1971770759
ENSG00000007129	0.0000000000
ENSG00000086205	0.1365928424
ENSG00000186448	21.7685333444
ENSG00000186451	0.7968924862
ENSG00000186452	0.5121883936
ENSG00000186453	0.3945192207
ENSG00000186458	0.1814914176
ENSG00000186462	0.1508158093
ENSG00000186466	0.0000000000
ENSG00000186468	558.9335486776
ENSG00000186469	0.0000000000
ENSG00000186470	6.0379593794
ENSG00000086232	822.3384383726
ENSG00000186471	1.4634138188
ENSG00000186472	9.3952613030
ENSG00000186474	0.0000000000
ENSG00000186479	0.0000000000
ENSG00000186480	236.5704250542
ENSG00000186481	1.6789656897
ENSG00000186487	0.0000000000
ENSG00000186493	24.7522917765
ENSG00000186496	6.3340394962
ENSG00000186501	176.7243347250
ENSG00000086288	0.0000000000
ENSG00000186502	0.0000000000
ENSG00000186508	0.0000000000
ENSG00000186509	0.0000000000
ENSG00000186510	3.4867669912
ENSG00000186513	0.0000000000
ENSG00000186517	18.3490437879
ENSG00000186522	40.9330379178
ENSG00000186523	8.8175565759
ENSG00000186526	0.8929883448
ENSG00000186529	3.3303265130
ENSG00000086289	54.3413449309
ENSG00000186530	0.0382134652
ENSG00000186532	34.4246560205
ENSG00000186543	11.7553326070
ENSG00000186562	0.0000000000
ENSG00000186564	3.9740506289
ENSG00000186566	112.5261901896
ENSG00000186567	7.3290514186
ENSG00000186572	0.0000000000
ENSG00000186575	45.0893318515
ENSG00000186577	205.1381965644
ENSG00000086300	26.1859097589
ENSG00000186579	0.0000000000
ENSG00000186583	2.0064840936
ENSG00000186591	241.6620793063
ENSG00000186594	12.9025702506
ENSG00000186599	0.0000000000
ENSG00000186603	20.0740775229
ENSG00000186611	0.0000000000
ENSG00000186615	16.2316234968
ENSG00000186625	36.5361785757
ENSG00000186628	0.0771320325
ENSG00000086475	376.6853022335
ENSG00000186629	0.0000000000
ENSG00000186635	81.9705566526
ENSG00000186638	31.7731728079
ENSG00000186642	0.3060457131
ENSG00000186645	0.1289631226
ENSG00000186648	5.8150527335
ENSG00000186652	0.2735279615
ENSG00000186654	87.0395910322
ENSG00000186660	126.4881776936
ENSG00000186663	0.0000000000
ENSG00000086504	290.7058282944
ENSG00000186665	93.4910386365
ENSG00000186666	62.1919859792
ENSG00000186675	0.0000000000
ENSG00000186676	5440.6155759313
ENSG00000186678	0.0000000000
ENSG00000186684	0.0785195595
ENSG00000186687	16.6479223332
ENSG00000186688	0.0000000000
ENSG00000186690	0.0000000000
ENSG00000186702	2.1298285236
ENSG00000086506	13.2375348550
ENSG00000186704	10.1424812113
ENSG00000186710	11.0171489338
ENSG00000186714	0.7625060296
ENSG00000186715	0.2474833168
ENSG00000186716	465.0461778716
ENSG00000186719	0.0000000000
ENSG00000186723	0.0000000000
ENSG00000186732	0.0000000000
ENSG00000186734	2.2539833640
ENSG00000186743	0.0000000000
ENSG00000086544	181.8988838396
ENSG00000186765	14.0438230563
ENSG00000186766	0.0000000000
ENSG00000186767	17.5093877105
ENSG00000186773	0.0000000000
ENSG00000186777	0.5211115364
ENSG00000186787	25.1631106089
ENSG00000186788	0.0000000000
ENSG00000186790	0.2887930321
ENSG00000186792	11.8402958570
ENSG00000186795	0.0000000000
ENSG00000086548	60.4089424324
ENSG00000186803	0.0000000000
ENSG00000186806	17.7939223458
ENSG00000186807	0.0000000000
ENSG00000186809	0.0000000000
ENSG00000186810	0.0000000000
ENSG00000186812	34.1066330970
ENSG00000186814	17.1853765082
ENSG00000186815	194.0848287815
ENSG00000186818	0.0000000000
ENSG00000186825	0.2807016193
ENSG00000007168	245.5725514613
ENSG00000086570	0.3968837088
ENSG00000186827	0.1611820259
ENSG00000186831	37.5244935803
ENSG00000186832	47.9395352269
ENSG00000186834	212.6782223447
ENSG00000186838	0.0000000000
ENSG00000186842	0.9539614751
ENSG00000186844	0.0000000000
ENSG00000186847	1.4059738975
ENSG00000186852	0.0000000000
ENSG00000186854	0.4722639957
ENSG00000086589	169.3383089773
ENSG00000186860	0.7372789950
ENSG00000186862	11.3300957228
ENSG00000186866	52.2355587934
ENSG00000186867	0.0000000000
ENSG00000186868	352.4999019956
ENSG00000186871	19.0843367797
ENSG00000186881	0.0000000000
ENSG00000186882	0.0000000000
ENSG00000186886	0.0000000000
ENSG00000186889	3.9808899557
ENSG00000086598	1873.8391853749
ENSG00000186891	21.7013297684
ENSG00000186895	0.0000000000
ENSG00000186897	10.8345074280
ENSG00000186907	14.6273916445
ENSG00000186908	48.9583492131
ENSG00000186910	7.1689986588
ENSG00000186912	0.0000000000
ENSG00000186918	96.2968864809
ENSG00000186919	0.6569960290
ENSG00000186921	0.0000000000
ENSG00000086619	19.0012385388
ENSG00000186923	0.0000000000
ENSG00000186924	0.0000000000
ENSG00000186925	0.0000000000
ENSG00000186930	0.0000000000
ENSG00000186940	4.5207288548
ENSG00000186943	0.0000000000
ENSG00000186951	6.4685537782
ENSG00000186952	1.5231878821
ENSG00000186960	0.3671697900
ENSG00000186964	0.0000000000
ENSG00000086666	232.0554240254
ENSG00000186965	0.0000000000
ENSG00000186966	0.0000000000
ENSG00000186967	0.0000000000
ENSG00000186970	0.0000000000
ENSG00000186971	0.0000000000
ENSG00000186973	6.9925963751
ENSG00000186975	0.0000000000
ENSG00000186976	3.0458671437
ENSG00000186977	0.0000000000
ENSG00000186979	0.3936231209
ENSG00000086696	0.3989348773
ENSG00000186980	0.0000000000
ENSG00000186994	6.5572425762
ENSG00000186995	1.2110041372
ENSG00000186998	49.5965915894
ENSG00000187003	0.2582809361
ENSG00000187005	0.0000000000
ENSG00000187008	0.0735702253
ENSG00000187010	1.9555245378
ENSG00000187012	0.0000000000
ENSG00000187013	0.7491180004
ENSG00000086712	77.8918882548
ENSG00000187015	0.6399006886
ENSG00000187017	143.7984366734
ENSG00000187021	0.0000000000
ENSG00000187024	119.1307520439
ENSG00000187026	10.4080497618
ENSG00000187033	0.0000000000
ENSG00000187037	0.0000000000
ENSG00000187042	1.9232434792
ENSG00000187045	6.8495778003
ENSG00000187048	0.0666517008
ENSG00000086717	0.1267986528
ENSG00000187049	21.5417716569
ENSG00000187051	275.5460821984
ENSG00000187054	0.1183324043
ENSG00000187060	12.3347149589
ENSG00000187066	0.0000000000
ENSG00000187068	11.3588036757
ENSG00000187079	45.3071801510
ENSG00000187080	0.0000000000
ENSG00000187082	0.0000000000
ENSG00000187091	26.2852264991
ENSG00000086730	3.9471558349
ENSG00000187094	1.4127994574
ENSG00000187095	0.0000000000
ENSG00000187097	30.5317400678
ENSG00000187098	6.1721030781
ENSG00000187103	0.0000000000
ENSG00000187105	10.8960041073
ENSG00000187109	340.7296544258
ENSG00000187116	0.0000000000
ENSG00000187118	46.9807140441
ENSG00000187122	2.1933491108
ENSG00000086758	289.6802926550
ENSG00000187123	14.8038504795
ENSG00000187134	1.4923322011
ENSG00000187135	0.0000000000
ENSG00000187140	2.0346287474
ENSG00000187141	0.0000000000
ENSG00000187144	0.0000000000
ENSG00000187145	22.9588306819
ENSG00000187147	125.8181953228
ENSG00000187151	0.0000000000
ENSG00000187155	8.4884483668
ENSG00000007171	0.0000000000
ENSG00000086827	94.0726530228
ENSG00000187156	0.0000000000
ENSG00000187164	165.1704764564
ENSG00000187166	0.0000000000
ENSG00000187170	0.0000000000
ENSG00000187172	0.6779804522
ENSG00000187173	0.0000000000
ENSG00000187175	0.0000000000
ENSG00000187180	0.0000000000
ENSG00000187185	0.7453106858
ENSG00000187186	0.0000000000
ENSG00000086848	31.6156833749
ENSG00000187187	2.8482908077
ENSG00000187189	57.6910248959
ENSG00000187191	0.0000000000
ENSG00000187193	78.0142037621
ENSG00000187210	15.2291973397
ENSG00000187221	21.3023102921
ENSG00000187223	0.0000000000
ENSG00000187225	0.0000000000
ENSG00000187229	0.0000000000
ENSG00000187231	34.2444820891
ENSG00000086967	0.5505990313
ENSG00000187234	0.0000000000
ENSG00000187238	0.0000000000
ENSG00000187239	145.6143514298
ENSG00000187240	5.9800472383
ENSG00000187242	0.3861248131
ENSG00000187243	0.0000000000
ENSG00000187244	865.2717724086
ENSG00000187251	1.4961804839
ENSG00000187257	85.1837851920
ENSG00000187258	0.0000000000
ENSG00000086991	0.0000000000
ENSG00000187260	0.0942136977
ENSG00000187266	16.5088482014
ENSG00000187267	0.0000000000
ENSG00000187268	0.0000000000
ENSG00000187272	0.0000000000
ENSG00000187288	10.0947573513
ENSG00000187323	0.0000000000
ENSG00000187325	0.0000000000
ENSG00000187372	0.9080174501
ENSG00000187391	3.6485703239
ENSG00000087008	186.8651698151
ENSG00000187398	0.0749411887
ENSG00000187416	0.0000000000
ENSG00000187446	251.0965727254
ENSG00000187451	64.7073912947
ENSG00000187456	11.6500242609
ENSG00000187461	0.5033686763
ENSG00000187472	0.0000000000
ENSG00000187474	0.3669659483
ENSG00000187475	1.0712543561
ENSG00000187479	0.2974325706
ENSG00000087053	57.4522617289
ENSG00000187481	0.0000000000
ENSG00000187483	0.0000000000
ENSG00000187486	121.2652288587
ENSG00000187488	0.0000000000
ENSG00000187492	7.9567165766
ENSG00000187498	0.0566109855
ENSG00000187503	1.5417539513
