EnsEMBL_Gene_ID	UACC893
ENSG00000067057	1749.5279151612
ENSG00000155508	52.8309069951
ENSG00000155511	0.0000000000
ENSG00000155530	0.0000000000
ENSG00000155542	12.6718439376
ENSG00000155545	11.6373804980
ENSG00000155561	131.4060302883
ENSG00000155592	6.4483341047
ENSG00000155621	12.4719506449
ENSG00000155622	0.0000000000
ENSG00000155629	2.9899507272
ENSG00000067064	298.3488377309
ENSG00000155636	36.8106694433
ENSG00000155640	9.9466386936
ENSG00000155657	0.4336265159
ENSG00000155659	0.0000000000
ENSG00000155660	1164.2867796345
ENSG00000155666	6.9991946186
ENSG00000155714	0.0000000000
ENSG00000155719	0.4127901035
ENSG00000155729	32.3304288124
ENSG00000155744	11.8313938426
ENSG00000067066	1.7523246722
ENSG00000155749	0.7985817777
ENSG00000155754	0.0000000000
ENSG00000155755	15.8462507988
ENSG00000155760	1.4502572654
ENSG00000155761	0.0000000000
ENSG00000155792	51.3964875556
ENSG00000155816	0.0000000000
ENSG00000155827	73.8714441468
ENSG00000155833	0.0000000000
ENSG00000155846	35.3679469225
ENSG00000067082	81.9941082160
ENSG00000155849	53.0574785921
ENSG00000155850	6.9449594499
ENSG00000155858	6.2963106420
ENSG00000155868	6.0310521573
ENSG00000155875	0.0000000000
ENSG00000155876	204.2254074886
ENSG00000155886	0.0000000000
ENSG00000155890	0.0000000000
ENSG00000155893	44.0909966379
ENSG00000155897	0.3344965818
ENSG00000067113	0.8687803039
ENSG00000155903	3.9070645107
ENSG00000155906	38.4201811747
ENSG00000155918	0.1951711200
ENSG00000155926	0.0386117266
ENSG00000155957	79.1439417887
ENSG00000155959	62.5214729172
ENSG00000155961	0.0000000000
ENSG00000155962	0.1470773877
ENSG00000155966	0.0741565535
ENSG00000155970	0.0000000000
ENSG00000067141	5.5809115268
ENSG00000155974	5.5785517028
ENSG00000155975	49.4857036927
ENSG00000155980	0.0000000000
ENSG00000155984	112.4715266508
ENSG00000156006	3.1707757780
ENSG00000156009	0.1496693026
ENSG00000156011	1.5446112914
ENSG00000156017	13.3771341067
ENSG00000156026	31.0704914684
ENSG00000156030	104.8802574342
ENSG00000005486	579.3891456948
ENSG00000067167	246.0143495829
ENSG00000156035	0.1920000145
ENSG00000156042	0.1650263011
ENSG00000156049	26.5308644334
ENSG00000156050	8.0427986836
ENSG00000156052	85.1090935994
ENSG00000156076	1.0420366429
ENSG00000156096	0.0000000000
ENSG00000156097	0.0000000000
ENSG00000156103	4.7354798005
ENSG00000156110	31.9344571529
ENSG00000067177	55.5187148844
ENSG00000156113	54.7008602095
ENSG00000156127	201.1336283446
ENSG00000156136	34.9393145503
ENSG00000156140	0.1591263583
ENSG00000156150	5.0598309219
ENSG00000156162	19.0480071552
ENSG00000156170	52.8437017883
ENSG00000156171	15.0001689636
ENSG00000156172	4.8739196365
ENSG00000156194	0.8015303216
ENSG00000067182	817.4968256581
ENSG00000156206	0.1647322967
ENSG00000156218	0.4865969598
ENSG00000156219	0.0000000000
ENSG00000156222	1.0755878113
ENSG00000156232	25.6725661955
ENSG00000156234	0.0000000000
ENSG00000156239	13.7596751940
ENSG00000156253	14.6922245900
ENSG00000156256	21.1502071001
ENSG00000156261	544.1428874673
ENSG00000067191	3.0195488048
ENSG00000156265	0.2573282514
ENSG00000156269	0.0000000000
ENSG00000156273	14.6663245009
ENSG00000156282	0.0000000000
ENSG00000156284	2.7550902242
ENSG00000156298	0.0000000000
ENSG00000156299	80.4807279807
ENSG00000156304	126.2253019318
ENSG00000156313	1.2463635788
ENSG00000156345	39.6850922243
ENSG00000067208	5.7081358700
ENSG00000156363	0.5307385266
ENSG00000156374	14.5039025331
ENSG00000156381	41.6390153464
ENSG00000156384	6.4121676086
ENSG00000156395	0.0000000000
ENSG00000156398	28.1911787245
ENSG00000156411	192.0092783811
ENSG00000156413	2.5530597056
ENSG00000156414	0.0556719707
ENSG00000156427	0.1757675166
ENSG00000067221	27.0039333681
ENSG00000156453	235.7958396488
ENSG00000156463	2.0536070836
ENSG00000156466	0.0000000000
ENSG00000156467	265.5112417666
ENSG00000156469	65.3911777229
ENSG00000156471	370.4401361936
ENSG00000156475	0.0000000000
ENSG00000156482	4226.1325880865
ENSG00000156486	0.0841593991
ENSG00000156500	1.7169376107
ENSG00000067225	7392.5523607334
ENSG00000156502	109.8945923074
ENSG00000156504	36.6209308834
ENSG00000156508	4277.6776451949
ENSG00000156509	0.6545628285
ENSG00000156510	0.1040762517
ENSG00000156515	926.4231422891
ENSG00000156521	237.1718578125
ENSG00000156531	10.0180879904
ENSG00000156535	0.1522206432
ENSG00000156564	20.6901627170
ENSG00000067248	22.7653425731
ENSG00000156574	2.4404359429
ENSG00000156575	0.0000000000
ENSG00000156577	0.0000000000
ENSG00000156587	145.3800266116
ENSG00000156599	455.7431934660
ENSG00000156603	120.3670860025
ENSG00000156639	285.8351708822
ENSG00000156642	240.2842128336
ENSG00000156650	26.0562900541
ENSG00000156671	17.7497942675
ENSG00000067334	81.8709292526
ENSG00000156675	98.9319032499
ENSG00000156687	0.0000000000
ENSG00000156689	1.2856408718
ENSG00000156697	73.7157456650
ENSG00000156709	557.4874345368
ENSG00000156711	575.6361525093
ENSG00000156735	17.4740821525
ENSG00000156738	0.0000000000
ENSG00000156750	0.1353570804
ENSG00000156755	0.0000000000
ENSG00000067365	100.7546698245
ENSG00000156787	22.2969493672
ENSG00000156795	19.2008943952
ENSG00000156802	49.4768589357
ENSG00000156804	37.9117012644
ENSG00000156831	65.9736764106
ENSG00000156853	45.4628454183
ENSG00000156858	144.1754825816
ENSG00000156860	164.8076712558
ENSG00000156869	11.3597006693
ENSG00000156873	180.7429536746
ENSG00000005513	0.0000000000
ENSG00000067369	87.2763716820
ENSG00000156875	62.8916715956
ENSG00000156876	8.1289378305
ENSG00000156885	0.0000000000
ENSG00000156886	0.0000000000
ENSG00000156920	0.0000000000
ENSG00000156925	0.0000000000
ENSG00000156928	493.3104103135
ENSG00000156931	16.1756273804
ENSG00000156958	81.0518209855
ENSG00000156959	0.0000000000
ENSG00000067445	0.9639076480
ENSG00000156966	444.6494624845
ENSG00000156968	36.6694045347
ENSG00000156970	62.1843468657
ENSG00000156973	70.6421048761
ENSG00000156976	172.1703063378
ENSG00000156983	87.4130764883
ENSG00000156990	327.8316273662
ENSG00000157005	0.0000000000
ENSG00000157014	98.9970765946
ENSG00000157017	0.8840327999
ENSG00000067533	8.3621809659
ENSG00000157020	596.0410170264
ENSG00000157021	0.0000000000
ENSG00000157033	0.0000000000
ENSG00000157036	2.9702283408
ENSG00000157045	48.8478559924
ENSG00000157060	0.0000000000
ENSG00000157064	0.6434026153
ENSG00000157077	0.0000000000
ENSG00000157087	0.0000000000
ENSG00000157093	0.3058758851
ENSG00000067560	1153.9930096432
ENSG00000157103	0.0000000000
ENSG00000157106	32.9357298714
ENSG00000157107	16.4283031397
ENSG00000157110	70.0560164862
ENSG00000157111	0.0000000000
ENSG00000157119	0.0000000000
ENSG00000157131	0.0000000000
ENSG00000157150	0.0000000000
ENSG00000157152	0.0000000000
ENSG00000157168	0.0000000000
ENSG00000067596	120.4315290843
ENSG00000157181	20.7282204719
ENSG00000157184	52.2953328332
ENSG00000157191	176.2713463501
ENSG00000157193	287.1509143152
ENSG00000157211	0.7004452613
ENSG00000157212	49.5263752481
ENSG00000157214	0.9102822008
ENSG00000157216	135.3394414548
ENSG00000157219	0.0000000000
ENSG00000157224	33.8937576640
ENSG00000067601	9.1315716172
ENSG00000157227	4.6169257740
ENSG00000157240	44.6046776509
ENSG00000157259	22.0125337231
ENSG00000157303	0.0000000000
ENSG00000157306	206.3245921130
ENSG00000157312	71.9504749371
ENSG00000157315	0.1468609382
ENSG00000157322	0.3799790863
ENSG00000157326	534.9071384920
ENSG00000157330	0.0000000000
ENSG00000067606	370.4051506013
ENSG00000157335	0.0000000000
ENSG00000157341	0.0000000000
ENSG00000157343	0.0000000000
ENSG00000157344	64.6205557111
ENSG00000157349	130.7677485037
ENSG00000157350	27.0920940466
ENSG00000157353	100.6760390321
ENSG00000157358	0.0000000000
ENSG00000157368	7.6008941455
ENSG00000157379	91.0704192230
ENSG00000067646	0.0732708240
ENSG00000157388	34.5232799321
ENSG00000157399	0.0000000000
ENSG00000157404	0.2004550715
ENSG00000157423	0.3569302943
ENSG00000157426	5.0014491962
ENSG00000157429	2.9209154443
ENSG00000157445	0.0000000000
ENSG00000157450	60.7010526816
ENSG00000157456	114.4282137597
ENSG00000157470	0.0383667849
ENSG00000067704	192.9236852344
ENSG00000157483	44.4782386421
ENSG00000157500	15.0694815220
ENSG00000157502	9.7278689797
ENSG00000157510	21.4770387337
ENSG00000157514	650.3501013189
ENSG00000157538	52.2384117708
ENSG00000157540	62.5691169057
ENSG00000157542	0.0000000000
ENSG00000157551	0.0000000000
ENSG00000157554	0.0000000000
ENSG00000067715	0.0263686108
ENSG00000157557	126.5179321954
ENSG00000157570	4.9938537989
ENSG00000157576	0.3505370572
ENSG00000157578	1.1779971171
ENSG00000157593	719.8679621278
ENSG00000157600	171.1660627069
ENSG00000157601	26.7493387138
ENSG00000157606	0.0000000000
ENSG00000157613	1069.8871030969
ENSG00000157617	125.1111351838
ENSG00000005700	21.3238631894
ENSG00000067798	0.0000000000
ENSG00000157625	8.6286472925
ENSG00000157637	217.2366112942
ENSG00000157653	1.6371754349
ENSG00000157654	10.3066423309
ENSG00000157657	109.7542689432
ENSG00000157680	0.0000000000
ENSG00000157693	71.4123226944
ENSG00000157703	8.6500522222
ENSG00000157734	7.4702739542
ENSG00000157741	7.9888388824
ENSG00000067829	1271.0320124395
ENSG00000157764	15.0420244258
ENSG00000157765	21.8392727970
ENSG00000157766	0.0000000000
ENSG00000157778	393.8016856376
ENSG00000157782	0.4208413602
ENSG00000157796	3.8921576274
ENSG00000157800	73.3354091164
ENSG00000157819	0.0000000000
ENSG00000157823	152.1760090759
ENSG00000157827	18.6271677282
ENSG00000067836	267.6328809661
ENSG00000157828	0.0000000000
ENSG00000157833	5.7508919099
ENSG00000157837	98.3286077002
ENSG00000157851	0.0000000000
ENSG00000157856	0.0000000000
ENSG00000157869	14.0907058929
ENSG00000157870	296.2111398488
ENSG00000157873	5.6098657778
ENSG00000157881	148.3008005652
ENSG00000157884	0.1303193046
ENSG00000067840	0.0703627763
ENSG00000157890	0.0622160568
ENSG00000157895	80.3124868273
ENSG00000157911	161.9681286416
ENSG00000157916	375.7947938310
ENSG00000157927	0.2528556887
ENSG00000157933	210.4040653858
ENSG00000157950	0.0000000000
ENSG00000157954	286.0036013719
ENSG00000157965	0.0000000000
ENSG00000157978	365.0104198802
ENSG00000067842	0.0363888992
ENSG00000157985	197.0859354758
ENSG00000157992	18.9159398884
ENSG00000157999	8.7287217893
ENSG00000158006	60.5863722535
ENSG00000158008	0.3284073142
ENSG00000158014	2.7419081977
ENSG00000158019	42.8554484828
ENSG00000158022	0.0000000000
ENSG00000158023	0.8724249319
ENSG00000158042	787.1745315262
ENSG00000067900	57.1153706285
ENSG00000158050	72.2989766304
ENSG00000158055	26.9515421769
ENSG00000158062	129.2563787573
ENSG00000158077	0.0000000000
ENSG00000158079	21.1386914126
ENSG00000158089	4.4937163479
ENSG00000158092	40.7851527809
ENSG00000158104	1.1968534438
ENSG00000158106	269.9233050631
ENSG00000158109	468.8802345679
ENSG00000067955	94.2029228615
ENSG00000158113	0.7198519231
ENSG00000158122	13.3276209148
ENSG00000158125	3.0960050774
ENSG00000158156	84.6512384378
ENSG00000158158	420.2168785571
ENSG00000158161	35.1472030952
ENSG00000158163	0.0000000000
ENSG00000158164	0.3893222747
ENSG00000158169	31.5784234009
ENSG00000158185	0.0000000000
ENSG00000067992	14.5008112561
ENSG00000158186	1.2213614268
ENSG00000158195	367.7273255944
ENSG00000158201	44.3300903004
ENSG00000158220	19.9686893691
ENSG00000158234	7.7000292293
ENSG00000158246	153.0950174653
ENSG00000158258	0.5300017521
ENSG00000158270	14.0102208583
ENSG00000158286	11.5705914613
ENSG00000158290	44.0951419168
ENSG00000068001	369.6114001880
ENSG00000158292	27.7270909487
ENSG00000158296	20.3767381295
ENSG00000158301	6.2346060349
ENSG00000158315	3.3077978782
ENSG00000158321	71.6591221543
ENSG00000158352	0.0535531483
ENSG00000158373	307.5879094072
ENSG00000158402	6.0079664106
ENSG00000158406	147.8691568168
ENSG00000158411	16.7591593332
ENSG00000068024	60.0628951242
ENSG00000158417	169.7916166980
ENSG00000158423	7.5071002507
ENSG00000158427	0.0000000000
ENSG00000158428	3.5175014873
ENSG00000158435	178.0654821265
ENSG00000158445	24.7111544813
ENSG00000158457	40.2656170189
ENSG00000158458	0.0000000000
ENSG00000158467	32.7002802114
ENSG00000158470	182.2086210474
ENSG00000005801	15.4165423504
ENSG00000068028	58.4418161083
ENSG00000158473	0.1407627718
ENSG00000158477	0.0000000000
ENSG00000158480	90.6672914279
ENSG00000158481	0.0000000000
ENSG00000158482	2.1107907681
ENSG00000158483	100.6465407171
ENSG00000158485	0.0000000000
ENSG00000158486	0.0399178010
ENSG00000158488	0.0000000000
ENSG00000158497	0.0000000000
ENSG00000068078	101.8760566247
ENSG00000158516	0.0000000000
ENSG00000158517	0.0000000000
ENSG00000158525	1.0199313041
ENSG00000158526	1175.3667699782
ENSG00000158527	0.6493037603
ENSG00000158528	8.3069659477
ENSG00000158545	235.0829159245
ENSG00000158552	46.5725642607
ENSG00000158553	0.0446796541
ENSG00000158555	623.6675161553
ENSG00000068079	55.0256434125
ENSG00000158560	0.0000000000
ENSG00000158571	3.8566103490
ENSG00000158578	0.1949062647
ENSG00000158604	733.7214430806
ENSG00000158615	101.1686754668
ENSG00000158623	10.9479983184
ENSG00000158636	97.6155135816
ENSG00000158639	0.3591255332
ENSG00000158669	300.8041173277
ENSG00000158683	0.9002077371
ENSG00000068097	45.2812429448
ENSG00000158691	0.9223056061
ENSG00000158710	7845.7210051962
ENSG00000158711	17.7714934710
ENSG00000158714	0.1210700728
ENSG00000158715	274.0369925129
ENSG00000158716	825.5406899640
ENSG00000158717	96.0947831035
ENSG00000158731	0.0000000000
ENSG00000158747	1405.2554197072
ENSG00000158748	1.2716464979
ENSG00000068120	503.2179716111
ENSG00000158764	0.0000000000
ENSG00000158769	809.9416580747
ENSG00000158773	772.0955570887
ENSG00000158786	0.0482372985
ENSG00000158792	163.9157210471
ENSG00000158793	331.7643365428
ENSG00000158796	154.6543992023
ENSG00000158805	49.0791399435
ENSG00000158806	31.4852297127
ENSG00000158813	0.0698701260
ENSG00000068137	159.3184816152
ENSG00000158815	1.0878265638
ENSG00000158816	0.8322043605
ENSG00000158825	5.9820481966
ENSG00000158828	336.1934972836
ENSG00000158850	747.2204196595
ENSG00000158856	34.6770903178
ENSG00000158859	18.1964080212
ENSG00000158863	143.6356430565
ENSG00000158864	2063.1738102853
ENSG00000158865	9.0651677925
ENSG00000068305	20.8339381710
ENSG00000158869	0.4306380169
ENSG00000158874	1.3704473306
ENSG00000158882	124.9847952266
ENSG00000158887	0.4080342188
ENSG00000158901	0.8607276667
ENSG00000158927	12.3907901901
ENSG00000158941	340.7283350571
ENSG00000158955	0.0000000000
ENSG00000158966	0.2438298241
ENSG00000158985	26.0764794206
ENSG00000068308	111.2610222050
ENSG00000158987	10.8870944560
ENSG00000159023	41.7669145749
ENSG00000159055	139.8772207291
ENSG00000159063	198.7648565130
ENSG00000159069	960.2917552925
ENSG00000159079	272.5019580456
ENSG00000159082	11.6438517514
ENSG00000159086	23.1318551003
ENSG00000159110	13.6744863402
ENSG00000159111	235.6861123101
ENSG00000068323	90.0167309329
ENSG00000159113	52.9693921888
ENSG00000159123	0.0000000000
ENSG00000159128	124.2953885883
ENSG00000159131	147.8409272181
ENSG00000159140	241.3322502548
ENSG00000159147	35.4878776807
ENSG00000159164	0.1338335191
ENSG00000159166	1447.8099366646
ENSG00000159167	81.9998592042
ENSG00000159173	9.4741832273
ENSG00000068354	25.1545202605
ENSG00000159176	3099.7526520721
ENSG00000159182	0.0000000000
ENSG00000159184	20.1509425710
ENSG00000159186	528.1321281320
ENSG00000159189	0.0000000000
ENSG00000159197	1.6162893527
ENSG00000159199	733.8423563581
ENSG00000159200	32.0248003055
ENSG00000159202	136.6996234814
ENSG00000159208	0.0000000000
ENSG00000005810	18.1355505644
ENSG00000068366	1.2081345226
ENSG00000159210	573.1770285623
ENSG00000159212	0.0000000000
ENSG00000159214	43.1734611572
ENSG00000159216	76.2218498711
ENSG00000159217	0.0000000000
ENSG00000159224	0.0000000000
ENSG00000159228	791.9456024585
ENSG00000159231	282.8047248667
ENSG00000159239	24.7668173417
ENSG00000159247	74.1894953060
ENSG00000068383	131.8144932394
ENSG00000159248	0.0000000000
ENSG00000159251	0.0000000000
ENSG00000159256	11.6430331935
ENSG00000159259	137.9084612705
ENSG00000159261	0.0000000000
ENSG00000159263	6.1182141829
ENSG00000159266	40.2406688707
ENSG00000159267	31.7836811234
ENSG00000159279	0.0000000000
ENSG00000159289	0.0407023585
ENSG00000068394	127.2364687419
ENSG00000159307	0.4455189397
ENSG00000159314	8.3789196073
ENSG00000159322	76.7008654743
ENSG00000159335	727.1221696304
ENSG00000159337	0.0000000000
ENSG00000159339	0.8192797157
ENSG00000159346	1646.5438607191
ENSG00000159348	458.5033966869
ENSG00000159352	3851.7366057388
ENSG00000159363	555.2262139064
ENSG00000068400	48.6582953233
ENSG00000159374	0.0000000000
ENSG00000159377	5737.5869976796
ENSG00000159387	1.8385778376
ENSG00000159388	57.2929930972
ENSG00000159398	0.0000000000
ENSG00000159399	153.1057483783
ENSG00000159403	32.9425409464
ENSG00000159409	0.0000000000
ENSG00000159423	547.2218406623
ENSG00000159433	0.2070586709
ENSG00000068438	169.3904529254
ENSG00000159445	26.0133956274
ENSG00000159450	7.9158684232
ENSG00000159455	0.0000000000
ENSG00000159459	16.7032711022
ENSG00000159461	670.0278466115
ENSG00000159479	208.6459053312
ENSG00000159495	0.0000000000
ENSG00000159496	5.3356895381
ENSG00000159516	0.0000000000
ENSG00000159527	0.0000000000
ENSG00000068489	57.6144266485
ENSG00000159556	31.5961060883
ENSG00000159579	151.4629352481
ENSG00000159588	3.9196835536
ENSG00000159592	171.7733647001
ENSG00000159593	83.9847647654
ENSG00000159596	38.6927035978
ENSG00000159618	0.1951984705
ENSG00000159625	3.7408416996
ENSG00000159640	35.7173715722
ENSG00000159648	0.0000000000
ENSG00000068615	8.2940186429
ENSG00000159650	0.0000000000
ENSG00000159658	74.7021600148
ENSG00000159674	14.2260964492
ENSG00000159685	198.6816601194
ENSG00000159692	314.3258508033
ENSG00000159708	0.4330499122
ENSG00000159712	0.0327724163
ENSG00000159713	3.0282545511
ENSG00000159714	44.6996917598
ENSG00000159720	2064.3630763995
ENSG00000068650	236.6175429320
ENSG00000159723	1.7125710379
ENSG00000159733	11.9423133861
ENSG00000159753	2.4504101540
ENSG00000159761	5.8975244078
ENSG00000159763	179.2589146206
ENSG00000159784	35.2980454115
ENSG00000159788	42.0462417037
ENSG00000159792	351.5107022244
ENSG00000159797	0.0000000000
ENSG00000159840	1304.2546232359
ENSG00000068654	138.4214177553
ENSG00000159842	79.6473241968
ENSG00000159860	3.1843603450
ENSG00000159871	8.3202239915
ENSG00000159873	15.9962015499
ENSG00000159882	3.2276557198
ENSG00000159884	71.1428487011
ENSG00000159885	4.3277951982
ENSG00000159899	1.1736370517
ENSG00000159904	2.4490686982
ENSG00000159905	13.2563373395
ENSG00000068697	1696.8938954409
ENSG00000159915	3.6014820852
ENSG00000159917	16.0669602954
ENSG00000159921	35.1803313409
ENSG00000159958	4.0451275842
ENSG00000159961	0.0000000000
ENSG00000160007	242.3656024816
ENSG00000160013	0.0000000000
ENSG00000160014	1241.1575159735
ENSG00000160049	188.3564175381
ENSG00000160050	24.8453569935
ENSG00000005812	7.5886291363
ENSG00000068724	307.1566472621
ENSG00000160051	61.7589087431
ENSG00000160055	54.1440432252
ENSG00000160058	189.8895067186
ENSG00000160062	3.0287902084
ENSG00000160072	218.2917142196
ENSG00000160075	183.8860219411
ENSG00000160087	251.9258440821
ENSG00000160094	159.4536326524
ENSG00000160097	0.4448366477
ENSG00000160111	69.0134397898
ENSG00000068745	501.4020644022
ENSG00000160113	702.7594976630
ENSG00000160117	0.5730328873
ENSG00000160124	21.3634676496
ENSG00000160131	59.7025842721
ENSG00000160145	11.6189728706
ENSG00000160161	0.2218128293
ENSG00000160172	14.9868355736
ENSG00000160179	99.3699084871
ENSG00000160180	1088.9249315173
ENSG00000160181	7.9220179180
ENSG00000068781	0.6158796500
ENSG00000160182	670.3035934191
ENSG00000160183	0.6075556280
ENSG00000160185	0.0000000000
ENSG00000160188	32.7649199423
ENSG00000160190	240.2897610310
ENSG00000160191	6.0179130659
ENSG00000160193	234.0779760965
ENSG00000160194	181.7901394847
ENSG00000160199	22.9929292634
ENSG00000160200	69.7111116487
ENSG00000068784	11.7294977663
ENSG00000160201	1214.2629000785
ENSG00000160202	0.0000000000
ENSG00000160207	11.9562028959
ENSG00000160208	136.9237574364
ENSG00000160209	318.0022877957
ENSG00000160211	16730.1591932790
ENSG00000160213	2322.4409085885
ENSG00000160214	189.2210830033
ENSG00000160216	171.0985074535
ENSG00000160218	106.5810910308
ENSG00000068793	727.3611221411
ENSG00000160219	0.0551086320
ENSG00000160220	314.8351563753
ENSG00000160221	510.7771822883
ENSG00000160223	231.1316543501
ENSG00000160224	0.2858411966
ENSG00000160226	57.1521417837
ENSG00000160229	3.1117383865
ENSG00000160233	3.5852842941
ENSG00000160255	19.7385861043
ENSG00000160256	293.0625471789
ENSG00000068796	17.0035073942
ENSG00000160271	298.8764125627
ENSG00000160282	0.1878365708
ENSG00000160284	181.4442366588
ENSG00000160285	169.7535080401
ENSG00000160293	365.9310417751
ENSG00000160294	227.1595737432
ENSG00000160296	0.0000000000
ENSG00000160298	38.4747846493
ENSG00000160299	96.1105234819
ENSG00000160305	94.1586913441
ENSG00000068831	4.0484831412
ENSG00000160307	0.0000000000
ENSG00000160310	208.7764459851
ENSG00000160318	1.0630890077
ENSG00000160321	0.0000000000
ENSG00000160323	3.8876677973
ENSG00000160325	442.3417488627
ENSG00000160326	36.0312792515
ENSG00000160336	18.0455616002
ENSG00000160339	0.0000000000
ENSG00000160345	39.2684906871
ENSG00000068878	120.9148199922
ENSG00000160349	0.0000000000
ENSG00000160352	4.9113355109
ENSG00000160360	48.7672798461
ENSG00000160392	216.0340774568
ENSG00000160396	2.5236224481
ENSG00000160401	18.3782060896
ENSG00000160404	108.1218677254
ENSG00000160408	215.6310296852
ENSG00000160410	243.7660199737
ENSG00000160439	131.9230585075
ENSG00000068885	5.4669242447
ENSG00000160445	181.7130737036
