EnsEMBL_Gene_ID	21MT2
ENSG00000180035	94.7110614252
ENSG00000180042	0.0000000000
ENSG00000081014	13.1454937522
ENSG00000180043	24.6771527572
ENSG00000180044	0.6754358368
ENSG00000180053	0.0000000000
ENSG00000180061	0.1905272015
ENSG00000180066	28.5447695885
ENSG00000180068	0.0000000000
ENSG00000180071	4.1732905717
ENSG00000180081	1.1276376229
ENSG00000180083	0.0000000000
ENSG00000180089	31.0284190774
ENSG00000081019	7.9943148976
ENSG00000180090	0.0000000000
ENSG00000180096	9.1920876110
ENSG00000180098	96.3881312219
ENSG00000180104	508.1169873906
ENSG00000180105	0.0000000000
ENSG00000180113	0.1817084787
ENSG00000180116	0.0000000000
ENSG00000180138	0.0000000000
ENSG00000180139	0.5897972661
ENSG00000180144	0.0000000000
ENSG00000081026	11.5762326568
ENSG00000180150	0.0000000000
ENSG00000180152	0.0000000000
ENSG00000180153	0.0000000000
ENSG00000180155	0.1069171087
ENSG00000180172	0.0000000000
ENSG00000180176	3.2388255729
ENSG00000180178	13.0239649301
ENSG00000180182	77.1711013507
ENSG00000180185	202.4430995844
ENSG00000180189	2.2420762100
ENSG00000081041	54.2543979739
ENSG00000180190	11.5793558801
ENSG00000180193	0.0000000000
ENSG00000180198	392.5498583344
ENSG00000180205	0.0000000000
ENSG00000180209	0.9040902895
ENSG00000180210	0.2037062203
ENSG00000180211	0.4658966316
ENSG00000180219	0.0000000000
ENSG00000180221	0.5625377286
ENSG00000180225	0.0000000000
ENSG00000006695	52.0177230856
ENSG00000081051	0.1924542109
ENSG00000180228	98.3344027433
ENSG00000180229	76.5571406620
ENSG00000180230	0.0000000000
ENSG00000180233	25.2980786341
ENSG00000180245	0.9006464004
ENSG00000180251	0.0000000000
ENSG00000180257	18.1795222202
ENSG00000180259	0.0000000000
ENSG00000180263	29.2973771254
ENSG00000180264	0.2083256941
ENSG00000081052	0.6929707104
ENSG00000180269	0.0000000000
ENSG00000180279	3.5689367791
ENSG00000180284	1.6126430521
ENSG00000180287	18.7880885605
ENSG00000180304	184.1406872930
ENSG00000180305	0.8247473064
ENSG00000180316	0.3087255482
ENSG00000180318	0.0000000000
ENSG00000180329	37.3185001186
ENSG00000180332	0.0000000000
ENSG00000081059	1.4017921210
ENSG00000180336	0.1594616239
ENSG00000180340	165.3191109494
ENSG00000180344	0.0000000000
ENSG00000180346	22.3242969819
ENSG00000180347	0.0680881401
ENSG00000180353	120.7880643522
ENSG00000180354	13.5073848928
ENSG00000180357	134.1450934292
ENSG00000180358	0.1008415612
ENSG00000180370	131.6955357707
ENSG00000081087	24.9094381774
ENSG00000180376	8.5792882971
ENSG00000180383	0.0000000000
ENSG00000180385	58.8400185169
ENSG00000180386	0.0000000000
ENSG00000180389	0.0000000000
ENSG00000180398	222.9273929762
ENSG00000180408	33.2603133644
ENSG00000180409	0.0000000000
ENSG00000180422	0.0895345382
ENSG00000180423	27.6139224845
ENSG00000081138	0.0000000000
ENSG00000180424	0.0000000000
ENSG00000180425	40.4270403844
ENSG00000180432	0.0000000000
ENSG00000180433	0.0000000000
ENSG00000180437	0.0000000000
ENSG00000180438	0.2784093841
ENSG00000180440	0.0000000000
ENSG00000180447	0.7796025031
ENSG00000180448	261.8885556178
ENSG00000180458	0.2443828820
ENSG00000081148	0.0000000000
ENSG00000180475	0.0000000000
ENSG00000180477	0.0000000000
ENSG00000180479	1.0253696453
ENSG00000180481	0.0000000000
ENSG00000180483	0.0000000000
ENSG00000180488	13.1656266494
ENSG00000180494	0.0000000000
ENSG00000180509	0.0501814016
ENSG00000180518	0.0000000000
ENSG00000180525	0.3246472880
ENSG00000081154	146.1451295680
ENSG00000180530	35.8689694214
ENSG00000180532	0.0000000000
ENSG00000180535	38.0077041097
ENSG00000180537	0.0000000000
ENSG00000180539	0.4170798431
ENSG00000180543	17.7230786123
ENSG00000180549	0.3846095502
ENSG00000180573	64.2558131752
ENSG00000180574	0.0000000000
ENSG00000180576	0.0000000000
ENSG00000081177	111.2461747308
ENSG00000180581	0.2094118552
ENSG00000180592	0.6379332188
ENSG00000180596	99.5536891082
ENSG00000180598	0.0000000000
ENSG00000180610	8.9481473134
ENSG00000180611	16.9210435728
ENSG00000180613	0.1591330975
ENSG00000180616	2.0983478306
ENSG00000180626	11.3058427109
ENSG00000180628	15.8000996273
ENSG00000081181	58.9839692169
ENSG00000180632	132.7012957139
ENSG00000180636	0.0000000000
ENSG00000180638	0.6648870643
ENSG00000180644	0.0000000000
ENSG00000180658	0.8609902212
ENSG00000180660	0.0000000000
ENSG00000180662	0.0000000000
ENSG00000180663	0.0000000000
ENSG00000180667	14.0962506707
ENSG00000180672	2.1084091244
ENSG00000081189	0.0000000000
ENSG00000180673	0.0000000000
ENSG00000180694	31.8131627027
ENSG00000180697	0.0000000000
ENSG00000180708	0.0000000000
ENSG00000180712	0.1949766690
ENSG00000180714	0.0000000000
ENSG00000180715	22.1203401500
ENSG00000180720	0.0000000000
ENSG00000180723	0.0000000000
ENSG00000180725	0.0000000000
ENSG00000006704	88.8039296362
ENSG00000081237	0.0000000000
ENSG00000180730	12.2790256685
ENSG00000180735	1.6712912408
ENSG00000180739	1.8714084333
ENSG00000180745	0.0000000000
ENSG00000180747	20.4266297551
ENSG00000180758	31.3820319408
ENSG00000180764	0.5387638895
ENSG00000180767	0.0000000000
ENSG00000180769	0.2559923124
ENSG00000180770	1.1705901977
ENSG00000081248	0.1627966676
ENSG00000180771	222.7199804560
ENSG00000180772	0.0000000000
ENSG00000180773	37.6889736811
ENSG00000180776	25.9575058562
ENSG00000180777	0.0000000000
ENSG00000180785	0.0000000000
ENSG00000180787	4.6219689600
ENSG00000180801	20.9096024816
ENSG00000180803	0.0000000000
ENSG00000180806	7.3036153117
ENSG00000081277	2.1753094499
ENSG00000180812	2.1176727849
ENSG00000180815	2.2951342106
ENSG00000180817	289.1642689857
ENSG00000180818	34.4261437137
ENSG00000180822	389.5103130056
ENSG00000180828	0.0000000000
ENSG00000180834	35.4901211106
ENSG00000180843	35.6817504487
ENSG00000180846	1.7424268509
ENSG00000180850	0.4348765030
ENSG00000081307	74.7816397421
ENSG00000180855	6.8611680911
ENSG00000180860	0.0000000000
ENSG00000180861	0.6283174630
ENSG00000180867	2.2378321545
ENSG00000180869	0.0000000000
ENSG00000180871	0.0000000000
ENSG00000180872	0.0000000000
ENSG00000180875	0.0000000000
ENSG00000180878	0.7065117646
ENSG00000180879	739.2746389623
ENSG00000081320	28.5841424832
ENSG00000180881	0.8226793357
ENSG00000180882	17.2575877289
ENSG00000180884	0.0000000000
ENSG00000180891	154.0074658289
ENSG00000180900	367.8880373238
ENSG00000180901	177.2775693724
ENSG00000180902	2.8345583949
ENSG00000180909	0.0000000000
ENSG00000180910	0.0000000000
ENSG00000180913	0.0000000000
ENSG00000081377	13.6966111002
ENSG00000180914	110.7467457026
ENSG00000180917	26.6228325106
ENSG00000180919	0.0000000000
ENSG00000180921	756.0141902821
ENSG00000180922	1.6098799663
ENSG00000180923	0.0000000000
ENSG00000180926	0.0000000000
ENSG00000180929	1.5170333317
ENSG00000180934	0.0000000000
ENSG00000180938	0.1232061160
ENSG00000081386	10.6398593094
ENSG00000180947	1.0592086978
ENSG00000180953	72.8848580270
ENSG00000180957	170.7159862249
ENSG00000180964	70.6602792579
ENSG00000180974	0.4140345885
ENSG00000180979	45.1256826026
ENSG00000180987	3.1877137952
ENSG00000180988	0.8315775118
ENSG00000180991	14.0453994994
ENSG00000180992	1390.3302971048
ENSG00000081479	0.0000000000
ENSG00000180998	1.8300923193
ENSG00000180999	0.0000000000
ENSG00000181001	0.0000000000
ENSG00000181004	3.4630916182
ENSG00000181007	5.5274854323
ENSG00000181009	1.1894924132
ENSG00000181013	0.3842823749
ENSG00000181016	4.8580531624
ENSG00000181017	0.0000000000
ENSG00000181019	1665.9540033785
ENSG00000081665	12.8888485205
ENSG00000181023	0.2951876077
ENSG00000181026	368.1438488933
ENSG00000181027	55.6880476166
ENSG00000181029	1339.2893946916
ENSG00000181031	42.7608425252
ENSG00000181035	22.3420541062
ENSG00000181036	0.4884990033
ENSG00000181038	102.0256525860
ENSG00000181039	1.9324445659
ENSG00000181045	8.5444739207
ENSG00000081692	284.1860215571
ENSG00000181061	180.7766940073
ENSG00000181072	0.0680996843
ENSG00000181074	0.0000000000
ENSG00000181085	7.4803806152
ENSG00000181090	206.4153407004
ENSG00000181092	0.1294097770
ENSG00000181093	3.0568780292
ENSG00000181097	5.5138259571
ENSG00000181101	0.0000000000
ENSG00000181104	3.7126587407
ENSG00000006712	795.9966005479
ENSG00000081721	91.0833425088
ENSG00000181109	2.0984949749
ENSG00000181110	0.7760125216
ENSG00000181123	0.1777220965
ENSG00000181126	4.0196156471
ENSG00000181135	107.1414195836
ENSG00000181143	0.0970509323
ENSG00000181163	1706.5583000547
ENSG00000181171	0.0000000000
ENSG00000181191	138.8150307952
ENSG00000181192	246.5806480688
ENSG00000081760	229.9189798360
ENSG00000181195	0.0000000000
ENSG00000181201	0.0000000000
ENSG00000181211	0.0000000000
ENSG00000181214	0.0000000000
ENSG00000181215	0.0000000000
ENSG00000181218	439.0612048015
ENSG00000181220	26.9205320674
ENSG00000181222	1003.9845123024
ENSG00000181225	0.0000000000
ENSG00000181227	2.0815437948
ENSG00000081770	0.0000000000
ENSG00000181234	0.0000000000
ENSG00000181240	6.1716146335
ENSG00000181242	0.0000000000
ENSG00000181250	0.2721219093
ENSG00000181256	0.4236834791
ENSG00000181260	0.0000000000
ENSG00000181264	12.1085148590
ENSG00000181273	0.0000000000
ENSG00000181274	35.5861281050
ENSG00000181282	0.0000000000
ENSG00000081791	116.3026812719
ENSG00000181284	111.6937389630
ENSG00000181291	0.0919322358
ENSG00000181295	29.4925303452
ENSG00000181296	0.0000000000
ENSG00000181315	10.4992603564
ENSG00000181322	1.6243423102
ENSG00000181323	0.5118363439
ENSG00000181325	0.0000000000
ENSG00000181333	0.8065612092
ENSG00000181340	0.0000000000
ENSG00000081800	0.0000000000
ENSG00000181350	3.0335295032
ENSG00000181355	0.0000000000
ENSG00000181358	0.0000000000
ENSG00000181359	0.0000000000
ENSG00000181368	50.6565124861
ENSG00000181371	0.0000000000
ENSG00000181374	0.0000000000
ENSG00000181378	0.9391218153
ENSG00000181381	5.5795787568
ENSG00000181392	73.5489386177
ENSG00000081803	0.8295143999
ENSG00000181395	0.0000000000
ENSG00000181396	190.4365182398
ENSG00000181399	0.5746093536
ENSG00000181404	35.1087426627
ENSG00000181408	0.0000000000
ENSG00000181409	0.6792638785
ENSG00000181413	0.0000000000
ENSG00000181418	11.6039743246
ENSG00000181433	0.1284810146
ENSG00000181437	0.0000000000
ENSG00000081818	2.0406975382
ENSG00000181444	4.4811172794
ENSG00000181449	0.0803303876
ENSG00000181450	10.8644718298
ENSG00000181457	0.0000000000
ENSG00000181458	7.9075109860
ENSG00000181464	0.0000000000
ENSG00000181467	109.6021206627
ENSG00000181472	113.4909172066
ENSG00000181481	106.0519308958
ENSG00000181495	29.4983571729
ENSG00000081842	13.2234944256
ENSG00000181499	0.0000000000
ENSG00000181508	0.0000000000
ENSG00000181511	0.8750586889
ENSG00000181513	8.5348136870
ENSG00000181514	0.0000000000
ENSG00000181518	0.0000000000
ENSG00000181523	60.0886244650
ENSG00000181524	6.0654951310
ENSG00000181541	0.3120838681
ENSG00000181544	6.8621359888
ENSG00000081853	34.1925658988
ENSG00000181552	0.0000000000
ENSG00000181555	42.2059775445
ENSG00000181562	0.0000000000
ENSG00000181573	0.8002069715
ENSG00000181577	324.4381361045
ENSG00000181585	0.0000000000
ENSG00000181588	82.9576759235
ENSG00000181609	0.4196989950
ENSG00000181610	621.1856300819
ENSG00000181616	0.0000000000
ENSG00000081870	11.2567547185
ENSG00000181617	0.0000000000
ENSG00000181619	15.5407513990
ENSG00000181625	0.0000000000
ENSG00000181626	0.0843792411
ENSG00000181631	0.0000000000
ENSG00000181634	2.3733686499
ENSG00000181638	93.0020034000
ENSG00000181649	1154.7801066575
ENSG00000181652	1.8646637810
ENSG00000181656	1.8502115035
ENSG00000006715	65.0128120851
ENSG00000081913	77.9487664393
ENSG00000181666	67.7222260242
ENSG00000181669	0.1646114501
ENSG00000181676	0.0000000000
ENSG00000181689	0.0000000000
ENSG00000181690	3.4082404843
ENSG00000181693	0.0000000000
ENSG00000181698	0.0000000000
ENSG00000181703	0.0000000000
ENSG00000181704	114.9503900092
ENSG00000181705	0.0000000000
ENSG00000081923	31.3574285774
ENSG00000181718	0.0000000000
ENSG00000181722	29.6678095739
ENSG00000181723	0.0000000000
ENSG00000181732	0.3432922549
ENSG00000181733	0.0000000000
ENSG00000181735	0.0000000000
ENSG00000181741	0.0000000000
ENSG00000181744	26.3705316097
ENSG00000181751	41.3096914196
ENSG00000181752	0.0000000000
ENSG00000081985	0.9916387659
ENSG00000181754	2.4921035583
ENSG00000181761	0.0000000000
ENSG00000181767	0.0000000000
ENSG00000181773	36.4540187163
ENSG00000181778	0.0000000000
ENSG00000181780	0.0000000000
ENSG00000181781	1.3893620503
ENSG00000181784	8.1484613251
ENSG00000181785	0.0000000000
ENSG00000181786	0.0000000000
ENSG00000082014	10.1335683214
ENSG00000181788	110.4078023627
ENSG00000181789	1231.0932956755
ENSG00000181790	0.2169736736
ENSG00000181791	0.0000000000
ENSG00000181798	7.9916023159
ENSG00000181799	0.0000000000
ENSG00000181800	0.0000000000
ENSG00000181803	0.0000000000
ENSG00000181804	0.0566984667
ENSG00000181814	0.6445583602
ENSG00000082068	89.3976752848
ENSG00000181817	426.8869479723
ENSG00000181819	0.0000000000
ENSG00000181826	124.8832289994
ENSG00000181827	25.1621197565
ENSG00000181828	0.0000000000
ENSG00000181830	204.6558879208
ENSG00000181836	0.0000000000
ENSG00000181837	0.0000000000
ENSG00000181847	0.0000000000
ENSG00000181852	131.5864690434
ENSG00000082074	15.4081469333
ENSG00000181856	3.9969883645
ENSG00000181867	0.0000000000
ENSG00000181873	55.3688862452
ENSG00000181877	0.2518720348
ENSG00000181885	1229.8635251102
ENSG00000181894	16.6791515834
ENSG00000181896	24.0723579894
ENSG00000181903	0.0000000000
ENSG00000181904	24.9262900568
ENSG00000181908	0.6010182914
ENSG00000082126	0.0000000000
ENSG00000181915	47.7711504618
ENSG00000181924	717.6463436357
ENSG00000181927	0.0000000000
ENSG00000181929	54.4593723272
ENSG00000181935	0.0000000000
ENSG00000181938	98.7852230878
ENSG00000181939	0.0000000000
ENSG00000181943	0.0000000000
ENSG00000181950	0.0000000000
ENSG00000181958	0.0000000000
ENSG00000082146	11.7398845502
ENSG00000181961	0.0000000000
ENSG00000181963	0.0000000000
ENSG00000181965	0.0000000000
ENSG00000181977	3.1667333671
ENSG00000181982	2.7401029199
ENSG00000181984	0.0000000000
ENSG00000181991	395.5724894480
ENSG00000181993	0.0000000000
ENSG00000181995	0.0000000000
ENSG00000181997	0.0000000000
ENSG00000082153	589.9450602162
ENSG00000182000	0.0000000000
ENSG00000182004	418.7099068900
ENSG00000182010	0.9669254664
ENSG00000182013	0.0000000000
ENSG00000182015	0.0000000000
ENSG00000182021	0.0000000000
ENSG00000182022	155.2798221765
ENSG00000182035	0.0000000000
ENSG00000182040	2.3599534960
ENSG00000182047	0.0000000000
ENSG00000082175	0.8408943783
ENSG00000182048	0.0000000000
ENSG00000182050	0.0000000000
ENSG00000182053	0.0000000000
ENSG00000182054	1205.0616646733
ENSG00000182057	17.6058304277
ENSG00000182068	0.0000000000
ENSG00000182070	0.0000000000
ENSG00000182077	0.0000000000
ENSG00000182080	0.0000000000
ENSG00000182083	0.0000000000
ENSG00000006740	3.2954390000
ENSG00000082196	8.7652931929
ENSG00000182087	1034.5250913101
ENSG00000182093	48.4699319213
ENSG00000182095	273.1301940147
ENSG00000182103	0.0000000000
ENSG00000182107	649.6961913662
ENSG00000182108	293.2626220060
ENSG00000182109	1.9560746603
ENSG00000182111	0.0000000000
ENSG00000182117	2006.3103511562
ENSG00000182118	131.5223089323
ENSG00000082212	66.8443126204
ENSG00000182132	0.0000000000
ENSG00000182134	11.1623330500
ENSG00000182139	26.1911933984
ENSG00000182141	5.9430810048
ENSG00000182149	353.8232624908
ENSG00000182150	9.0312913678
ENSG00000182152	0.0000000000
ENSG00000182154	743.7550601115
ENSG00000182156	0.0000000000
ENSG00000182157	0.5017513282
ENSG00000082213	44.7458528876
ENSG00000182158	84.3043281000
ENSG00000182162	0.2829399216
ENSG00000182165	17.2835754058
ENSG00000182168	0.1130458593
ENSG00000182170	0.0000000000
ENSG00000182173	271.9808498348
ENSG00000182175	4.3640067194
ENSG00000182177	0.5931805030
ENSG00000182179	1.9263546367
ENSG00000182180	336.6742271236
ENSG00000082258	57.4022320347
ENSG00000182183	0.7340915742
ENSG00000182185	13.4642752761
ENSG00000182187	0.0000000000
ENSG00000182195	910.4490930013
ENSG00000182196	238.9804030321
ENSG00000182197	206.0917787353
ENSG00000182199	1062.9787363984
ENSG00000182208	180.8063528357
ENSG00000182210	0.0000000000
ENSG00000182217	0.0000000000
ENSG00000082269	6.6210247420
ENSG00000182218	0.0702926038
ENSG00000182220	127.4662370216
ENSG00000182223	0.9775951208
ENSG00000182224	45.8529889990
ENSG00000182225	0.0000000000
ENSG00000182228	0.0000000000
ENSG00000182230	0.0000000000
ENSG00000182240	359.9924371210
ENSG00000182242	0.0000000000
ENSG00000182247	39.5966628686
ENSG00000082293	0.0000000000
ENSG00000182253	44.7089065734
ENSG00000182255	0.0000000000
ENSG00000182256	0.0000000000
ENSG00000182257	3.0542913852
ENSG00000182261	68.4320241663
ENSG00000182263	20.9468913200
ENSG00000182264	0.1240432175
ENSG00000182271	0.0000000000
ENSG00000182272	25.9966133942
ENSG00000182287	5.2825827792
ENSG00000082397	0.1587870876
ENSG00000182289	19.5416713909
ENSG00000182307	264.9224022014
ENSG00000182308	8.5932762369
ENSG00000182310	22.9842838938
ENSG00000182314	0.0000000000
ENSG00000182315	0.0000000000
ENSG00000182318	20.4756465048
ENSG00000182319	39.8673121656
ENSG00000182324	17.1383958995
ENSG00000182325	424.5141394182
ENSG00000082438	12.8425447055
ENSG00000182326	10.6057373654
ENSG00000182327	1.3641085201
ENSG00000182329	1.0913974558
ENSG00000182330	0.0000000000
ENSG00000182333	0.0000000000
ENSG00000182334	0.0000000000
ENSG00000182346	0.0000000000
ENSG00000182347	0.0000000000
ENSG00000182348	0.0000000000
ENSG00000182351	6.0742508416
ENSG00000082458	70.5010428150
ENSG00000182352	0.1580062699
ENSG00000182356	0.0000000000
ENSG00000182359	1.1661686542
ENSG00000182362	43.1813301086
ENSG00000182365	0.0000000000
ENSG00000182366	0.0500812891
ENSG00000182367	0.0000000000
ENSG00000182368	1.9585263258
ENSG00000182372	15.9727988849
ENSG00000182376	2.9879438187
ENSG00000082482	2.0359786853
ENSG00000182378	23.6142621229
ENSG00000182379	45.3793029337
ENSG00000182383	0.0000000000
ENSG00000182389	0.0000000000
ENSG00000182393	0.0000000000
ENSG00000182397	0.1048425837
ENSG00000182400	81.1931825135
ENSG00000182404	0.2049244583
ENSG00000182405	18.2572092101
ENSG00000182415	0.0000000000
ENSG00000001626	0.0000000000
ENSG00000006744	565.9064626889
ENSG00000082497	11.2906150290
ENSG00000182418	0.0000000000
ENSG00000182446	207.0530477132
ENSG00000182447	0.0000000000
ENSG00000182450	1.7762385326
ENSG00000182457	111.4276741791
ENSG00000182459	0.6216613631
ENSG00000182463	0.0511637495
ENSG00000182472	6.9621183327
ENSG00000182473	278.8316122824
ENSG00000182477	0.0000000000
ENSG00000082512	7.4996412779
ENSG00000182481	20.3854712284
ENSG00000182482	41.1713188132
ENSG00000182484	41.3977278181
ENSG00000182487	0.0000000000
ENSG00000182489	6.2550187274
ENSG00000182490	0.0000000000
ENSG00000182492	8.2373682889
ENSG00000182498	28371.1595417056
ENSG00000182500	610.5041687059
ENSG00000182502	0.0000000000
ENSG00000082515	193.9026692273
ENSG00000182504	10.2477407207
ENSG00000182508	0.0000000000
ENSG00000182511	3.5820597249
ENSG00000182512	468.3080953112
ENSG00000182518	4.5721474807
ENSG00000182521	0.0000000000
ENSG00000182531	0.4462799313
ENSG00000182533	0.4812074426
ENSG00000182534	7.5350008350
ENSG00000182541	41.4525916944
ENSG00000082516	69.4823460260
ENSG00000182544	161.1002630509
ENSG00000182545	0.0000000000
ENSG00000182546	0.0000000000
ENSG00000182551	463.3864683086
ENSG00000182552	36.7268432016
ENSG00000182553	0.0000000000
ENSG00000182556	0.1559175978
ENSG00000182557	0.2122896079
ENSG00000182565	0.0000000000
ENSG00000182566	0.0000000000
ENSG00000082556	0.0809945429
ENSG00000182567	0.0000000000
ENSG00000182568	6.3738677966
ENSG00000182572	2.3867581953
ENSG00000182574	0.0000000000
ENSG00000182575	3.2177738214
ENSG00000182578	15.0239709764
ENSG00000182580	28.3978936736
ENSG00000182583	0.4157887559
ENSG00000182584	29.5111999420
ENSG00000182585	579.5637637586
ENSG00000082641	620.3333875936
ENSG00000182586	2.6475605505
ENSG00000182591	0.0000000000
ENSG00000182600	2.9307663248
ENSG00000182601	0.0000000000
ENSG00000182606	68.3039118498
ENSG00000182611	17.5770956851
ENSG00000182612	1.9054498861
ENSG00000182613	0.0000000000
ENSG00000182621	1.6870602248
ENSG00000182625	0.0000000000
ENSG00000082684	1.3146540265
ENSG00000182628	45.0545095021
ENSG00000182631	0.0000000000
ENSG00000182632	0.0000000000
ENSG00000182634	0.0000000000
ENSG00000182636	0.0000000000
ENSG00000182645	0.0000000000
ENSG00000182646	1.6500019428
ENSG00000182648	20.3167317193
ENSG00000182650	0.0000000000
ENSG00000182652	0.0000000000
ENSG00000082701	250.1977488565
ENSG00000182667	20.5996578738
ENSG00000182670	54.2852978520
ENSG00000182674	0.2202039135
ENSG00000182676	3.2610615950
ENSG00000182685	18.0625354448
ENSG00000182687	7.6688756016
ENSG00000182698	0.0000000000
ENSG00000182700	0.9784008622
ENSG00000182704	688.8084960961
ENSG00000182707	0.0000000000
ENSG00000082781	1231.0191250343
ENSG00000182712	9.1862464496
ENSG00000182718	7725.6591404997
ENSG00000182722	0.0000000000
ENSG00000182732	0.0000000000
ENSG00000182737	0.5398547556
ENSG00000182742	6.2048554579
ENSG00000182747	1.8632638833
ENSG00000182749	16.2238398997
ENSG00000182752	0.6581672094
ENSG00000182754	38.9659494154
ENSG00000082805	50.2190458204
ENSG00000182759	1.1176393326
ENSG00000182768	671.6786039792
ENSG00000182771	10.6677142526
ENSG00000182774	0.0000000000
ENSG00000182776	0.0000000000
ENSG00000182782	2.7585984766
ENSG00000182783	0.0000000000
ENSG00000182791	9.1133996835
ENSG00000182793	0.0000000000
ENSG00000182795	55.1588667738
ENSG00000006747	1.1512367140
ENSG00000082898	190.3145811053
ENSG00000182796	2.3561853382
ENSG00000182798	0.0000000000
ENSG00000182805	0.3170936354
ENSG00000182809	342.7996989083
ENSG00000182810	134.4312052941
ENSG00000182814	0.0000000000
ENSG00000182816	0.0000000000
ENSG00000182824	0.0000000000
ENSG00000182827	116.2715836746
ENSG00000182831	78.6496859737
ENSG00000082929	0.0000000000
ENSG00000182836	66.2260397057
ENSG00000182841	47.3764993328
ENSG00000182851	0.5284893924
ENSG00000182853	9.1269312753
ENSG00000182854	0.0000000000
ENSG00000182857	0.4646514309
ENSG00000182858	124.0014662896
ENSG00000182866	1.5358855796
ENSG00000182870	54.5694966143
ENSG00000182871	41.8638943146
ENSG00000082996	68.8949347604
ENSG00000182872	308.9189265625
ENSG00000182873	14.3837536954
ENSG00000182880	0.0000000000
ENSG00000182885	11.9368074349
ENSG00000182888	0.0000000000
ENSG00000182890	1.5461394634
ENSG00000182896	0.0000000000
ENSG00000182898	0.0000000000
ENSG00000182899	3805.7479292931
ENSG00000182901	0.3061371480
ENSG00000083067	0.1015078189
ENSG00000182902	34.7814158740
ENSG00000182903	11.5900976510
ENSG00000182909	45.1033965545
ENSG00000182912	1.2061056770
ENSG00000182916	0.0000000000
ENSG00000182919	16.8374400610
ENSG00000182921	0.0000000000
ENSG00000182923	16.7214358652
ENSG00000182931	0.9532878280
ENSG00000182934	402.8196227755
ENSG00000083093	35.5818869117
ENSG00000182938	0.0000000000
ENSG00000182944	1050.4097689196
ENSG00000182945	0.2521355544
ENSG00000182950	0.5006944874
ENSG00000182952	228.1656838681
ENSG00000182953	14185.0076170947
ENSG00000182957	33.1918007776
ENSG00000182963	29.3597063260
ENSG00000182965	0.0000000000
ENSG00000182968	0.0000000000
ENSG00000083097	8.7992183191
ENSG00000182973	43.4503917363
ENSG00000182974	0.0000000000
ENSG00000182979	554.6385570543
ENSG00000182981	0.2265380362
ENSG00000182983	8.8865068059
ENSG00000182985	3.3947385584
ENSG00000182986	27.1887158105
ENSG00000182993	4.2949811548
ENSG00000183010	200.7435887905
ENSG00000183011	524.4830776865
ENSG00000083099	56.8856365347
ENSG00000183016	0.0000000000
ENSG00000183018	17.5073072750
ENSG00000183019	6.3666193964
ENSG00000183020	157.3979009369
ENSG00000183022	69.6154506754
ENSG00000183023	6.0545810663
ENSG00000183024	0.0000000000
ENSG00000183032	2.2612644520
ENSG00000183034	0.2240748154
ENSG00000183035	0.0000000000
ENSG00000083123	19.1376655778
ENSG00000183036	0.0000000000
ENSG00000183038	0.0000000000
ENSG00000183044	3.1475091842
ENSG00000183048	262.8462598081
ENSG00000183049	6.6804457059
ENSG00000183054	0.0531355918
ENSG00000183055	28.0694504782
ENSG00000183059	0.0000000000
ENSG00000183060	85.3921969062
ENSG00000183066	0.1282883751
ENSG00000083168	71.4193362159
ENSG00000183067	0.0000000000
ENSG00000183072	0.7586000774
ENSG00000183077	33.7570717283
ENSG00000183086	0.2016324991
ENSG00000183087	903.7898547715
ENSG00000183090	0.0000000000
ENSG00000183091	0.0570042490
ENSG00000183092	6.3036558147
ENSG00000183093	1104.8627316241
ENSG00000183098	50.8765846650
ENSG00000083223	22.8226470544
ENSG00000183102	0.0000000000
ENSG00000183103	0.0000000000
ENSG00000183111	2.0592243017
ENSG00000183114	0.0000000000
ENSG00000183117	0.0000000000
ENSG00000183122	0.0000000000
ENSG00000183127	0.0000000000
ENSG00000183128	0.7369760334
ENSG00000183130	0.0000000000
ENSG00000183134	0.4140741631
ENSG00000006756	28.0918078552
ENSG00000083290	18.7512018035
ENSG00000183137	18.7596603599
ENSG00000183145	0.7128851260
ENSG00000183146	0.0000000000
ENSG00000183148	0.0506624544
ENSG00000183150	13.4028079801
ENSG00000183153	35.9185414811
ENSG00000183154	0.6739126480
ENSG00000183155	89.7917173792
ENSG00000183160	0.0000000000
ENSG00000183161	110.0137246086
ENSG00000083307	139.3407574785
ENSG00000183166	0.0602538161
ENSG00000183169	0.0000000000
ENSG00000183171	0.0000000000
ENSG00000183172	97.4387714775
ENSG00000183185	0.0000000000
ENSG00000183186	0.8545533141
ENSG00000183190	0.0000000000
ENSG00000183196	71.3952286217
ENSG00000183199	0.8854988347
ENSG00000183206	0.0000000000
ENSG00000083312	85.4676152637
ENSG00000183207	5423.7823055424
ENSG00000183208	36.8222470630
ENSG00000183227	0.0000000000
ENSG00000183230	0.0000000000
ENSG00000183239	0.0000000000
ENSG00000183242	15.6936484772
ENSG00000183246	0.0733610846
ENSG00000183248	2.5325627778
ENSG00000183249	0.0000000000
ENSG00000183250	91.8533227839
ENSG00000083444	852.1970475132
ENSG00000183251	12.4203347347
ENSG00000183255	961.5799031761
ENSG00000183258	724.7114976053
ENSG00000183260	220.4910203950
ENSG00000183269	0.0000000000
ENSG00000183271	0.0000000000
ENSG00000183273	0.0000000000
ENSG00000183281	1.4746665657
ENSG00000183283	881.2781450122
ENSG00000183287	30.1713196833
ENSG00000083454	36.6723374590
ENSG00000183291	252.9706740933
ENSG00000183292	0.4230868786
