EnsEMBL_Gene_ID	UACC812
ENSG00000082458	133.0307372568
ENSG00000182352	0.1488250174
ENSG00000182356	0.0000000000
ENSG00000182359	3.4486809546
ENSG00000182362	103.2021035619
ENSG00000182365	0.0000000000
ENSG00000182366	0.1285364282
ENSG00000182367	0.0000000000
ENSG00000182368	10.6181286960
ENSG00000182372	74.6905758025
ENSG00000182376	0.5805657626
ENSG00000082482	0.0687791669
ENSG00000182378	109.6827597395
ENSG00000182379	73.8806962721
ENSG00000182383	0.0000000000
ENSG00000182389	0.0000000000
ENSG00000182393	0.3010695543
ENSG00000182397	0.0991817325
ENSG00000182400	26.7003785549
ENSG00000182404	0.0000000000
ENSG00000182405	3.3111722968
ENSG00000182415	0.0000000000
ENSG00000001626	0.0000000000
ENSG00000006744	1322.1295898604
ENSG00000082497	34.3338785997
ENSG00000182418	0.0000000000
ENSG00000182446	257.6105521022
ENSG00000182447	0.0000000000
ENSG00000182450	0.7123149212
ENSG00000182457	68.4794708552
ENSG00000182459	3.8381708339
ENSG00000182463	0.0330404537
ENSG00000182472	14.6432883049
ENSG00000182473	388.8835564637
ENSG00000182477	0.0000000000
ENSG00000082512	27.9043782380
ENSG00000182481	4.6196531209
ENSG00000182482	177.6696547080
ENSG00000182484	53.5324071198
ENSG00000182487	0.0000000000
ENSG00000182489	2.7437034022
ENSG00000182490	0.0000000000
ENSG00000182492	42.6410617026
ENSG00000182498	31002.4970584481
ENSG00000182500	338.9313944674
ENSG00000182502	0.1431752992
ENSG00000082515	240.3750605308
ENSG00000182504	4.6250215340
ENSG00000182508	0.0730072347
ENSG00000182511	2.8245977220
ENSG00000182512	520.0894706118
ENSG00000182518	10.9939174471
ENSG00000182521	0.5781445459
ENSG00000182531	0.0000000000
ENSG00000182533	0.8329609560
ENSG00000182534	53.3745923334
ENSG00000182541	161.5487629792
ENSG00000082516	53.5850187532
ENSG00000182544	243.0531626686
ENSG00000182545	0.0000000000
ENSG00000182546	0.0000000000
ENSG00000182551	483.8658824851
ENSG00000182552	11.2354107251
ENSG00000182553	0.0000000000
ENSG00000182556	0.1026755133
ENSG00000182557	0.5378678502
ENSG00000182565	0.0000000000
ENSG00000182566	0.0000000000
ENSG00000082556	0.1559077668
ENSG00000182567	0.0000000000
ENSG00000182568	0.0482161906
ENSG00000182572	10.8527037553
ENSG00000182574	0.1914677106
ENSG00000182575	0.6477627966
ENSG00000182578	11.5633327679
ENSG00000182580	177.7187188685
ENSG00000182583	0.0000000000
ENSG00000182584	1.7090451619
ENSG00000182585	0.0000000000
ENSG00000082641	510.3897924505
ENSG00000182586	0.4862557330
ENSG00000182591	0.0000000000
ENSG00000182600	8.4600257331
ENSG00000182601	0.0000000000
ENSG00000182606	64.8560028003
ENSG00000182611	1.3318632481
ENSG00000182612	5.5153019788
ENSG00000182613	0.0000000000
ENSG00000182621	13.3289214547
ENSG00000182625	0.0000000000
ENSG00000082684	0.0241895568
ENSG00000182628	59.8635877586
ENSG00000182631	0.0000000000
ENSG00000182632	0.0000000000
ENSG00000182634	0.0000000000
ENSG00000182636	0.0000000000
ENSG00000182645	0.0000000000
ENSG00000182646	1.7978018904
ENSG00000182648	17.2485379027
ENSG00000182650	0.0000000000
ENSG00000182652	0.0000000000
ENSG00000082701	141.0773046545
ENSG00000182667	0.4221987070
ENSG00000182670	171.0537503371
ENSG00000182674	0.0000000000
ENSG00000182676	1.2901904306
ENSG00000182685	20.8311061610
ENSG00000182687	5.2748350590
ENSG00000182698	0.0000000000
ENSG00000182700	8.5852241124
ENSG00000182704	829.0263285080
ENSG00000182707	0.0000000000
ENSG00000082781	532.6387885000
ENSG00000182712	9.9172349319
ENSG00000182718	2442.5013600496
ENSG00000182722	0.1273434151
ENSG00000182732	0.0000000000
ENSG00000182737	2.5912775145
ENSG00000182742	92.5563594083
ENSG00000182747	0.0000000000
ENSG00000182749	100.4576147490
ENSG00000182752	0.0917204680
ENSG00000182754	20.6843960971
ENSG00000082805	38.6081702397
ENSG00000182759	6.5069782316
ENSG00000182768	409.7354166950
ENSG00000182771	0.8281325826
ENSG00000182774	0.0000000000
ENSG00000182776	0.0000000000
ENSG00000182782	5.8123362153
ENSG00000182783	0.0000000000
ENSG00000182791	17.3656737298
ENSG00000182793	0.0000000000
ENSG00000182795	39.2915369396
ENSG00000006747	12.4095421667
ENSG00000082898	86.9409567042
ENSG00000182796	0.8547274821
ENSG00000182798	0.4799172039
ENSG00000182805	0.0000000000
ENSG00000182809	1977.6316883395
ENSG00000182810	84.9919590343
ENSG00000182814	0.0000000000
ENSG00000182816	0.0000000000
ENSG00000182824	0.0000000000
ENSG00000182827	82.1852305881
ENSG00000182831	50.1655877779
ENSG00000082929	1.7450676384
ENSG00000182836	0.0333008836
ENSG00000182841	17.4745742467
ENSG00000182851	0.3390993928
ENSG00000182853	16.5137820056
ENSG00000182854	0.0000000000
ENSG00000182857	1.6003969739
ENSG00000182858	247.2176282236
ENSG00000182866	2.5286451236
ENSG00000182870	0.0460042018
ENSG00000182871	237.2830542024
ENSG00000082996	66.8408934615
ENSG00000182872	519.5079528411
ENSG00000182873	9.3478378457
ENSG00000182880	0.0000000000
ENSG00000182885	0.2171035969
ENSG00000182888	0.0000000000
ENSG00000182890	7.0088814890
ENSG00000182896	0.0000000000
ENSG00000182898	0.0000000000
ENSG00000182899	4343.9575814255
ENSG00000182901	0.0000000000
ENSG00000083067	0.3977069553
ENSG00000182902	258.2859538881
ENSG00000182903	6.7921458693
ENSG00000182909	51.6388372079
ENSG00000182912	0.4691423638
ENSG00000182916	0.0000000000
ENSG00000182919	15.5295391303
ENSG00000182921	0.0000000000
ENSG00000182923	15.0248547046
ENSG00000182931	0.0000000000
ENSG00000182934	487.7196199228
ENSG00000083093	18.2044106221
ENSG00000182938	2.0855518066
ENSG00000182944	1073.1288513332
ENSG00000182945	0.0000000000
ENSG00000182950	0.0000000000
ENSG00000182952	43.2520398915
ENSG00000182953	8665.9209856048
ENSG00000182957	0.6351904773
ENSG00000182963	1.3555057910
ENSG00000182965	0.0000000000
ENSG00000182968	0.0000000000
ENSG00000083097	11.3152657058
ENSG00000182973	80.2113968383
ENSG00000182974	0.0000000000
ENSG00000182979	338.6147104316
ENSG00000182981	0.5637189639
ENSG00000182983	0.6447348615
ENSG00000182985	232.4148577900
ENSG00000182986	14.5056131809
ENSG00000182993	0.0000000000
ENSG00000183010	1055.8050141781
ENSG00000183011	1134.6993189679
ENSG00000083099	30.3230877440
ENSG00000183016	0.0000000000
ENSG00000183018	295.5715951379
ENSG00000183019	0.5982121534
ENSG00000183020	504.0421706991
ENSG00000183022	24.8114902138
ENSG00000183023	1.2448323046
ENSG00000183024	0.0000000000
ENSG00000183032	0.9133213288
ENSG00000183034	0.7921546160
ENSG00000183035	0.0000000000
ENSG00000083123	34.1718846904
ENSG00000183036	116.8983050476
ENSG00000183038	0.0000000000
ENSG00000183044	327.8862703945
ENSG00000183048	772.2301463883
ENSG00000183049	21.0201393588
ENSG00000183054	0.0852346668
ENSG00000183055	15.6048018873
ENSG00000183059	0.0000000000
ENSG00000183060	42.8772934795
ENSG00000183066	0.3249646005
ENSG00000083168	128.0424944021
ENSG00000183067	5.4147294655
ENSG00000183072	0.0000000000
ENSG00000183077	59.9737771610
ENSG00000183086	2.4299329621
ENSG00000183087	41.7640579687
ENSG00000183090	0.0000000000
ENSG00000183091	0.1566990954
ENSG00000183092	7.8251426474
ENSG00000183093	1603.6074929452
ENSG00000183098	84.6569160953
ENSG00000083223	7.5918361165
ENSG00000183102	1.9094807632
ENSG00000183103	0.0000000000
ENSG00000183111	18.3498461933
ENSG00000183114	0.2006349074
ENSG00000183117	0.2315897438
ENSG00000183122	0.0000000000
ENSG00000183127	0.0000000000
ENSG00000183128	2.3572898586
ENSG00000183130	0.0000000000
ENSG00000183134	2.0993745295
ENSG00000006756	204.0037556121
ENSG00000083290	52.1732320789
ENSG00000183137	4.7560497629
ENSG00000183145	61.3150587194
ENSG00000183146	0.0000000000
ENSG00000183148	0.0000000000
ENSG00000183150	2.3992539590
ENSG00000183153	977.5320435713
ENSG00000183154	0.2470906409
ENSG00000183155	147.8121259186
ENSG00000183160	0.2328518618
ENSG00000183161	84.8243895523
ENSG00000083307	268.1931982204
ENSG00000183166	0.0370090090
ENSG00000183169	0.0000000000
ENSG00000183171	0.3020575932
ENSG00000183172	198.6805184902
ENSG00000183185	0.0000000000
ENSG00000183186	2.8167150092
ENSG00000183190	0.0000000000
ENSG00000183196	3.9832127277
ENSG00000183199	0.7772057660
ENSG00000183206	0.0000000000
ENSG00000083312	39.8841847415
ENSG00000183207	2263.1123124348
ENSG00000183208	44.8484190076
ENSG00000183227	0.3316802297
ENSG00000183230	0.0000000000
ENSG00000183239	0.0000000000
ENSG00000183242	8.7615894736
ENSG00000183246	0.0000000000
ENSG00000183248	64.8405387132
ENSG00000183249	0.0000000000
ENSG00000183250	58.4889508275
ENSG00000083444	465.4815070626
ENSG00000183251	0.0000000000
ENSG00000183255	959.8721397285
ENSG00000183258	856.2127983702
ENSG00000183260	143.5187780661
ENSG00000183269	0.0000000000
ENSG00000183271	0.0000000000
ENSG00000183273	1.3923131144
ENSG00000183281	0.3486250433
ENSG00000183283	936.3626568441
ENSG00000183287	0.6517625270
ENSG00000083454	52.4152512767
ENSG00000183291	158.8658513114
ENSG00000183292	1.2736539287
ENSG00000183298	0.4379081741
ENSG00000183303	0.0000000000
ENSG00000183304	0.0000000000
ENSG00000183305	0.0000000000
ENSG00000183307	5.7297713129
ENSG00000183308	0.0844849195
ENSG00000183309	76.9965145488
ENSG00000183310	0.0000000000
ENSG00000083457	9.1497946941
ENSG00000183313	0.0000000000
ENSG00000183317	20.9825996853
ENSG00000183318	0.0000000000
ENSG00000183323	77.9119790401
ENSG00000183324	0.8161672192
ENSG00000183336	61.6628178299
ENSG00000183337	103.7221984512
ENSG00000183340	7.4008344250
ENSG00000183346	0.0000000000
ENSG00000183347	0.2827480778
ENSG00000083520	54.4811175477
ENSG00000183354	8.9585350005
ENSG00000183355	0.6180228741
ENSG00000183359	0.0000000000
ENSG00000183378	0.0000000000
ENSG00000183379	0.0988552123
ENSG00000183385	0.0000000000
ENSG00000183386	67.5320083151
ENSG00000183389	0.0000000000
ENSG00000183395	0.5063002145
ENSG00000183396	1.3575533828
ENSG00000083535	22.3630926522
ENSG00000183397	24.9592685140
ENSG00000183401	18.9428601918
ENSG00000183403	40.7306192432
ENSG00000183405	0.1966085727
ENSG00000183421	52.5439447445
ENSG00000183423	0.2044820459
ENSG00000183426	6.1827565328
ENSG00000183431	144.3112347872
ENSG00000183432	0.0000000000
ENSG00000183434	0.3018874783
ENSG00000083544	18.6506778479
ENSG00000183439	1.8739674285
ENSG00000183441	0.0000000000
ENSG00000183444	267.1086876974
ENSG00000183445	0.0000000000
ENSG00000183454	0.0084896696
ENSG00000183458	1.9910205791
ENSG00000183461	0.0000000000
ENSG00000183463	0.0000000000
ENSG00000183470	0.0000000000
ENSG00000183473	0.3677280120
ENSG00000083622	0.0000000000
ENSG00000183474	21.2379342223
ENSG00000183475	33.2263575209
ENSG00000183476	3.3705620719
ENSG00000183479	1.1299470062
ENSG00000183484	0.5520339170
ENSG00000183486	2.4151483870
ENSG00000183495	68.7335654298
ENSG00000183496	18.9695765260
ENSG00000183499	15.4387822600
ENSG00000183504	0.0000000000
ENSG00000006757	159.7549949033
ENSG00000083635	9.6085859199
ENSG00000183506	107.0010744189
ENSG00000183508	41.9850589845
ENSG00000183513	71.3931609469
ENSG00000183514	0.0000000000
ENSG00000183519	68.1223289158
ENSG00000183520	45.8846457420
ENSG00000183524	0.5175010813
ENSG00000183527	95.1090290417
ENSG00000183530	26.8859599709
ENSG00000183531	0.0000000000
ENSG00000083642	8.7914039085
ENSG00000183535	0.2983682067
ENSG00000183542	0.0000000000
ENSG00000183545	0.0000000000
ENSG00000183549	0.0000000000
ENSG00000183558	73.2605911047
ENSG00000183559	0.0000000000
ENSG00000183560	0.0000000000
ENSG00000183562	0.7007900435
ENSG00000183566	14.7396366891
ENSG00000183569	102.6602115849
ENSG00000083720	32.8686098561
ENSG00000183570	0.0000000000
ENSG00000183571	0.0000000000
ENSG00000183576	106.7008969440
ENSG00000183578	4.8703913399
ENSG00000183579	21.5125212668
ENSG00000183580	0.0000000000
ENSG00000183586	0.0000000000
ENSG00000183597	137.5858246007
ENSG00000183598	13.6804754186
ENSG00000183600	9.5511804555
ENSG00000083750	19.8574051106
ENSG00000183604	10.0953527483
ENSG00000183605	50.2194020576
ENSG00000183607	0.0000000000
ENSG00000183609	0.0000000000
ENSG00000183611	14.9897107635
ENSG00000183615	2.5646180221
ENSG00000183617	401.6672706350
ENSG00000183621	8.3442992219
ENSG00000183624	399.7885991270
ENSG00000183625	0.3576071302
ENSG00000083782	0.0000000000
ENSG00000183628	431.1355606417
ENSG00000183629	0.0971223381
ENSG00000183631	0.0000000000
ENSG00000183632	0.0000000000
ENSG00000183634	0.0000000000
ENSG00000183638	0.2431741694
ENSG00000183640	0.0000000000
ENSG00000183643	0.0000000000
ENSG00000183644	0.0000000000
ENSG00000183647	5.8403827906
ENSG00000083799	9.7123173393
ENSG00000183648	899.4530595831
ENSG00000183649	0.0000000000
ENSG00000183653	0.9565968575
ENSG00000183654	0.0000000000
ENSG00000183655	94.5497032993
ENSG00000183657	0.0000000000
ENSG00000183662	0.0000000000
ENSG00000183663	0.0000000000
ENSG00000183665	117.0704525374
ENSG00000183666	4.3084144391
ENSG00000083807	66.5315225610
ENSG00000183668	64.7354393285
ENSG00000183671	0.1520146708
ENSG00000183673	1.1454023933
ENSG00000183674	0.1789691240
ENSG00000183675	0.2039074081
ENSG00000183678	0.0000000000
ENSG00000183682	12.0966143291
ENSG00000183684	548.9533072971
ENSG00000183686	0.0000000000
ENSG00000183688	0.5576891859
ENSG00000083812	81.1688304715
ENSG00000183690	0.3439228930
ENSG00000183691	0.6092565922
ENSG00000183695	0.0000000000
ENSG00000183696	67.3949032853
ENSG00000183700	0.0000000000
ENSG00000183704	0.0000000000
ENSG00000183706	0.0000000000
ENSG00000183709	0.0000000000
ENSG00000183715	0.0000000000
ENSG00000183718	18.0616693756
ENSG00000083814	16.3585046566
ENSG00000183722	0.2331545476
ENSG00000183723	97.0962286744
ENSG00000183726	93.3610378003
ENSG00000183729	0.6595785162
ENSG00000183733	0.0000000000
ENSG00000183734	76.0842264766
ENSG00000183735	27.3691739087
ENSG00000183741	105.2386771330
ENSG00000183742	22.9006077857
ENSG00000183747	0.0000000000
ENSG00000083817	4.4969532915
ENSG00000183748	0.0000000000
ENSG00000183751	512.1848969581
ENSG00000183753	0.0000000000
ENSG00000183760	75.6577778772
ENSG00000183762	207.6535965055
ENSG00000183763	125.6892158679
ENSG00000183765	8.1976325919
ENSG00000183770	12.7589903924
ENSG00000183773	60.9329341878
ENSG00000183775	0.0000000000
ENSG00000006788	0.0000000000
ENSG00000083828	2.9767662773
ENSG00000183778	1.1592091530
ENSG00000183779	189.7598981638
ENSG00000183780	0.2931973085
ENSG00000183783	0.0000000000
ENSG00000183784	4.0943893220
ENSG00000183785	11.6108260867
ENSG00000183791	0.0686509160
ENSG00000183793	140.1382724220
ENSG00000183795	0.0000000000
ENSG00000183798	0.7657925893
ENSG00000083838	108.5987943187
ENSG00000183801	0.6759891810
ENSG00000183807	0.0000000000
ENSG00000183808	22.7061591832
ENSG00000183813	0.0000000000
ENSG00000183814	5.1983106766
ENSG00000183822	0.0000000000
ENSG00000183826	32.8803233862
ENSG00000183828	196.0927491478
ENSG00000183831	0.4315538295
ENSG00000183833	6.4388216071
ENSG00000083842	28.3654537193
ENSG00000183837	0.1390698600
ENSG00000183840	33.1116615292
ENSG00000183844	57.8329634924
ENSG00000183846	0.0000000000
ENSG00000183850	1.9222880233
ENSG00000183853	13.0317139902
ENSG00000183856	403.3575415211
ENSG00000183862	0.8561211108
ENSG00000183864	137.4891806469
ENSG00000183873	1.1728464142
ENSG00000083844	12.4958669666
ENSG00000183876	2.7009768910
ENSG00000183878	0.0338475885
ENSG00000183888	224.6778028906
ENSG00000183889	0.0000000000
ENSG00000183891	26.2923309584
ENSG00000183898	0.0000000000
ENSG00000183900	12.7626153778
ENSG00000183908	0.0000000000
ENSG00000183909	0.0000000000
ENSG00000183911	0.0000000000
ENSG00000083845	17943.3662324796
ENSG00000183914	0.0443093323
ENSG00000183918	0.0000000000
ENSG00000183920	11.2906057072
ENSG00000183921	0.0000000000
ENSG00000183929	0.1046348106
ENSG00000183935	6.9691220846
ENSG00000183938	0.0000000000
ENSG00000183941	0.0000000000
ENSG00000183943	28.1886115783
ENSG00000183955	175.6899817011
ENSG00000083857	22.8005299547
ENSG00000183960	0.0000000000
ENSG00000183963	182.6525984925
ENSG00000183971	89.2222457369
ENSG00000183977	0.0000000000
ENSG00000183978	439.4745068395
ENSG00000183979	2.1963307343
ENSG00000183981	0.0000000000
ENSG00000183998	0.0000000000
ENSG00000184005	0.0000000000
ENSG00000184007	224.5487717202
ENSG00000083896	59.9394224415
ENSG00000184009	26587.1081211277
ENSG00000184012	75.7150464452
ENSG00000184014	66.8789182669
ENSG00000184022	0.0000000000
ENSG00000184029	0.0000000000
ENSG00000184032	0.0000000000
ENSG00000184033	0.0000000000
ENSG00000184040	0.0000000000
ENSG00000184043	0.2104313425
ENSG00000184047	361.6225373341
ENSG00000083937	71.4394161456
ENSG00000184055	0.0000000000
ENSG00000184056	79.3615671109
ENSG00000184058	78.8623770471
ENSG00000184060	3.6625313003
ENSG00000184068	9.1483035948
ENSG00000184076	1522.4109133991
ENSG00000184083	21.2160824398
ENSG00000184084	0.0000000000
ENSG00000184090	0.0000000000
ENSG00000184100	0.0000000000
ENSG00000084070	143.0729208885
ENSG00000184106	0.0000000000
ENSG00000184108	0.0000000000
ENSG00000184110	99.0047974659
ENSG00000184111	0.0000000000
ENSG00000184113	0.4942906463
ENSG00000184115	0.0000000000
ENSG00000184117	474.5880403948
ENSG00000184125	0.0000000000
ENSG00000184127	1.0527595527
ENSG00000184139	0.0000000000
ENSG00000084072	237.6963256502
ENSG00000184140	0.0000000000
ENSG00000184144	0.2518604326
ENSG00000184148	1.6822163088
ENSG00000184150	0.0000000000
ENSG00000184154	170.9064832805
ENSG00000184155	0.0000000000
ENSG00000184156	0.0000000000
ENSG00000184157	72.2192392101
ENSG00000184160	180.1666576015
ENSG00000184162	223.5809541797
ENSG00000006831	119.6366154002
ENSG00000084073	52.3053218451
ENSG00000184163	2.5274671353
ENSG00000184164	532.2854796449
ENSG00000184166	0.0000000000
ENSG00000184178	60.9540903735
ENSG00000184182	107.6721354611
ENSG00000184184	0.0000000000
ENSG00000184185	5.9782373410
ENSG00000184188	0.0000000000
ENSG00000184194	0.5435612444
ENSG00000184203	68.8542304127
ENSG00000084090	376.1799857252
ENSG00000184205	56.0343315566
ENSG00000184206	0.0000000000
ENSG00000184207	212.3929072875
ENSG00000184208	31.9303608251
ENSG00000184209	113.7918031351
ENSG00000184210	0.0000000000
ENSG00000184216	567.1249782329
ENSG00000184220	126.1571667095
ENSG00000184221	25.9506136656
ENSG00000184224	0.7298528841
ENSG00000084092	88.0085454253
ENSG00000184226	16.0169207882
ENSG00000184227	76.1822138696
ENSG00000184232	91.8989770064
ENSG00000184246	1.1518778846
ENSG00000184247	133.1807492452
ENSG00000184250	1.7629223536
ENSG00000184254	39.9714637195
ENSG00000184258	0.1566977332
ENSG00000184260	119.9512121823
ENSG00000184261	4.3557523284
ENSG00000084093	28.9678898528
ENSG00000184270	19.8494939133
ENSG00000184271	1.0101035643
ENSG00000184274	0.8313450349
ENSG00000184276	0.0000000000
ENSG00000184277	142.3325589849
ENSG00000184280	3.1954358315
ENSG00000184281	209.1481331505
ENSG00000184292	1119.2232328482
ENSG00000184293	0.0000000000
ENSG00000184294	0.0000000000
ENSG00000084110	0.0821011591
ENSG00000184301	0.0000000000
ENSG00000184302	0.0000000000
ENSG00000184303	0.0000000000
ENSG00000184304	17.8783205013
ENSG00000184305	2.7242789146
ENSG00000184307	19.1745958840
ENSG00000184313	0.1165043377
ENSG00000184314	22.5064677505
ENSG00000184319	64.8595019511
ENSG00000184321	0.0000000000
ENSG00000084112	35.0332490658
ENSG00000184324	1.1060905368
ENSG00000184330	0.1690200456
ENSG00000184334	0.0860079422
ENSG00000184343	89.6143598193
ENSG00000184344	0.0000000000
ENSG00000184345	0.0000000000
ENSG00000184347	6.2571853959
ENSG00000184348	17.5417065015
ENSG00000184349	143.7464318845
ENSG00000184350	0.0000000000
ENSG00000084207	9.8196913039
ENSG00000184351	0.0000000000
ENSG00000184353	0.0000000000
ENSG00000184357	20.6151083084
ENSG00000184361	0.5017825905
ENSG00000184363	973.9267925248
ENSG00000184368	4.3891458570
ENSG00000184371	9.1394933575
ENSG00000184374	0.0000000000
ENSG00000184378	4.2254133385
ENSG00000184381	38.2702091039
ENSG00000084234	3791.9638938406
ENSG00000184384	0.7789730064
ENSG00000184385	0.1254090212
ENSG00000184388	0.0000000000
ENSG00000184389	0.3778820213
ENSG00000184394	0.0000000000
ENSG00000184402	111.3818297303
ENSG00000184408	0.0586225998
ENSG00000184414	0.0000000000
ENSG00000184423	0.0000000000
ENSG00000184428	200.9445307257
ENSG00000084444	62.7463403957
ENSG00000184432	301.7578060848
ENSG00000184434	0.4029838217
ENSG00000184436	474.0265923934
ENSG00000184441	118.8178170897
ENSG00000184445	18.5427989279
ENSG00000184451	1.3386164503
ENSG00000184454	1.3030626675
ENSG00000184459	0.0000000000
ENSG00000184465	22.8512188999
ENSG00000184470	170.3093352545
ENSG00000084453	0.0464771034
ENSG00000184471	0.0000000000
ENSG00000184478	0.0000000000
ENSG00000184481	33.3741354232
ENSG00000184486	0.1894502856
ENSG00000184489	117.6334409670
ENSG00000184490	0.0000000000
ENSG00000184492	1.9789105769
ENSG00000184497	16.7486705891
ENSG00000184500	0.0727188314
ENSG00000184502	0.8907219073
ENSG00000006837	3.2970617092
ENSG00000084463	237.2835049772
ENSG00000184507	0.0992519556
ENSG00000184508	312.6985961349
ENSG00000184515	24.5605845985
ENSG00000184517	7.4074726016
ENSG00000184521	0.0000000000
ENSG00000184523	11.0982036636
ENSG00000184524	12.4333274568
ENSG00000184525	3.2392664193
ENSG00000184530	0.0000000000
ENSG00000184531	0.0000000000
ENSG00000084623	1937.9177851271
ENSG00000184536	8.5698676668
ENSG00000184538	0.0000000000
ENSG00000184543	0.0000000000
ENSG00000184544	0.0000000000
ENSG00000184545	33.8267529126
ENSG00000184550	2.7325348158
ENSG00000184551	12.0026586271
ENSG00000184557	38.9318002100
ENSG00000184560	0.0000000000
ENSG00000184564	4.1887329490
ENSG00000084628	87.5252728722
ENSG00000184565	0.0000000000
ENSG00000184566	0.0000000000
ENSG00000184571	0.2498778601
ENSG00000184574	2.0782387281
ENSG00000184575	166.3328245482
ENSG00000184579	0.0000000000
ENSG00000184584	67.1101164621
ENSG00000184586	0.0000000000
ENSG00000184588	7.7011849686
ENSG00000184596	0.9463238868
ENSG00000084636	1.0254025141
ENSG00000184599	0.7931461686
ENSG00000184601	0.1112210811
ENSG00000184602	110.3967187129
ENSG00000184608	0.0000000000
ENSG00000184611	0.0000000000
ENSG00000184612	0.0000000000
ENSG00000184613	0.7537862118
ENSG00000184616	1.6302629386
ENSG00000184617	0.0000000000
ENSG00000184619	4.1194137547
ENSG00000084652	158.3251532741
ENSG00000184622	0.0000000000
ENSG00000184624	0.0000000000
ENSG00000184634	181.9933728363
ENSG00000184635	0.0000000000
ENSG00000184640	2178.6352335567
ENSG00000184647	0.2284872136
ENSG00000184650	0.2242955078
ENSG00000184655	0.0000000000
ENSG00000184659	0.0000000000
ENSG00000184661	24.9349412944
ENSG00000084674	0.0000000000
ENSG00000184662	2.4422278524
ENSG00000184669	24.0419361633
ENSG00000184672	0.0000000000
ENSG00000184674	411.4405134421
ENSG00000184675	16.0116863854
ENSG00000184677	42.0343502755
ENSG00000184678	80.9851048347
ENSG00000184682	0.0000000000
ENSG00000184697	0.8863353439
ENSG00000184698	0.0000000000
ENSG00000084676	43.9914928753
ENSG00000184701	0.1804336831
ENSG00000184702	177.1055702498
ENSG00000184708	64.3925671552
ENSG00000184709	29.2489715884
ENSG00000184716	0.5954151833
ENSG00000184719	25.6028474851
ENSG00000184721	0.0000000000
ENSG00000184724	0.0000000000
ENSG00000184726	0.0000000000
ENSG00000184730	13.4131994773
ENSG00000084693	171.8525568842
ENSG00000184731	23.8071407087
ENSG00000184735	0.1216787245
ENSG00000184741	0.0000000000
ENSG00000184743	70.3750347627
ENSG00000184750	0.1139579510
ENSG00000184752	261.3293381275
ENSG00000184761	0.0000000000
ENSG00000184771	125.8249092437
ENSG00000184774	6.8265935528
ENSG00000184779	0.0000000000
ENSG00000084710	71.5992631020
ENSG00000184785	11.0257672482
ENSG00000184786	4.5646249226
ENSG00000184787	203.1993286227
ENSG00000184788	1.4881275535
ENSG00000184789	0.0000000000
ENSG00000184792	20.5178246803
ENSG00000184795	0.1715815836
ENSG00000184809	0.4057599572
ENSG00000184811	0.0000000000
ENSG00000184814	0.0000000000
ENSG00000084731	72.5861518197
ENSG00000184823	0.0000000000
ENSG00000184824	0.0000000000
ENSG00000184825	9.0011739169
ENSG00000184828	47.3883080109
ENSG00000184831	111.4563628990
ENSG00000184837	0.0000000000
ENSG00000184838	2.0844798801
ENSG00000184840	1818.8519791281
ENSG00000184844	0.1625305335
ENSG00000184845	0.0000000000
ENSG00000007001	0.0000000000
ENSG00000084733	193.4204228143
ENSG00000184856	0.0000000000
ENSG00000184857	119.2382689386
ENSG00000184860	0.0000000000
ENSG00000184863	28.9997078319
ENSG00000184867	3.3329599328
ENSG00000184878	0.0000000000
ENSG00000184879	0.0000000000
ENSG00000184881	0.0000000000
ENSG00000184886	9.5978488544
ENSG00000184887	396.8451584764
ENSG00000084734	0.0000000000
ENSG00000184895	0.0000000000
ENSG00000184897	1021.9458633884
ENSG00000184898	4.4968617432
ENSG00000184900	686.7124821255
ENSG00000184902	0.0000000000
ENSG00000184903	18.4441426443
ENSG00000184905	0.1141397490
ENSG00000184906	0.0000000000
ENSG00000184908	0.4408408117
ENSG00000184909	0.0000000000
ENSG00000084754	626.8560891291
ENSG00000184911	2.8544986726
ENSG00000184916	133.6462596621
ENSG00000184922	34.4575404487
ENSG00000184923	12.2368922266
ENSG00000184924	419.9080370639
ENSG00000184925	8.2738345324
ENSG00000184933	0.0000000000
ENSG00000184935	1.7489749423
ENSG00000184936	0.0000000000
ENSG00000184937	20.3487159328
ENSG00000084764	157.1174059293
ENSG00000184939	17.1088869310
ENSG00000184943	0.0000000000
ENSG00000184945	0.0000000000
ENSG00000184949	1.2122412007
ENSG00000184954	0.0000000000
ENSG00000184956	0.9552955068
ENSG00000184957	0.0000000000
ENSG00000184961	0.1244338195
ENSG00000184965	0.0000000000
ENSG00000184967	397.5736328207
ENSG00000084774	283.6305403621
ENSG00000184979	41.7076929336
ENSG00000184983	506.6905783101
ENSG00000184984	0.0843862274
ENSG00000184985	24.9136982367
ENSG00000184986	106.7869635843
ENSG00000184988	0.0000000000
ENSG00000184990	1487.0730767675
ENSG00000184991	0.0000000000
ENSG00000184992	268.3757603486
ENSG00000184995	0.0000000000
ENSG00000085063	127.5343828553
ENSG00000184999	0.0000000000
ENSG00000185000	18.8575205825
ENSG00000185002	0.0000000000
ENSG00000185005	0.0000000000
ENSG00000185008	0.0000000000
ENSG00000185009	46.2147998129
ENSG00000185010	4.9603683242
ENSG00000185013	10.0228924705
ENSG00000185015	0.6452344485
ENSG00000185019	42.8835010025
ENSG00000085117	512.3588430058
ENSG00000185020	0.0000000000
ENSG00000185022	20.1116086863
ENSG00000185023	0.0000000000
ENSG00000185024	202.6245836597
